production_function,consumer_facing,industry,retail,ratio_c_s,tau,hiring_firing,unweighted,weighted
linear,0.99,0.45,0.4,1.0,28,28,8.724991868381533,6.278808281994764
linear,0.99,0.45,0.6,0.0,1,1,9.32100063879567,6.40905364215798
linear,0.99,0.45,0.6,0.0,1,7,8.873482150339035,5.977607220313406
linear,0.99,0.45,0.6,0.0,1,14,8.366075683084537,5.508449607732645
linear,0.99,0.45,0.6,0.0,1,21,8.003885411223907,5.189641368728405
linear,0.99,0.45,0.6,0.0,1,28,7.83281795641021,5.069319122127216
linear,0.99,0.45,0.6,0.0,7,1,9.308169337001114,6.404894485113415
linear,0.99,0.45,0.6,0.0,7,7,8.869194980423806,5.972698799943671
linear,0.99,0.45,0.6,0.0,7,14,8.356032094410432,5.505299177547107
linear,0.99,0.45,0.6,0.0,7,21,7.981976933273646,5.189388266823522
linear,0.99,0.45,0.6,0.0,7,28,7.801661864168743,5.069493822758548
linear,0.99,0.45,0.6,0.0,14,1,9.310264693727609,6.404887014577968
linear,0.99,0.45,0.6,0.0,14,7,8.866743582930335,5.970866760274796
linear,0.99,0.45,0.6,0.0,14,14,8.325389440103354,5.502283455434972
linear,0.99,0.45,0.6,0.0,14,21,7.918271240667249,5.16871380583543
linear,0.99,0.45,0.6,0.0,14,28,7.712936445741269,5.055781771893968
linear,0.99,0.45,0.6,0.0,21,1,9.309061424371006,6.397272557807273
linear,0.99,0.45,0.6,0.0,21,7,8.850422200897363,5.95994723910843
linear,0.99,0.45,0.6,0.0,21,14,8.282666557355904,5.492422343167116
linear,0.99,0.45,0.6,0.0,21,21,7.856885666777268,5.148473118632861
linear,0.99,0.45,0.6,0.0,21,28,7.635192519459191,5.045863428098573
linear,0.99,0.45,0.6,0.0,28,1,9.30139711279954,6.384463116316639
linear,0.99,0.45,0.6,0.0,28,7,8.820932502318394,5.940342531704326
linear,0.99,0.45,0.6,0.0,28,14,8.237316664022298,5.482871161698556
linear,0.99,0.45,0.6,0.0,28,21,7.806847428558286,5.1320156143341356
linear,0.99,0.45,0.6,0.0,28,28,7.584599377949177,5.040358366054814
linear,0.99,0.45,0.6,0.25,1,1,8.510176694087416,5.845611621944967
linear,0.99,0.45,0.6,0.25,1,7,8.228180843480143,5.593239543418596
linear,0.99,0.45,0.6,0.25,1,14,7.896412789544639,5.3153939827986845
linear,0.99,0.45,0.6,0.25,1,21,7.704901272212761,5.213543596738708
linear,0.99,0.45,0.6,0.25,1,28,7.64464694845788,5.207517276551028
linear,0.99,0.45,0.6,0.25,7,1,8.498760116593557,5.843719355993028
linear,0.99,0.45,0.6,0.25,7,7,8.227388793139427,5.59255211517109
linear,0.99,0.45,0.6,0.25,7,14,7.905129732007618,5.328430836438469
linear,0.99,0.45,0.6,0.25,7,21,7.697899860489028,5.225653413885052
linear,0.99,0.45,0.6,0.25,7,28,7.6075726995426605,5.208220077215884
linear,0.99,0.45,0.6,0.25,14,1,8.50426307185264,5.846180403618265
linear,0.99,0.45,0.6,0.25,14,7,8.226308170293882,5.597432727691506
linear,0.99,0.45,0.6,0.25,14,14,7.891223107818157,5.337332181915271
linear,0.99,0.45,0.6,0.25,14,21,7.650707672597045,5.223514522101529
linear,0.99,0.45,0.6,0.25,14,28,7.527699438186371,5.19249044652078
linear,0.99,0.45,0.6,0.25,21,1,8.506150778629612,5.850131449351769
linear,0.99,0.45,0.6,0.25,21,7,8.218342761808016,5.601689574132378
linear,0.99,0.45,0.6,0.25,21,14,7.862942165824643,5.33647520125464
linear,0.99,0.45,0.6,0.25,21,21,7.593679251775499,5.218433608507173
linear,0.99,0.45,0.6,0.25,21,28,7.478662543782848,5.185905370235339
linear,0.99,0.45,0.6,0.25,28,1,8.504271560893194,5.8551357513953
linear,0.99,0.45,0.6,0.25,28,7,8.203252128146405,5.603296967683074
linear,0.99,0.45,0.6,0.25,28,14,7.828617730026343,5.331021317024243
linear,0.99,0.45,0.6,0.25,28,21,7.553039738127301,5.215901246277762
linear,0.99,0.45,0.6,0.25,28,28,7.470200408375886,5.187420504124328
linear,0.99,0.45,0.6,0.5,1,1,8.059816065960321,5.7471916697868615
linear,0.99,0.45,0.6,0.5,1,7,7.922607404582825,5.635110373144369
linear,0.99,0.45,0.6,0.5,1,14,7.7684968566088735,5.544607472007125
linear,0.99,0.45,0.6,0.5,1,21,7.6821198246442695,5.4933414801993985
linear,0.99,0.45,0.6,0.5,1,28,7.700267151968836,5.494115639740866
linear,0.99,0.45,0.6,0.5,7,1,8.05346059100937,5.747607023889247
linear,0.99,0.45,0.6,0.5,7,7,7.922530457652826,5.6424665418152005
linear,0.99,0.45,0.6,0.5,7,14,7.775902745547954,5.55846771473343
linear,0.99,0.45,0.6,0.5,7,21,7.667240810965124,5.501937706725066
linear,0.99,0.45,0.6,0.5,7,28,7.64833559698091,5.490872889605819
linear,0.99,0.45,0.6,0.5,14,1,8.050277278574152,5.750824471431683
linear,0.99,0.45,0.6,0.5,14,7,7.919713453144683,5.650141177796071
linear,0.99,0.45,0.6,0.5,14,14,7.756768327160506,5.560828823756975
linear,0.99,0.45,0.6,0.5,14,21,7.620869906222929,5.494329811233365
linear,0.99,0.45,0.6,0.5,14,28,7.609254047594343,5.47927363449198
linear,0.99,0.45,0.6,0.5,21,1,8.049724354789142,5.755247218777083
linear,0.99,0.45,0.6,0.5,21,7,7.912302208896407,5.654575667382213
linear,0.99,0.45,0.6,0.5,21,14,7.725610389436051,5.558602554490021
linear,0.99,0.45,0.6,0.5,21,21,7.578640549570133,5.48605560568913
linear,0.99,0.45,0.6,0.5,21,28,7.6004426276972765,5.478539366485837
linear,0.99,0.45,0.6,0.5,28,1,8.048268373660683,5.760900126877157
linear,0.99,0.45,0.6,0.5,28,7,7.89955517516311,5.657617715343896
linear,0.99,0.45,0.6,0.5,28,14,7.697489023188796,5.5563579471456155
linear,0.99,0.45,0.6,0.5,28,21,7.562568404643022,5.485060789538744
linear,0.99,0.45,0.6,0.5,28,28,7.609079338739044,5.484571209244248
linear,0.99,0.45,0.6,0.75,1,1,8.29647146877194,6.211576420320529
linear,0.99,0.45,0.6,0.75,1,7,8.250916591934228,6.118006362535564
linear,0.99,0.45,0.6,0.75,1,14,8.17750863486214,6.0307464515373415
linear,0.99,0.45,0.6,0.75,1,21,8.169587703660316,5.997458763629753
linear,0.99,0.45,0.6,0.75,1,28,8.242448503793941,6.05907577007771
linear,0.99,0.45,0.6,0.75,7,1,8.293277920873866,6.21588507078851
linear,0.99,0.45,0.6,0.75,7,7,8.248081229526882,6.125461645841238
linear,0.99,0.45,0.6,0.75,7,14,8.180098762774838,6.042683322179975
linear,0.99,0.45,0.6,0.75,7,21,8.162397973813889,6.01054832674289
linear,0.99,0.45,0.6,0.75,7,28,8.219250368934327,6.06852893143616
linear,0.99,0.45,0.6,0.75,14,1,8.29236422074425,6.2225412074613775
linear,0.99,0.45,0.6,0.75,14,7,8.247207955538318,6.134934459282833
linear,0.99,0.45,0.6,0.75,14,14,8.167053511842427,6.050668820896828
linear,0.99,0.45,0.6,0.75,14,21,8.124903081089673,6.007975120861094
linear,0.99,0.45,0.6,0.75,14,28,8.171334189992615,6.068893159859973
linear,0.99,0.45,0.6,0.75,21,1,8.28851029157316,6.228432467569658
linear,0.99,0.45,0.6,0.75,21,7,8.234901635992705,6.140449654684756
linear,0.99,0.45,0.6,0.75,21,14,8.134999453062784,6.0503312128203905
linear,0.99,0.45,0.6,0.75,21,21,8.09100815029363,6.0058729552123
linear,0.99,0.45,0.6,0.75,21,28,8.143703894309136,6.077612637272924
linear,0.99,0.45,0.6,0.75,28,1,8.28619439233973,6.2339858419748255
linear,0.99,0.45,0.6,0.75,28,7,8.219671742189686,6.1432760641943664
linear,0.99,0.45,0.6,0.75,28,14,8.11505528181365,6.052543565475119
linear,0.99,0.45,0.6,0.75,28,21,8.072822487692475,6.0072015604189595
linear,0.99,0.45,0.6,0.75,28,28,8.142759611224612,6.090619358662804
linear,0.99,0.45,0.6,1.0,1,1,9.506226286523873,7.071971008498405
linear,0.99,0.45,0.6,1.0,1,7,9.449639457143332,6.98362458905289
linear,0.99,0.45,0.6,1.0,1,14,9.377702614366598,6.9428868955504
linear,0.99,0.45,0.6,1.0,1,21,9.363889679604316,7.019849793937066
linear,0.99,0.45,0.6,1.0,1,28,9.420340820081561,7.202010478539962
linear,0.99,0.45,0.6,1.0,7,1,9.50893475708974,7.081128073231287
linear,0.99,0.45,0.6,1.0,7,7,9.462053059600725,7.000106092095008
linear,0.99,0.45,0.6,1.0,7,14,9.39271942678669,6.962130478704965
linear,0.99,0.45,0.6,1.0,7,21,9.368129832205994,7.037570668676735
linear,0.99,0.45,0.6,1.0,7,28,9.418905325785138,7.218343507902793
linear,0.99,0.45,0.6,1.0,14,1,9.512988619924965,7.092866510602186
linear,0.99,0.45,0.6,1.0,14,7,9.469955480725066,7.015785180958553
linear,0.99,0.45,0.6,1.0,14,14,9.392955787024171,6.977691062866666
linear,0.99,0.45,0.6,1.0,14,21,9.358696576406969,7.053856735212567
linear,0.99,0.45,0.6,1.0,14,28,9.398025199305664,7.227206681365641
linear,0.99,0.45,0.6,1.0,21,1,9.513025921496988,7.102895249463181
linear,0.99,0.45,0.6,1.0,21,7,9.467253377376256,7.026898124050535
linear,0.99,0.45,0.6,1.0,21,14,9.38158334031247,6.98908341613527
linear,0.99,0.45,0.6,1.0,21,21,9.332023925089175,7.060452142682397
linear,0.99,0.45,0.6,1.0,21,28,9.365819215494454,7.230792618236919
linear,0.99,0.45,0.6,1.0,28,1,9.511415822789507,7.111096441350623
linear,0.99,0.45,0.6,1.0,28,7,9.460566829567465,7.0350070929865876
linear,0.99,0.45,0.6,1.0,28,14,9.366673942855961,6.996730557265183
linear,0.99,0.45,0.6,1.0,28,21,9.309770366119086,7.066525555283771
linear,0.99,0.45,0.6,1.0,28,28,9.352893000625317,7.2386283558174025
linear,0.99,0.45,0.8,0.0,1,1,9.426710333353855,6.320997630584098
linear,0.99,0.45,0.8,0.0,1,7,9.011959724264662,5.894637173782664
linear,0.99,0.45,0.8,0.0,1,14,8.549276272092538,5.452965717784928
linear,0.99,0.45,0.8,0.0,1,21,8.229319742471741,5.188803109699145
linear,0.99,0.45,0.8,0.0,1,28,8.097351565353172,5.206730865548646
linear,0.99,0.45,0.8,0.0,7,1,9.41061535864378,6.315551402083713
linear,0.99,0.45,0.8,0.0,7,7,9.007942320219023,5.893812494927948
linear,0.99,0.45,0.8,0.0,7,14,8.55148890382171,5.457730858241121
linear,0.99,0.45,0.8,0.0,7,21,8.225626906478947,5.202282490456005
linear,0.99,0.45,0.8,0.0,7,28,8.073067757168422,5.21118107506438
linear,0.99,0.45,0.8,0.0,14,1,9.4094575718608,6.314292258955253
linear,0.99,0.45,0.8,0.0,14,7,9.003177499448459,5.892629872947615
linear,0.99,0.45,0.8,0.0,14,14,8.519124675660025,5.45555400290771
linear,0.99,0.45,0.8,0.0,14,21,8.167928522779352,5.19956337513409
linear,0.99,0.45,0.8,0.0,14,28,7.992805138435677,5.203924245140511
linear,0.99,0.45,0.8,0.0,21,1,9.405194005380885,6.30453306062763
linear,0.99,0.45,0.8,0.0,21,7,8.98325811741799,5.877946903722156
linear,0.99,0.45,0.8,0.0,21,14,8.47403079716489,5.446695030774418
linear,0.99,0.45,0.8,0.0,21,21,8.104327832322102,5.195310084305929
linear,0.99,0.45,0.8,0.0,21,28,7.920997244386085,5.1986002910710365
linear,0.99,0.45,0.8,0.0,28,1,9.396819583557164,6.2899518435260156
linear,0.99,0.45,0.8,0.0,28,7,8.95889959409865,5.856782550061477
linear,0.99,0.45,0.8,0.0,28,14,8.428487935046075,5.436670316552722
linear,0.99,0.45,0.8,0.0,28,21,8.057819973046474,5.194286704582999
linear,0.99,0.45,0.8,0.0,28,28,7.869605991276742,5.19537251825235
linear,0.99,0.45,0.8,0.25,1,1,8.73080849715478,5.945240687164434
linear,0.99,0.45,0.8,0.25,1,7,8.480474175865883,5.714136015938237
linear,0.99,0.45,0.8,0.25,1,14,8.20371307453713,5.5171707006240505
linear,0.99,0.45,0.8,0.25,1,21,8.045240076912414,5.483585173656651
linear,0.99,0.45,0.8,0.25,1,28,8.008660978679083,5.499560133246251
linear,0.99,0.45,0.8,0.25,7,1,8.720549338418023,5.942745380774095
linear,0.99,0.45,0.8,0.25,7,7,8.48435892929098,5.720361963462899
linear,0.99,0.45,0.8,0.25,7,14,8.226965420012487,5.534305285540847
linear,0.99,0.45,0.8,0.25,7,21,8.044731064778498,5.496527222698375
linear,0.99,0.45,0.8,0.25,7,28,7.971076497104007,5.501667009471208
linear,0.99,0.45,0.8,0.25,14,1,8.715196486424391,5.939533040548318
linear,0.99,0.45,0.8,0.25,14,7,8.484226728710675,5.726249960893572
linear,0.99,0.45,0.8,0.25,14,14,8.213476202879587,5.540370055080402
linear,0.99,0.45,0.8,0.25,14,21,8.001005213705032,5.493868166014414
linear,0.99,0.45,0.8,0.25,14,28,7.897480388006033,5.488641980055728
linear,0.99,0.45,0.8,0.25,21,1,8.715984564274109,5.939086072435875
linear,0.99,0.45,0.8,0.25,21,7,8.477568950780196,5.72674140370637
linear,0.99,0.45,0.8,0.25,21,14,8.182481657636687,5.541029301651642
linear,0.99,0.45,0.8,0.25,21,21,7.944441385105171,5.4860968053316075
linear,0.99,0.45,0.8,0.25,21,28,7.858013885689238,5.484945374223918
linear,0.99,0.45,0.8,0.25,28,1,8.713386910395641,5.938750199881377
linear,0.99,0.45,0.8,0.25,28,7,8.464729407182494,5.724999776706374
linear,0.99,0.45,0.8,0.25,28,14,8.15053655144889,5.5398103547384965
linear,0.99,0.45,0.8,0.25,28,21,7.8983644260282215,5.481093609929273
linear,0.99,0.45,0.8,0.25,28,28,7.850585640934865,5.489139337550556
linear,0.99,0.45,0.8,0.5,1,1,8.447643164313948,6.1233126756708485
linear,0.99,0.45,0.8,0.5,1,7,8.337196762540058,6.032047373450338
linear,0.99,0.45,0.8,0.5,1,14,8.212836168092219,5.9671630586439885
linear,0.99,0.45,0.8,0.5,1,21,8.141627460331064,5.935342783680527
linear,0.99,0.45,0.8,0.5,1,28,8.169635948865757,5.950078280552948
linear,0.99,0.45,0.8,0.5,7,1,8.444020229463096,6.124896988889018
linear,0.99,0.45,0.8,0.5,7,7,8.345381644463114,6.0419366755142185
linear,0.99,0.45,0.8,0.5,7,14,8.22539513717012,5.9824238132668235
linear,0.99,0.45,0.8,0.5,7,21,8.122798252200685,5.943836835490648
linear,0.99,0.45,0.8,0.5,7,28,8.12707659714361,5.9482867448672465
linear,0.99,0.45,0.8,0.5,14,1,8.444174518354584,6.13085375528852
linear,0.99,0.45,0.8,0.5,14,7,8.350257382513458,6.052522325303631
linear,0.99,0.45,0.8,0.5,14,14,8.209239214089306,5.988191349638108
linear,0.99,0.45,0.8,0.5,14,21,8.081891319549895,5.94072713269583
linear,0.99,0.45,0.8,0.5,14,28,8.092416963369457,5.945750620928313
linear,0.99,0.45,0.8,0.5,21,1,8.44353856570957,6.137703267489464
linear,0.99,0.45,0.8,0.5,21,7,8.33951258190354,6.058049983731797
linear,0.99,0.45,0.8,0.5,21,14,8.177252511925971,5.988262804420833
linear,0.99,0.45,0.8,0.5,21,21,8.050275885029054,5.937192997882457
linear,0.99,0.45,0.8,0.5,21,28,8.082416076522158,5.95134761854315
linear,0.99,0.45,0.8,0.5,28,1,8.44324826407297,6.144706365966879
linear,0.99,0.45,0.8,0.5,28,7,8.325300015190878,6.061428500477704
linear,0.99,0.45,0.8,0.5,28,14,8.14507343487179,5.987310902486227
linear,0.99,0.45,0.8,0.5,28,21,8.036508265309486,5.93910344232566
linear,0.99,0.45,0.8,0.5,28,28,8.085723662790924,5.959315004980315
linear,0.99,0.45,0.8,0.75,1,1,8.856289213254026,6.776989615544263
linear,0.99,0.45,0.8,0.75,1,7,8.832877566498684,6.714983430479395
linear,0.99,0.45,0.8,0.75,1,14,8.785798534936573,6.671911958556448
linear,0.99,0.45,0.8,0.75,1,21,8.787348811578902,6.658194287011288
linear,0.99,0.45,0.8,0.75,1,28,8.85720640338259,6.814211888250442
linear,0.99,0.45,0.8,0.75,7,1,8.85466058094025,6.783690295703392
linear,0.99,0.45,0.8,0.75,7,7,8.832200707537456,6.725293892421422
linear,0.99,0.45,0.8,0.75,7,14,8.790354258385252,6.6873381966397085
linear,0.99,0.45,0.8,0.75,7,21,8.782349449637922,6.675162262366776
linear,0.99,0.45,0.8,0.75,7,28,8.835126026069725,6.826461228996308
linear,0.99,0.45,0.8,0.75,14,1,8.854697519882388,6.793480578080306
linear,0.99,0.45,0.8,0.75,14,7,8.832872049123598,6.738840091361453
linear,0.99,0.45,0.8,0.75,14,14,8.779990495465574,6.6978169759394435
linear,0.99,0.45,0.8,0.75,14,21,8.746780695745642,6.682113705085291
linear,0.99,0.45,0.8,0.75,14,28,8.78968645616487,6.8396881407718215
linear,0.99,0.45,0.8,0.75,21,1,8.850772950096143,6.802521695083293
linear,0.99,0.45,0.8,0.75,21,7,8.82306558556853,6.748410306516607
linear,0.99,0.45,0.8,0.75,21,14,8.750552870817602,6.700041100304198
linear,0.99,0.45,0.8,0.75,21,21,8.714123186555335,6.692225269879626
linear,0.99,0.45,0.8,0.75,21,28,8.772092068133384,6.863583747917958
linear,0.99,0.45,0.8,0.75,28,1,8.84656565409417,6.810938622733693
linear,0.99,0.45,0.8,0.75,28,7,8.80928454312471,6.754885583007611
linear,0.99,0.45,0.8,0.75,28,14,8.730150450404839,6.703722721375664
linear,0.99,0.45,0.8,0.75,28,21,8.697383191799668,6.70381148456963
linear,0.99,0.45,0.8,0.75,28,28,8.773536590337107,6.88627027563319
linear,0.99,0.45,0.8,1.0,1,1,10.32365332126811,7.969946742733036
linear,0.99,0.45,0.8,1.0,1,7,10.271176747972621,7.905082288972339
linear,0.99,0.45,0.8,1.0,1,14,10.2073411858775,7.947923091464703
linear,0.99,0.45,0.8,1.0,1,21,10.187731136173742,8.091937979615482
linear,0.99,0.45,0.8,1.0,1,28,10.240177516379255,8.28490195115694
linear,0.99,0.45,0.8,1.0,7,1,10.326207947243589,7.980708521590946
linear,0.99,0.45,0.8,1.0,7,7,10.281367644335585,7.920616892547402
linear,0.99,0.45,0.8,1.0,7,14,10.219760618753394,7.96771056920335
linear,0.99,0.45,0.8,1.0,7,21,10.192941873122836,8.11344795214784
linear,0.99,0.45,0.8,1.0,7,28,10.240398710564481,8.30809207632199
linear,0.99,0.45,0.8,1.0,14,1,10.33160017880229,7.994346486354128
linear,0.99,0.45,0.8,1.0,14,7,10.289549341215253,7.938252846561927
linear,0.99,0.45,0.8,1.0,14,14,10.222088589105308,7.985186677432381
linear,0.99,0.45,0.8,1.0,14,21,10.185751172739485,8.13077816877618
linear,0.99,0.45,0.8,1.0,14,28,10.224229716909612,8.321494772467327
linear,0.99,0.45,0.8,1.0,21,1,10.33228227202395,8.007390811607188
linear,0.99,0.45,0.8,1.0,21,7,10.28737725429739,7.954251241248919
linear,0.99,0.45,0.8,1.0,21,14,10.212370879187048,8.00162739218878
linear,0.99,0.45,0.8,1.0,21,21,10.162247798116656,8.13868942001162
linear,0.99,0.45,0.8,1.0,21,28,10.201614954100943,8.33008322755174
linear,0.99,0.45,0.8,1.0,28,1,10.331529298325338,8.020518156857332
linear,0.99,0.45,0.8,1.0,28,7,10.281729731383678,7.968575243328688
linear,0.99,0.45,0.8,1.0,28,14,10.199450100792887,8.01706771369355
linear,0.99,0.45,0.8,1.0,28,21,10.145312119359707,8.145704935372727
linear,0.99,0.45,0.8,1.0,28,28,10.193004300128806,8.339786852263941
linear,0.99,0.6,0.0,0.0,1,1,9.27224270923981,6.475096013911976
linear,0.99,0.6,0.0,0.0,1,7,8.841564111628937,6.089612096022256
linear,0.99,0.6,0.0,0.0,1,14,8.291494570183252,5.591404627879668
linear,0.99,0.6,0.0,0.0,1,21,7.874318186906104,5.224181503830455
linear,0.99,0.6,0.0,0.0,1,28,7.659020934117287,5.009707298295034
linear,0.99,0.6,0.0,0.0,7,1,9.249130337569163,6.465296517978987
linear,0.99,0.6,0.0,0.0,7,7,8.830959153636012,6.080929464580458
linear,0.99,0.6,0.0,0.0,7,14,8.272816247907567,5.592042267513292
linear,0.99,0.6,0.0,0.0,7,21,7.8375012268625275,5.2272733730827285
linear,0.99,0.6,0.0,0.0,7,28,7.611588581845503,5.003367527935281
linear,0.99,0.6,0.0,0.0,14,1,9.23528097749771,6.461554022341188
linear,0.99,0.6,0.0,0.0,14,7,8.815539082358862,6.076547717120627
linear,0.99,0.6,0.0,0.0,14,14,8.235272888833299,5.589477795871966
linear,0.99,0.6,0.0,0.0,14,21,7.7626474939236365,5.216030266783086
linear,0.99,0.6,0.0,0.0,14,28,7.518695160627493,4.98657769594737
linear,0.99,0.6,0.0,0.0,21,1,9.212932499772979,6.4431677405667385
linear,0.99,0.6,0.0,0.0,21,7,8.78462518643246,6.056794725699811
linear,0.99,0.6,0.0,0.0,21,14,8.184884502920998,5.582888172463091
linear,0.99,0.6,0.0,0.0,21,21,7.700744281751976,5.200300730955357
linear,0.99,0.6,0.0,0.0,21,28,7.439795217220306,4.975507525195916
linear,0.99,0.6,0.0,0.0,28,1,9.18761298416971,6.418964431584793
linear,0.99,0.6,0.0,0.0,28,7,8.741009420187735,6.027777505932063
linear,0.99,0.6,0.0,0.0,28,14,8.130826491521086,5.574212407052481
linear,0.99,0.6,0.0,0.0,28,21,7.650857094194894,5.186691977626396
linear,0.99,0.6,0.0,0.0,28,28,7.386240576777443,4.968107213381545
linear,0.99,0.6,0.0,0.25,1,1,8.37750596291926,5.967635123701186
linear,0.99,0.6,0.0,0.25,1,7,8.120264518542594,5.743452635212524
linear,0.99,0.6,0.0,0.25,1,14,7.708251285522433,5.379182725290336
linear,0.99,0.6,0.0,0.25,1,21,7.443676584745742,5.084304615439342
linear,0.99,0.6,0.0,0.25,1,28,7.353519461028825,4.946806529060427
linear,0.99,0.6,0.0,0.25,7,1,8.365245612441385,5.964342180333675
linear,0.99,0.6,0.0,0.25,7,7,8.114449255464413,5.742422784564229
linear,0.99,0.6,0.0,0.25,7,14,7.702504573783292,5.387310255254183
linear,0.99,0.6,0.0,0.25,7,21,7.424715585364253,5.0920100423848575
linear,0.99,0.6,0.0,0.25,7,28,7.316678843990326,4.947020584143567
linear,0.99,0.6,0.0,0.25,14,1,8.363498088354504,5.970785046574532
linear,0.99,0.6,0.0,0.25,14,7,8.107040371433406,5.749711591585335
linear,0.99,0.6,0.0,0.25,14,14,7.6845382232525035,5.398613513041143
linear,0.99,0.6,0.0,0.25,14,21,7.3764405355990235,5.08735796500841
linear,0.99,0.6,0.0,0.25,14,28,7.2334389550565765,4.93440549296711
linear,0.99,0.6,0.0,0.25,21,1,8.348962890156464,5.967503666723269
linear,0.99,0.6,0.0,0.25,21,7,8.0809060279398,5.74301836506589
linear,0.99,0.6,0.0,0.25,21,14,7.647778014538113,5.398475587854186
linear,0.99,0.6,0.0,0.25,21,21,7.325402504280289,5.0762585631398816
linear,0.99,0.6,0.0,0.25,21,28,7.178498690354608,4.92966655851183
linear,0.99,0.6,0.0,0.25,28,1,8.327030809611191,5.958397924455687
linear,0.99,0.6,0.0,0.25,28,7,8.050951877367918,5.738673244527334
linear,0.99,0.6,0.0,0.25,28,14,7.609438150627198,5.395134309513099
linear,0.99,0.6,0.0,0.25,28,21,7.2792754087821,5.064144925471448
linear,0.99,0.6,0.0,0.25,28,28,7.159354626384742,4.928754350132744
linear,0.99,0.6,0.0,0.5,1,1,7.787076785555426,5.63270648690296
linear,0.99,0.6,0.0,0.5,1,7,7.653642949377614,5.4721776547202055
linear,0.99,0.6,0.0,0.5,1,14,7.439766414137566,5.227953069027878
linear,0.99,0.6,0.0,0.5,1,21,7.3387627406802185,5.0489933389366515
linear,0.99,0.6,0.0,0.5,1,28,7.3415772230426946,4.987632337128083
linear,0.99,0.6,0.0,0.5,7,1,7.780947137591855,5.6312684021932
linear,0.99,0.6,0.0,0.5,7,7,7.640510693827102,5.473861762661578
linear,0.99,0.6,0.0,0.5,7,14,7.427395831926408,5.239772892634829
linear,0.99,0.6,0.0,0.5,7,21,7.320087231181249,5.060456995609637
linear,0.99,0.6,0.0,0.5,7,28,7.298589898385657,4.984875795187259
linear,0.99,0.6,0.0,0.5,14,1,7.780554711755798,5.639490659630907
linear,0.99,0.6,0.0,0.5,14,7,7.635712546344693,5.4859025018227126
linear,0.99,0.6,0.0,0.5,14,14,7.407277627356675,5.25101621026052
linear,0.99,0.6,0.0,0.5,14,21,7.278432409209582,5.064431866304819
linear,0.99,0.6,0.0,0.5,14,28,7.246231391030783,4.974763707364274
linear,0.99,0.6,0.0,0.5,21,1,7.771690755891087,5.64396038743792
linear,0.99,0.6,0.0,0.5,21,7,7.622878062397463,5.494732329769004
linear,0.99,0.6,0.0,0.5,21,14,7.384851740337324,5.256354251552206
linear,0.99,0.6,0.0,0.5,21,21,7.240835472681118,5.06692134774977
linear,0.99,0.6,0.0,0.5,21,28,7.24676911769941,4.975199493888336
linear,0.99,0.6,0.0,0.5,28,1,7.760892103987951,5.648532797615544
linear,0.99,0.6,0.0,0.5,28,7,7.603463203436936,5.498625266043481
linear,0.99,0.6,0.0,0.5,28,14,7.362500694411326,5.256871565291998
linear,0.99,0.6,0.0,0.5,28,21,7.22153351018083,5.070690611729686
linear,0.99,0.6,0.0,0.5,28,28,7.2566017910087925,4.979396907185617
linear,0.99,0.6,0.0,0.75,1,1,7.796472371620487,5.46480210162747
linear,0.99,0.6,0.0,0.75,1,7,7.757686173634312,5.363345520754111
linear,0.99,0.6,0.0,0.75,1,14,7.675086714853087,5.253321844361286
linear,0.99,0.6,0.0,0.75,1,21,7.691139281583943,5.193820055673287
linear,0.99,0.6,0.0,0.75,1,28,7.762569880000372,5.173638463675446
linear,0.99,0.6,0.0,0.75,7,1,7.790317406369209,5.464055660684636
linear,0.99,0.6,0.0,0.75,7,7,7.746228602334379,5.365124027830262
linear,0.99,0.6,0.0,0.75,7,14,7.672986510708057,5.266715523496358
linear,0.99,0.6,0.0,0.75,7,21,7.6810592440552625,5.207733087214804
linear,0.99,0.6,0.0,0.75,7,28,7.73592665507392,5.17934057352271
linear,0.99,0.6,0.0,0.75,14,1,7.79017562995921,5.469349434759677
linear,0.99,0.6,0.0,0.75,14,7,7.751174000866749,5.378032655557246
linear,0.99,0.6,0.0,0.75,14,14,7.666761623045441,5.284494833988185
linear,0.99,0.6,0.0,0.75,14,21,7.6465350085909405,5.21174328868798
linear,0.99,0.6,0.0,0.75,14,28,7.687880656139347,5.177007557616522
linear,0.99,0.6,0.0,0.75,21,1,7.786212090798477,5.475438288881574
linear,0.99,0.6,0.0,0.75,21,7,7.746106054614367,5.392527413481507
linear,0.99,0.6,0.0,0.75,21,14,7.645727465002806,5.294508429235892
linear,0.99,0.6,0.0,0.75,21,21,7.628689862679488,5.2189170520838095
linear,0.99,0.6,0.0,0.75,21,28,7.683055551399102,5.183226618262976
linear,0.99,0.6,0.0,0.75,28,1,7.780824073085798,5.482839163035717
linear,0.99,0.6,0.0,0.75,28,7,7.7324627146474025,5.40227524050636
linear,0.99,0.6,0.0,0.75,28,14,7.637090092269448,5.30411624706523
linear,0.99,0.6,0.0,0.75,28,21,7.622686423239833,5.2258242260923256
linear,0.99,0.6,0.0,0.75,28,28,7.687054147510169,5.188847997372219
linear,0.99,0.6,0.0,1.0,1,1,8.691588068545913,5.8211321503436055
linear,0.99,0.6,0.0,1.0,1,7,8.649425031318897,5.729189708802571
linear,0.99,0.6,0.0,1.0,1,14,8.595177290679743,5.6272322732435685
linear,0.99,0.6,0.0,1.0,1,21,8.612059282251805,5.561129644312657
linear,0.99,0.6,0.0,1.0,1,28,8.704860482838855,5.644525833421361
