date,NIS,age,dose,CUMULATIVE,INCIDENCE
2021-03-22,80000,"[75, 85)",C,0.0,0.0
2021-03-22,80000,"[75, 85)",E,0.0,0.0
2021-03-22,80000,"[85, 120)",A,4740.0,595.0
2021-03-22,80000,"[85, 120)",B,1862.0,18.0
2021-03-22,80000,"[85, 120)",C,0.0,0.0
2021-03-22,80000,"[85, 120)",E,0.0,0.0
2021-03-22,90000,"[0, 12)",A,13.957358438322025,0.0
2021-03-22,90000,"[0, 12)",B,0.0,7.975633393326872
2021-03-22,90000,"[0, 12)",C,0.0,0.0
2021-03-22,90000,"[0, 12)",E,0.0,0.0
2021-03-22,90000,"[12, 18)",A,14.042641561677975,0.0
2021-03-22,90000,"[12, 18)",B,0.0,8.024366606673128
2021-03-22,90000,"[12, 18)",C,0.0,0.0
2021-03-22,90000,"[12, 18)",E,0.0,0.0
2021-03-22,90000,"[18, 25)",A,2605.0,132.0
2021-03-22,90000,"[18, 25)",B,1005.0,185.0
2021-03-22,90000,"[18, 25)",C,0.0,0.0
2021-03-22,90000,"[18, 25)",E,0.0,0.0
2021-03-22,90000,"[25, 35)",A,6548.0,329.0
2021-03-22,90000,"[25, 35)",B,3270.0,506.0
2021-03-22,90000,"[25, 35)",C,0.0,0.0
2021-03-22,90000,"[25, 35)",E,0.0,0.0
2021-03-22,90000,"[35, 45)",A,7497.0,397.0
2021-03-22,90000,"[35, 45)",B,3698.0,523.0
2021-03-22,90000,"[35, 45)",C,0.0,0.0
2021-03-22,90000,"[35, 45)",E,0.0,0.0
2021-03-22,90000,"[45, 55)",A,8372.0,615.0
2021-03-22,90000,"[45, 55)",B,3955.0,558.0
2021-03-22,90000,"[45, 55)",C,0.0,0.0
2021-03-22,90000,"[45, 55)",E,0.0,0.0
2021-03-22,90000,"[55, 65)",A,8865.0,1071.0
2021-03-22,90000,"[55, 65)",B,3679.0,837.0
2021-03-22,90000,"[55, 65)",C,0.0,0.0
2021-03-22,90000,"[55, 65)",E,0.0,0.0
2021-03-22,90000,"[65, 75)",A,9328.0,5469.0
2021-03-22,90000,"[65, 75)",B,1795.0,559.0
2021-03-22,90000,"[65, 75)",C,0.0,0.0
2021-03-22,90000,"[65, 75)",E,0.0,0.0
2021-03-22,90000,"[75, 85)",A,11747.0,5069.0
2021-03-22,90000,"[75, 85)",B,1969.0,198.0
2021-03-22,90000,"[75, 85)",C,0.0,0.0
2021-03-22,90000,"[75, 85)",E,0.0,0.0
2021-03-22,90000,"[85, 120)",A,7735.0,1215.0
2021-03-22,90000,"[85, 120)",B,3160.0,47.0
2021-03-22,90000,"[85, 120)",C,0.0,0.0
2021-03-22,90000,"[85, 120)",E,0.0,0.0
2021-03-29,10000,"[0, 12)",A,174.632822675941,13.902389325518303
2021-03-29,10000,"[0, 12)",B,131.08364635953342,7.621241230445884
2021-03-29,10000,"[0, 12)",C,0.0,0.0
2021-03-29,10000,"[0, 12)",E,0.0,0.0
2021-03-29,10000,"[12, 18)",A,162.367177324059,13.097610674481697
2021-03-29,10000,"[12, 18)",B,121.91635364046655,7.378758769554116
2021-03-29,10000,"[12, 18)",C,0.0,0.0
2021-03-29,10000,"[12, 18)",E,0.0,0.0
2021-03-29,10000,"[18, 25)",A,12094.0,716.0
2021-03-29,10000,"[18, 25)",B,6181.0,195.0
2021-03-29,10000,"[18, 25)",C,0.0,0.0
2021-03-29,10000,"[18, 25)",E,0.0,0.0
2021-03-29,10000,"[25, 35)",A,26640.0,1173.0
2021-03-29,10000,"[25, 35)",B,12631.0,450.0
2021-03-29,10000,"[25, 35)",C,20.0,5.0
2021-03-29,10000,"[25, 35)",E,0.0,0.0
2021-03-29,10000,"[35, 45)",A,25132.0,1311.0
2021-03-29,10000,"[35, 45)",B,12660.0,342.0
2021-03-29,10000,"[35, 45)",C,60.0,8.0
2021-03-29,10000,"[35, 45)",E,0.0,0.0
2021-03-29,10000,"[45, 55)",A,26913.0,1231.0
2021-03-29,10000,"[45, 55)",B,14436.0,526.0
2021-03-29,10000,"[45, 55)",C,63.0,13.0
2021-03-29,10000,"[45, 55)",E,0.0,0.0
2021-03-29,10000,"[55, 65)",A,28685.0,1662.0
2021-03-29,10000,"[55, 65)",B,18144.0,681.0
2021-03-29,10000,"[55, 65)",C,103.0,28.0
2021-03-29,10000,"[55, 65)",E,0.0,0.0
2021-03-29,10000,"[65, 75)",A,18304.0,10445.0
2021-03-29,10000,"[65, 75)",B,6360.0,628.0
2021-03-29,10000,"[65, 75)",C,70.0,12.0
2021-03-29,10000,"[65, 75)",E,0.0,0.0
2021-03-29,10000,"[75, 85)",A,52291.0,44278.0
2021-03-29,10000,"[75, 85)",B,8977.0,729.0
2021-03-29,10000,"[75, 85)",C,0.0,0.0
2021-03-29,10000,"[75, 85)",E,0.0,0.0
2021-03-29,10000,"[85, 120)",A,45009.0,2668.0
2021-03-29,10000,"[85, 120)",B,15210.0,599.0
2021-03-29,10000,"[85, 120)",C,0.0,0.0
2021-03-29,10000,"[85, 120)",E,0.0,0.0
2021-03-29,20001,"[0, 12)",A,45.87308324756595,3.503265640889199
2021-03-29,20001,"[0, 12)",B,26.441766807868742,0.5174030032115268
2021-03-29,20001,"[0, 12)",C,0.0,0.0
2021-03-29,20001,"[0, 12)",E,0.0,0.0
2021-03-29,20001,"[12, 18)",A,44.12691675243405,3.4967343591108007
2021-03-29,20001,"[12, 18)",B,25.558233192131258,0.48259699678847323
2021-03-29,20001,"[12, 18)",C,0.0,0.0
2021-03-29,20001,"[12, 18)",E,0.0,0.0
2021-03-29,20001,"[18, 25)",A,7808.0,377.0
2021-03-29,20001,"[18, 25)",B,3695.0,254.0
2021-03-29,20001,"[18, 25)",C,0.0,11.0
2021-03-29,20001,"[18, 25)",E,0.0,0.0
2021-03-29,20001,"[25, 35)",A,17133.0,620.0
2021-03-29,20001,"[25, 35)",B,8495.0,702.0
2021-03-29,20001,"[25, 35)",C,13.0,4.0
2021-03-29,20001,"[25, 35)",E,0.0,0.0
2021-03-29,20001,"[35, 45)",A,17257.0,706.0
2021-03-29,20001,"[35, 45)",B,8629.0,599.0
2021-03-29,20001,"[35, 45)",C,24.0,0.0
2021-03-29,20001,"[35, 45)",E,0.0,0.0
2021-03-29,20001,"[45, 55)",A,19729.0,835.0
2021-03-29,20001,"[45, 55)",B,10713.0,428.0
2021-03-29,20001,"[45, 55)",C,20.0,4.0
2021-03-29,20001,"[45, 55)",E,0.0,0.0
2021-03-29,20001,"[55, 65)",A,21826.0,1221.0
2021-03-29,20001,"[55, 65)",B,13443.0,413.0
2021-03-29,20001,"[55, 65)",C,17.0,0.0
2021-03-29,20001,"[55, 65)",E,0.0,0.0
2021-03-29,20001,"[65, 75)",A,10165.0,4788.0
2021-03-29,20001,"[65, 75)",B,4794.0,239.0
2021-03-29,20001,"[65, 75)",C,17.0,2.0
2021-03-29,20001,"[65, 75)",E,0.0,0.0
2021-03-29,20001,"[75, 85)",A,31906.0,30492.0
2021-03-29,20001,"[75, 85)",B,5450.0,260.0
2021-03-29,20001,"[75, 85)",C,0.0,0.0
2021-03-29,20001,"[75, 85)",E,0.0,0.0
2021-03-29,20001,"[85, 120)",A,30503.0,461.0
2021-03-29,20001,"[85, 120)",B,9906.0,174.0
2021-03-29,20001,"[85, 120)",C,0.0,0.0
2021-03-29,20001,"[85, 120)",E,0.0,0.0
2021-03-29,20002,"[0, 12)",A,0.0,0.0
2021-03-29,20002,"[0, 12)",B,0.0,0.0
2021-03-29,20002,"[0, 12)",C,0.0,0.0
2021-03-29,20002,"[0, 12)",E,0.0,0.0
2021-03-29,20002,"[12, 18)",A,0.0,0.0
2021-03-29,20002,"[12, 18)",B,0.0,0.0
2021-03-29,20002,"[12, 18)",C,0.0,0.0
2021-03-29,20002,"[12, 18)",E,0.0,0.0
2021-03-29,20002,"[18, 25)",A,2063.0,103.0
2021-03-29,20002,"[18, 25)",B,873.0,85.0
2021-03-29,20002,"[18, 25)",C,0.0,0.0
2021-03-29,20002,"[18, 25)",E,0.0,0.0
2021-03-29,20002,"[25, 35)",A,4688.0,152.0
2021-03-29,20002,"[25, 35)",B,2384.0,162.0
2021-03-29,20002,"[25, 35)",C,0.0,0.0
2021-03-29,20002,"[25, 35)",E,0.0,0.0
2021-03-29,20002,"[35, 45)",A,5490.0,224.0
2021-03-29,20002,"[35, 45)",B,2671.0,188.0
2021-03-29,20002,"[35, 45)",C,0.0,0.0
2021-03-29,20002,"[35, 45)",E,0.0,0.0
2021-03-29,20002,"[45, 55)",A,6591.0,307.0
2021-03-29,20002,"[45, 55)",B,3103.0,247.0
2021-03-29,20002,"[45, 55)",C,0.0,0.0
2021-03-29,20002,"[45, 55)",E,0.0,0.0
2021-03-29,20002,"[55, 65)",A,8317.0,1667.0
2021-03-29,20002,"[55, 65)",B,3662.0,676.0
2021-03-29,20002,"[55, 65)",C,0.0,0.0
2021-03-29,20002,"[55, 65)",E,0.0,0.0
2021-03-29,20002,"[65, 75)",A,15513.0,9155.0
2021-03-29,20002,"[65, 75)",B,1895.0,2118.0
2021-03-29,20002,"[65, 75)",C,0.0,0.0
2021-03-29,20002,"[65, 75)",E,0.0,0.0
2021-03-29,20002,"[75, 85)",A,17530.0,2021.0
2021-03-29,20002,"[75, 85)",B,1550.0,2000.0
2021-03-29,20002,"[75, 85)",C,0.0,0.0
2021-03-29,20002,"[75, 85)",E,0.0,0.0
2021-03-29,20002,"[85, 120)",A,8318.0,342.0
2021-03-29,20002,"[85, 120)",B,2670.0,630.0
2021-03-29,20002,"[85, 120)",C,0.0,0.0
2021-03-29,20002,"[85, 120)",E,0.0,0.0
2021-03-29,21000,"[0, 12)",A,15.117595531466913,7.254068287710075
2021-03-29,21000,"[0, 12)",B,0.0,0.0
2021-03-29,21000,"[0, 12)",C,0.0,0.0
2021-03-29,21000,"[0, 12)",E,0.0,0.0
2021-03-29,21000,"[12, 18)",A,12.882404468533087,6.745931712289925
2021-03-29,21000,"[12, 18)",B,0.0,0.0
2021-03-29,21000,"[12, 18)",C,0.0,0.0
2021-03-29,21000,"[12, 18)",E,0.0,0.0
2021-03-29,21000,"[18, 25)",A,3394.0,271.0
2021-03-29,21000,"[18, 25)",B,1514.0,200.0
2021-03-29,21000,"[18, 25)",C,0.0,0.0
2021-03-29,21000,"[18, 25)",E,0.0,0.0
2021-03-29,21000,"[25, 35)",A,12110.0,639.0
2021-03-29,21000,"[25, 35)",B,6475.0,550.0
2021-03-29,21000,"[25, 35)",C,0.0,12.0
2021-03-29,21000,"[25, 35)",E,0.0,0.0
2021-03-29,21000,"[35, 45)",A,9718.0,691.0
2021-03-29,21000,"[35, 45)",B,4655.0,541.0
2021-03-29,21000,"[35, 45)",C,0.0,0.0
2021-03-29,21000,"[35, 45)",E,0.0,0.0
2021-03-29,21000,"[45, 55)",A,10737.0,1122.0
2021-03-29,21000,"[45, 55)",B,5178.0,621.0
2021-03-29,21000,"[45, 55)",C,0.0,0.0
2021-03-29,21000,"[45, 55)",E,0.0,0.0
2021-03-29,21000,"[55, 65)",A,12538.0,8319.0
2021-03-29,21000,"[55, 65)",B,6811.0,1023.0
2021-03-29,21000,"[55, 65)",C,0.0,0.0
2021-03-29,21000,"[55, 65)",E,0.0,0.0
2021-03-29,21000,"[65, 75)",A,32900.0,14810.0
2021-03-29,21000,"[65, 75)",B,4904.0,1073.0
2021-03-29,21000,"[65, 75)",C,0.0,0.0
2021-03-29,21000,"[65, 75)",E,0.0,0.0
2021-03-29,21000,"[75, 85)",A,30740.0,2565.0
2021-03-29,21000,"[75, 85)",B,5247.0,1707.0
2021-03-29,21000,"[75, 85)",C,0.0,0.0
2021-03-29,21000,"[75, 85)",E,0.0,0.0
2021-03-29,21000,"[85, 120)",A,16629.0,924.0
2021-03-29,21000,"[85, 120)",B,7202.0,816.0
2021-03-29,21000,"[85, 120)",C,0.0,0.0
2021-03-29,21000,"[85, 120)",E,0.0,0.0
2021-03-29,30000,"[0, 12)",A,167.71572476747696,2.0529298735772583
2021-03-29,30000,"[0, 12)",B,123.04150692665189,6.871051893200766
2021-03-29,30000,"[0, 12)",C,0.0,0.0
2021-03-29,30000,"[0, 12)",E,0.0,0.0
2021-03-29,30000,"[12, 18)",A,160.28427523252304,1.9470701264227421
2021-03-29,30000,"[12, 18)",B,117.95849307334811,6.128948106799234
2021-03-29,30000,"[12, 18)",C,0.0,0.0
2021-03-29,30000,"[12, 18)",E,0.0,0.0
2021-03-29,30000,"[18, 25)",A,9851.0,419.0
2021-03-29,30000,"[18, 25)",B,5653.0,151.0
2021-03-29,30000,"[18, 25)",C,0.0,0.0
2021-03-29,30000,"[18, 25)",E,0.0,0.0
2021-03-29,30000,"[25, 35)",A,20103.0,679.0
2021-03-29,30000,"[25, 35)",B,10729.0,268.0
2021-03-29,30000,"[25, 35)",C,0.0,0.0
2021-03-29,30000,"[25, 35)",E,0.0,0.0
2021-03-29,30000,"[35, 45)",A,20071.0,708.0
2021-03-29,30000,"[35, 45)",B,10836.0,237.0
2021-03-29,30000,"[35, 45)",C,0.0,0.0
2021-03-29,30000,"[35, 45)",E,0.0,0.0
2021-03-29,30000,"[45, 55)",A,21279.0,648.0
2021-03-29,30000,"[45, 55)",B,11774.0,263.0
2021-03-29,30000,"[45, 55)",C,0.0,0.0
2021-03-29,30000,"[45, 55)",E,0.0,0.0
2021-03-29,30000,"[55, 65)",A,22380.0,1099.0
2021-03-29,30000,"[55, 65)",B,14657.0,331.0
2021-03-29,30000,"[55, 65)",C,0.0,0.0
2021-03-29,30000,"[55, 65)",E,0.0,0.0
2021-03-29,30000,"[65, 75)",A,12414.0,5844.0
2021-03-29,30000,"[65, 75)",B,5671.0,298.0
2021-03-29,30000,"[65, 75)",C,0.0,0.0
2021-03-29,30000,"[65, 75)",E,0.0,0.0
2021-03-29,30000,"[75, 85)",A,38132.0,43241.0
2021-03-29,30000,"[75, 85)",B,7528.0,260.0
2021-03-29,30000,"[75, 85)",C,0.0,0.0
2021-03-29,30000,"[75, 85)",E,0.0,0.0
2021-03-29,30000,"[85, 120)",A,39839.0,392.0
2021-03-29,30000,"[85, 120)",B,13335.0,173.0
2021-03-29,30000,"[85, 120)",C,0.0,0.0
2021-03-29,30000,"[85, 120)",E,0.0,0.0
2021-03-29,40000,"[0, 12)",A,192.22710158815832,11.893184316982271
2021-03-29,40000,"[0, 12)",B,158.33701857493668,1.572872753590194
2021-03-29,40000,"[0, 12)",C,0.0,0.0
2021-03-29,40000,"[0, 12)",E,0.0,0.0
2021-03-29,40000,"[12, 18)",A,183.77289841184168,12.106815683017729
2021-03-29,40000,"[12, 18)",B,151.66298142506332,1.427127246409806
2021-03-29,40000,"[12, 18)",C,0.0,0.0
2021-03-29,40000,"[12, 18)",E,0.0,0.0
2021-03-29,40000,"[18, 25)",A,11512.0,475.0
2021-03-29,40000,"[18, 25)",B,6066.0,163.0
2021-03-29,40000,"[18, 25)",C,0.0,0.0
2021-03-29,40000,"[18, 25)",E,0.0,0.0
2021-03-29,40000,"[25, 35)",A,25946.0,886.0
2021-03-29,40000,"[25, 35)",B,12778.0,308.0
2021-03-29,40000,"[25, 35)",C,0.0,13.0
2021-03-29,40000,"[25, 35)",E,0.0,0.0
2021-03-29,40000,"[35, 45)",A,25087.0,869.0
2021-03-29,40000,"[35, 45)",B,12589.0,294.0
2021-03-29,40000,"[35, 45)",C,0.0,12.0
2021-03-29,40000,"[35, 45)",E,0.0,0.0
2021-03-29,40000,"[45, 55)",A,26401.0,874.0
2021-03-29,40000,"[45, 55)",B,14325.0,369.0
2021-03-29,40000,"[45, 55)",C,0.0,11.0
2021-03-29,40000,"[45, 55)",E,0.0,0.0
2021-03-29,40000,"[55, 65)",A,25112.0,1056.0
2021-03-29,40000,"[55, 65)",B,17030.0,529.0
2021-03-29,40000,"[55, 65)",C,23.0,2.0
2021-03-29,40000,"[55, 65)",E,0.0,0.0
2021-03-29,40000,"[65, 75)",A,11712.0,8625.0
2021-03-29,40000,"[65, 75)",B,6137.0,421.0
2021-03-29,40000,"[65, 75)",C,13.0,2.0
2021-03-29,40000,"[65, 75)",E,0.0,0.0
2021-03-29,40000,"[75, 85)",A,46560.0,41680.0
2021-03-29,40000,"[75, 85)",B,8320.0,562.0
2021-03-29,40000,"[75, 85)",C,0.0,0.0
2021-03-29,40000,"[75, 85)",E,0.0,0.0
2021-03-29,40000,"[85, 120)",A,39928.0,1172.0
2021-03-29,40000,"[85, 120)",B,14203.0,491.0
2021-03-29,40000,"[85, 120)",C,0.0,0.0
2021-03-29,40000,"[85, 120)",E,0.0,0.0
2021-03-29,50000,"[0, 12)",A,47.38126327731021,7.119750645454948
2021-03-29,50000,"[0, 12)",B,14.894642230133659,16.632646881575745
2021-03-29,50000,"[0, 12)",C,0.0,0.0
2021-03-29,50000,"[0, 12)",E,0.0,0.0
2021-03-29,50000,"[12, 18)",A,47.61873672268979,6.880249354545052
2021-03-29,50000,"[12, 18)",B,15.105357769866341,16.367353118424255
2021-03-29,50000,"[12, 18)",C,0.0,0.0
2021-03-29,50000,"[12, 18)",E,0.0,0.0
2021-03-29,50000,"[18, 25)",A,6589.0,258.0
2021-03-29,50000,"[18, 25)",B,3219.0,569.0
2021-03-29,50000,"[18, 25)",C,0.0,0.0
2021-03-29,50000,"[18, 25)",E,0.0,0.0
2021-03-29,50000,"[25, 35)",A,16631.0,609.0
2021-03-29,50000,"[25, 35)",B,9010.0,1177.0
2021-03-29,50000,"[25, 35)",C,0.0,0.0
2021-03-29,50000,"[25, 35)",E,0.0,0.0
2021-03-29,50000,"[35, 45)",A,19792.0,923.0
2021-03-29,50000,"[35, 45)",B,10522.0,1216.0
2021-03-29,50000,"[35, 45)",C,0.0,0.0
2021-03-29,50000,"[35, 45)",E,0.0,0.0
2021-03-29,50000,"[45, 55)",A,24326.0,1323.0
2021-03-29,50000,"[45, 55)",B,11929.0,1271.0
2021-03-29,50000,"[45, 55)",C,0.0,0.0
2021-03-29,50000,"[45, 55)",E,0.0,0.0
2021-03-29,50000,"[55, 65)",A,25785.0,4303.0
2021-03-29,50000,"[55, 65)",B,12386.0,1806.0
2021-03-29,50000,"[55, 65)",C,0.0,0.0
2021-03-29,50000,"[55, 65)",E,0.0,0.0
2021-03-29,50000,"[65, 75)",A,40515.0,16876.0
2021-03-29,50000,"[65, 75)",B,7413.0,1831.0
2021-03-29,50000,"[65, 75)",C,0.0,0.0
2021-03-29,50000,"[65, 75)",E,0.0,0.0
2021-03-29,50000,"[75, 85)",A,39208.0,8382.0
2021-03-29,50000,"[75, 85)",B,6233.0,1759.0
2021-03-29,50000,"[75, 85)",C,0.0,0.0
2021-03-29,50000,"[75, 85)",E,0.0,0.0
2021-03-29,50000,"[85, 120)",A,23311.0,1143.0
2021-03-29,50000,"[85, 120)",B,9573.0,1872.0
2021-03-29,50000,"[85, 120)",C,0.0,0.0
2021-03-29,50000,"[85, 120)",E,0.0,0.0
2021-03-29,60000,"[0, 12)",A,18.28627907796957,1.5735170189972385
2021-03-29,60000,"[0, 12)",B,5.810081117074943,0.5281891924613584
2021-03-29,60000,"[0, 12)",C,0.0,0.0
2021-03-29,60000,"[0, 12)",E,0.0,0.0
2021-03-29,60000,"[12, 18)",A,16.71372092203043,1.4264829810027613
2021-03-29,60000,"[12, 18)",B,5.189918882925057,0.4718108075386416
2021-03-29,60000,"[12, 18)",C,0.0,0.0
2021-03-29,60000,"[12, 18)",E,0.0,0.0
2021-03-29,60000,"[18, 25)",A,4948.0,160.0
2021-03-29,60000,"[18, 25)",B,2769.0,339.0
2021-03-29,60000,"[18, 25)",C,0.0,0.0
2021-03-29,60000,"[18, 25)",E,0.0,0.0
2021-03-29,60000,"[25, 35)",A,13294.0,419.0
2021-03-29,60000,"[25, 35)",B,7938.0,404.0
2021-03-29,60000,"[25, 35)",C,0.0,0.0
2021-03-29,60000,"[25, 35)",E,0.0,0.0
2021-03-29,60000,"[35, 45)",A,15537.0,567.0
2021-03-29,60000,"[35, 45)",B,9011.0,445.0
2021-03-29,60000,"[35, 45)",C,0.0,0.0
2021-03-29,60000,"[35, 45)",E,0.0,0.0
2021-03-29,60000,"[45, 55)",A,18077.0,877.0
2021-03-29,60000,"[45, 55)",B,9614.0,549.0
2021-03-29,60000,"[45, 55)",C,0.0,0.0
2021-03-29,60000,"[45, 55)",E,0.0,0.0
2021-03-29,60000,"[55, 65)",A,21415.0,5106.0
2021-03-29,60000,"[55, 65)",B,9658.0,1244.0
2021-03-29,60000,"[55, 65)",C,0.0,0.0
2021-03-29,60000,"[55, 65)",E,0.0,0.0
2021-03-29,60000,"[65, 75)",A,37012.0,19443.0
2021-03-29,60000,"[65, 75)",B,5711.0,1965.0
2021-03-29,60000,"[65, 75)",C,0.0,0.0
2021-03-29,60000,"[65, 75)",E,0.0,0.0
2021-03-29,60000,"[75, 85)",A,36944.0,7733.0
2021-03-29,60000,"[75, 85)",B,4980.0,2474.0
2021-03-29,60000,"[75, 85)",C,0.0,0.0
2021-03-29,60000,"[75, 85)",E,0.0,0.0
2021-03-29,60000,"[85, 120)",A,20588.0,882.0
2021-03-29,60000,"[85, 120)",B,7313.0,1372.0
2021-03-29,60000,"[85, 120)",C,0.0,0.0
2021-03-29,60000,"[85, 120)",E,0.0,0.0
2021-03-29,70000,"[0, 12)",A,41.308409188543415,0.0
2021-03-29,70000,"[0, 12)",B,22.591960019964997,9.967895675409483
2021-03-29,70000,"[0, 12)",C,0.0,0.0
2021-03-29,70000,"[0, 12)",E,0.0,0.0
2021-03-29,70000,"[12, 18)",A,40.691590811456585,0.0
2021-03-29,70000,"[12, 18)",B,22.408039980035007,10.032104324590517
2021-03-29,70000,"[12, 18)",C,0.0,0.0
2021-03-29,70000,"[12, 18)",E,0.0,0.0
2021-03-29,70000,"[18, 25)",A,5896.0,229.0
2021-03-29,70000,"[18, 25)",B,2999.0,167.0
2021-03-29,70000,"[18, 25)",C,0.0,0.0
2021-03-29,70000,"[18, 25)",E,0.0,0.0
2021-03-29,70000,"[25, 35)",A,13205.0,456.0
2021-03-29,70000,"[25, 35)",B,6332.0,263.0
2021-03-29,70000,"[25, 35)",C,0.0,0.0
2021-03-29,70000,"[25, 35)",E,0.0,0.0
2021-03-29,70000,"[35, 45)",A,14100.0,488.0
2021-03-29,70000,"[35, 45)",B,6528.0,226.0
2021-03-29,70000,"[35, 45)",C,11.0,0.0
2021-03-29,70000,"[35, 45)",E,0.0,0.0
2021-03-29,70000,"[45, 55)",A,14334.0,499.0
2021-03-29,70000,"[45, 55)",B,7194.0,212.0
2021-03-29,70000,"[45, 55)",C,26.0,9.0
2021-03-29,70000,"[45, 55)",E,0.0,0.0
2021-03-29,70000,"[55, 65)",A,14637.0,631.0
2021-03-29,70000,"[55, 65)",B,8808.0,334.0
2021-03-29,70000,"[55, 65)",C,33.0,19.0
2021-03-29,70000,"[55, 65)",E,0.0,0.0
2021-03-29,70000,"[65, 75)",A,8082.0,5439.0
2021-03-29,70000,"[65, 75)",B,3111.0,132.0
2021-03-29,70000,"[65, 75)",C,33.0,23.0
2021-03-29,70000,"[65, 75)",E,0.0,0.0
2021-03-29,70000,"[75, 85)",A,26468.0,25678.0
2021-03-29,70000,"[75, 85)",B,4343.0,122.0
2021-03-29,70000,"[75, 85)",C,0.0,0.0
2021-03-29,70000,"[75, 85)",E,0.0,0.0
2021-03-29,70000,"[85, 120)",A,21701.0,245.0
2021-03-29,70000,"[85, 120)",B,6701.0,41.0
2021-03-29,70000,"[85, 120)",C,0.0,0.0
2021-03-29,70000,"[85, 120)",E,0.0,0.0
2021-03-29,80000,"[0, 12)",A,0.0,0.0
2021-03-29,80000,"[0, 12)",B,0.0,0.0
2021-03-29,80000,"[0, 12)",C,0.0,0.0
2021-03-29,80000,"[0, 12)",E,0.0,0.0
2021-03-29,80000,"[12, 18)",A,0.0,0.0
2021-03-29,80000,"[12, 18)",B,0.0,0.0
2021-03-29,80000,"[12, 18)",C,0.0,0.0
2021-03-29,80000,"[12, 18)",E,0.0,0.0
2021-03-29,80000,"[18, 25)",A,1132.0,47.0
2021-03-29,80000,"[18, 25)",B,434.0,77.0
2021-03-29,80000,"[18, 25)",C,0.0,0.0
2021-03-29,80000,"[18, 25)",E,0.0,0.0
2021-03-29,80000,"[25, 35)",A,2533.0,140.0
2021-03-29,80000,"[25, 35)",B,1287.0,200.0
2021-03-29,80000,"[25, 35)",C,0.0,0.0
2021-03-29,80000,"[25, 35)",E,0.0,0.0
2021-03-29,80000,"[35, 45)",A,2926.0,155.0
2021-03-29,80000,"[35, 45)",B,1458.0,207.0
2021-03-29,80000,"[35, 45)",C,0.0,0.0
2021-03-29,80000,"[35, 45)",E,0.0,0.0
2021-03-29,80000,"[45, 55)",A,3287.0,200.0
2021-03-29,80000,"[45, 55)",B,1523.0,275.0
2021-03-29,80000,"[45, 55)",C,0.0,0.0
2021-03-29,80000,"[45, 55)",E,0.0,0.0
2021-03-29,80000,"[55, 65)",A,4201.0,1144.0
2021-03-29,80000,"[55, 65)",B,1936.0,552.0
2021-03-29,80000,"[55, 65)",C,0.0,0.0
2021-03-29,80000,"[55, 65)",E,0.0,0.0
2021-03-29,80000,"[65, 75)",A,5752.0,6520.0
2021-03-29,80000,"[65, 75)",B,1176.0,700.0
2021-03-29,80000,"[65, 75)",C,0.0,0.0
2021-03-29,80000,"[65, 75)",E,0.0,0.0
2021-03-29,80000,"[75, 85)",A,8828.0,1694.0
2021-03-29,80000,"[75, 85)",B,1149.0,2610.0
2021-03-29,80000,"[75, 85)",C,0.0,0.0
2021-03-29,80000,"[75, 85)",E,0.0,0.0
2021-03-29,80000,"[85, 120)",A,5335.0,325.0
2021-03-29,80000,"[85, 120)",B,1880.0,1196.0
2021-03-29,80000,"[85, 120)",C,0.0,0.0
2021-03-29,80000,"[85, 120)",E,0.0,0.0
2021-03-29,90000,"[0, 12)",A,13.957358438322025,0.0
2021-03-29,90000,"[0, 12)",B,7.975633393326872,3.987816696663436
2021-03-29,90000,"[0, 12)",C,0.0,0.0
2021-03-29,90000,"[0, 12)",E,0.0,0.0
2021-03-29,90000,"[12, 18)",A,14.042641561677975,0.0
2021-03-29,90000,"[12, 18)",B,8.024366606673128,4.012183303336564
2021-03-29,90000,"[12, 18)",C,0.0,0.0
2021-03-29,90000,"[12, 18)",E,0.0,0.0
2021-03-29,90000,"[18, 25)",A,2737.0,99.0
2021-03-29,90000,"[18, 25)",B,1190.0,223.0
2021-03-29,90000,"[18, 25)",C,0.0,0.0
2021-03-29,90000,"[18, 25)",E,0.0,0.0
2021-03-29,90000,"[25, 35)",A,6877.0,222.0
2021-03-29,90000,"[25, 35)",B,3776.0,403.0
2021-03-29,90000,"[25, 35)",C,0.0,0.0
2021-03-29,90000,"[25, 35)",E,0.0,0.0
2021-03-29,90000,"[35, 45)",A,7894.0,308.0
2021-03-29,90000,"[35, 45)",B,4221.0,500.0
2021-03-29,90000,"[35, 45)",C,0.0,0.0
2021-03-29,90000,"[35, 45)",E,0.0,0.0
2021-03-29,90000,"[45, 55)",A,8987.0,495.0
2021-03-29,90000,"[45, 55)",B,4513.0,562.0
2021-03-29,90000,"[45, 55)",C,0.0,0.0
2021-03-29,90000,"[45, 55)",E,0.0,0.0
2021-03-29,90000,"[55, 65)",A,9936.0,3226.0
2021-03-29,90000,"[55, 65)",B,4516.0,1000.0
2021-03-29,90000,"[55, 65)",C,0.0,12.0
2021-03-29,90000,"[55, 65)",E,0.0,0.0
2021-03-29,90000,"[65, 75)",A,14797.0,11502.0
2021-03-29,90000,"[65, 75)",B,2354.0,1073.0
2021-03-29,90000,"[65, 75)",C,0.0,0.0
2021-03-29,90000,"[65, 75)",E,0.0,0.0
2021-03-29,90000,"[75, 85)",A,16816.0,2767.0
