date,NIS,age,e_s,e_i,e_h
2020-12-28,64000,"[18, 25)",0.0,0.0,0.0
2020-12-28,64000,"[25, 35)",0.0,0.0,0.0
2020-12-28,64000,"[35, 45)",0.0,0.0,0.0
2020-12-28,64000,"[45, 55)",0.0,0.0,0.0
2020-12-28,64000,"[55, 65)",0.0,0.0,0.0
2020-12-28,64000,"[65, 75)",0.0,0.0,0.0
2020-12-28,64000,"[75, 85)",0.0,0.0,0.0
2020-12-28,64000,"[85, 120)",0.0,0.0,0.0
2020-12-28,71000,"[0, 12)",0.0,0.0,0.0
2020-12-28,71000,"[12, 18)",0.0,0.0,0.0
2020-12-28,71000,"[18, 25)",0.0,0.0,0.0
2020-12-28,71000,"[25, 35)",0.0,0.0,0.0
2020-12-28,71000,"[35, 45)",0.0,0.0,0.0
2020-12-28,71000,"[45, 55)",0.0,0.0,0.0
2020-12-28,71000,"[55, 65)",0.0,0.0,0.0
2020-12-28,71000,"[65, 75)",0.0,0.0,0.0
2020-12-28,71000,"[75, 85)",0.0,0.0,0.0
2020-12-28,71000,"[85, 120)",0.0,0.0,0.0
2020-12-28,72000,"[0, 12)",0.0,0.0,0.0
2020-12-28,72000,"[12, 18)",0.0,0.0,0.0
2020-12-28,72000,"[18, 25)",0.0,0.0,0.0
2020-12-28,72000,"[25, 35)",0.0,0.0,0.0
2020-12-28,72000,"[35, 45)",0.0,0.0,0.0
2020-12-28,72000,"[45, 55)",0.0,0.0,0.0
2020-12-28,72000,"[55, 65)",0.0,0.0,0.0
2020-12-28,72000,"[65, 75)",0.0,0.0,0.0
2020-12-28,72000,"[75, 85)",0.0,0.0,0.0
2020-12-28,72000,"[85, 120)",0.0,0.0,0.0
2020-12-28,73000,"[0, 12)",0.0,0.0,0.0
2020-12-28,73000,"[12, 18)",0.0,0.0,0.0
2020-12-28,73000,"[18, 25)",0.0,0.0,0.0
2020-12-28,73000,"[25, 35)",0.0,0.0,0.0
2020-12-28,73000,"[35, 45)",0.0,0.0,0.0
2020-12-28,73000,"[45, 55)",0.0,0.0,0.0
2020-12-28,73000,"[55, 65)",0.0,0.0,0.0
2020-12-28,73000,"[65, 75)",0.0,0.0,0.0
2020-12-28,73000,"[75, 85)",0.0,0.0,0.0
2020-12-28,73000,"[85, 120)",0.0,0.0,0.0
2020-12-28,81000,"[0, 12)",0.0,0.0,0.0
2020-12-28,81000,"[12, 18)",0.0,0.0,0.0
2020-12-28,81000,"[18, 25)",0.0,0.0,0.0
2020-12-28,81000,"[25, 35)",0.0,0.0,0.0
2020-12-28,81000,"[35, 45)",0.0,0.0,0.0
2020-12-28,81000,"[45, 55)",0.0,0.0,0.0
2020-12-28,81000,"[55, 65)",0.0,0.0,0.0
2020-12-28,81000,"[65, 75)",0.0,0.0,0.0
2020-12-28,81000,"[75, 85)",0.0,0.0,0.0
2020-12-28,81000,"[85, 120)",0.0,0.0,0.0
2020-12-28,82000,"[0, 12)",0.0,0.0,0.0
2020-12-28,82000,"[12, 18)",0.0,0.0,0.0
2020-12-28,82000,"[18, 25)",0.0,0.0,0.0
2020-12-28,82000,"[25, 35)",0.0,0.0,0.0
2020-12-28,82000,"[35, 45)",0.0,0.0,0.0
2020-12-28,82000,"[45, 55)",0.0,0.0,0.0
2020-12-28,82000,"[55, 65)",0.0,0.0,0.0
2020-12-28,82000,"[65, 75)",0.0,0.0,0.0
2020-12-28,82000,"[75, 85)",0.0,0.0,0.0
2020-12-28,82000,"[85, 120)",0.0,0.0,0.0
2020-12-28,83000,"[0, 12)",0.0,0.0,0.0
2020-12-28,83000,"[12, 18)",0.0,0.0,0.0
2020-12-28,83000,"[18, 25)",0.0,0.0,0.0
2020-12-28,83000,"[25, 35)",0.0,0.0,0.0
2020-12-28,83000,"[35, 45)",0.0,0.0,0.0
2020-12-28,83000,"[45, 55)",0.0,0.0,0.0
2020-12-28,83000,"[55, 65)",0.0,0.0,0.0
2020-12-28,83000,"[65, 75)",0.0,0.0,0.0
2020-12-28,83000,"[75, 85)",0.0,0.0,0.0
2020-12-28,83000,"[85, 120)",0.0,0.0,0.0
2020-12-28,84000,"[0, 12)",0.0,0.0,0.0
2020-12-28,84000,"[12, 18)",0.0,0.0,0.0
2020-12-28,84000,"[18, 25)",0.0,0.0,0.0
2020-12-28,84000,"[25, 35)",0.0,0.0,0.0
2020-12-28,84000,"[35, 45)",0.0,0.0,0.0
2020-12-28,84000,"[45, 55)",0.0,0.0,0.0
2020-12-28,84000,"[55, 65)",0.0,0.0,0.0
2020-12-28,84000,"[65, 75)",0.0,0.0,0.0
2020-12-28,84000,"[75, 85)",0.0,0.0,0.0
2020-12-28,84000,"[85, 120)",0.0,0.0,0.0
2020-12-28,85000,"[0, 12)",0.0,0.0,0.0
2020-12-28,85000,"[12, 18)",0.0,0.0,0.0
2020-12-28,85000,"[18, 25)",0.0,0.0,0.0
2020-12-28,85000,"[25, 35)",0.0,0.0,0.0
2020-12-28,85000,"[35, 45)",0.0,0.0,0.0
2020-12-28,85000,"[45, 55)",0.0,0.0,0.0
2020-12-28,85000,"[55, 65)",0.0,0.0,0.0
2020-12-28,85000,"[65, 75)",0.0,0.0,0.0
2020-12-28,85000,"[75, 85)",0.0,0.0,0.0
2020-12-28,85000,"[85, 120)",0.0,0.0,0.0
2020-12-28,91000,"[0, 12)",0.0,0.0,0.0
2020-12-28,91000,"[12, 18)",0.0,0.0,0.0
2020-12-28,91000,"[18, 25)",0.0,0.0,0.0
2020-12-28,91000,"[25, 35)",0.0,0.0,0.0
2020-12-28,91000,"[35, 45)",0.0,0.0,0.0
2020-12-28,91000,"[45, 55)",0.0,0.0,0.0
2020-12-28,91000,"[55, 65)",0.0,0.0,0.0
2020-12-28,91000,"[65, 75)",0.0,0.0,0.0
2020-12-28,91000,"[75, 85)",0.0,0.0,0.0
2020-12-28,91000,"[85, 120)",0.0,0.0,0.0
2020-12-28,92000,"[0, 12)",0.0,0.0,0.0
2020-12-28,92000,"[12, 18)",0.0,0.0,0.0
2020-12-28,92000,"[18, 25)",0.0,0.0,0.0
2020-12-28,92000,"[25, 35)",0.0,0.0,0.0
2020-12-28,92000,"[35, 45)",0.0,0.0,0.0
2020-12-28,92000,"[45, 55)",0.0,0.0,0.0
2020-12-28,92000,"[55, 65)",0.0,0.0,0.0
2020-12-28,92000,"[65, 75)",0.0,0.0,0.0
2020-12-28,92000,"[75, 85)",0.0,0.0,0.0
2020-12-28,92000,"[85, 120)",0.0,0.0,0.0
2020-12-28,93000,"[0, 12)",0.0,0.0,0.0
2020-12-28,93000,"[12, 18)",0.0,0.0,0.0
2020-12-28,93000,"[18, 25)",0.0,0.0,0.0
2020-12-28,93000,"[25, 35)",0.0,0.0,0.0
2020-12-28,93000,"[35, 45)",0.0,0.0,0.0
2020-12-28,93000,"[45, 55)",0.0,0.0,0.0
2020-12-28,93000,"[55, 65)",0.0,0.0,0.0
2020-12-28,93000,"[65, 75)",0.0,0.0,0.0
2020-12-28,93000,"[75, 85)",0.0,0.0,0.0
2020-12-28,93000,"[85, 120)",0.0,0.0,0.0
2021-01-04,11000,"[0, 12)",0.0,0.0,0.0
2021-01-04,11000,"[12, 18)",0.0,0.0,0.0
2021-01-04,11000,"[18, 25)",0.0,0.0,0.0
2021-01-04,11000,"[25, 35)",4.5767744142547884e-08,3.813978678545658e-08,3.705007859158638e-08
2021-01-04,11000,"[35, 45)",0.0,0.0,0.0
2021-01-04,11000,"[45, 55)",1.4207426149687866e-07,1.1839521791406555e-07,1.1501249740223509e-07
2021-01-04,11000,"[55, 65)",2.2626234754576554e-07,1.8855195628813798e-07,1.8316475753704827e-07
2021-01-04,11000,"[65, 75)",1.9040473547865745e-07,1.586706128988812e-07,1.54137166816056e-07
2021-01-04,11000,"[75, 85)",1.176611210035066e-05,9.805093416958885e-06,9.524947890760057e-06
2021-01-04,11000,"[85, 120)",0.00029941235994304524,0.0002495102999525377,0.000242381434239608
2021-01-04,12000,"[0, 12)",0.0,0.0,0.0
2021-01-04,12000,"[12, 18)",0.0,0.0,0.0
2021-01-04,12000,"[18, 25)",0.0,0.0,0.0
2021-01-04,12000,"[25, 35)",0.0,0.0,0.0
2021-01-04,12000,"[35, 45)",0.0,0.0,0.0
2021-01-04,12000,"[45, 55)",7.108939049570225e-07,5.924115874641855e-07,5.754855421080658e-07
2021-01-04,12000,"[55, 65)",4.963181666237624e-07,4.135984721864688e-07,4.0178137298114107e-07
2021-01-04,12000,"[65, 75)",6.168068313253637e-07,5.140056927711365e-07,4.993198158348183e-07
2021-01-04,12000,"[75, 85)",4.3510141468801804e-05,3.6258451224001506e-05,3.522249547474431e-05
2021-01-04,12000,"[85, 120)",0.001152950275620788,0.0009607918963506567,0.0009333406993120662
2021-01-04,13000,"[0, 12)",0.0,0.0,0.0
2021-01-04,13000,"[12, 18)",0.0,0.0,0.0
2021-01-04,13000,"[18, 25)",0.0,0.0,0.0
2021-01-04,13000,"[25, 35)",0.0,0.0,0.0
2021-01-04,13000,"[35, 45)",0.0,0.0,0.0
