date,age,dose,VOC,e_s,e_i,e_h
2021-09-06,"[85, 120)",partial,WT,0.18129118373386385,0.12919601599424776,0.02581707427803976
2021-09-06,"[85, 120)",partial,abc,0.18129118373386385,0.12919601599424776,0.02581707427803976
2021-09-06,"[85, 120)",partial,delta,0.16462073005718672,0.0791846549642164,0.05166462916325555
2021-09-06,"[85, 120)",partial,omicron,0.010419033547923208,0.04584374761086212,0.13037149670221868
2021-09-06,"[85, 120)",full,WT,0.6500143596417098,0.43862687941677647,0.47466983336304003
2021-09-06,"[85, 120)",full,abc,0.6500143596417098,0.43862687941677647,0.47466983336304003
2021-09-06,"[85, 120)",full,delta,0.5514598304254394,0.2561018774008708,0.5919958942296579
2021-09-06,"[85, 120)",full,omicron,0.02167788220514977,0.1438271849876993,0.4480978154684487
2021-09-06,"[85, 120)",boosted,WT,0.87,0.62,0.5384615384615381
2021-09-06,"[85, 120)",boosted,abc,0.87,0.62,0.5384615384615381
2021-09-06,"[85, 120)",boosted,delta,0.8,0.34,0.6999999999999997
2021-09-06,"[85, 120)",boosted,omicron,0.45,0.34,0.7636363636363637
2021-09-13,"[0, 12)",partial,WT,0.3372797713175686,0.24036029680102583,0.04803089002589716
2021-09-13,"[0, 12)",partial,abc,0.3372797713175686,0.24036029680102583,0.04803089002589716
2021-09-13,"[0, 12)",partial,delta,0.30626553947227486,0.14731760126514487,0.09611848712384391
2021-09-13,"[0, 12)",partial,omicron,0.019383894903308534,0.08528913757455758,0.2425471977644761
2021-09-13,"[0, 12)",full,WT,0.8126130192999864,0.5716567335015296,0.5228933889352425
2021-09-13,"[0, 12)",full,abc,0.8126130192999864,0.5716567335015296,0.5228933889352425
2021-09-13,"[0, 12)",full,delta,0.7260850922792071,0.34634496862374053,0.6836824287971578
2021-09-13,"[0, 12)",full,omicron,0.0409410117173403,0.19906380134851512,0.5901169122081681
2021-09-13,"[0, 12)",boosted,WT,0.87,0.62,0.5384615384615381
2021-09-13,"[0, 12)",boosted,abc,0.87,0.62,0.5384615384615381
2021-09-13,"[0, 12)",boosted,delta,0.8,0.34,0.6999999999999997
2021-09-13,"[0, 12)",boosted,omicron,0.45,0.34,0.7636363636363637
2021-09-13,"[12, 18)",partial,WT,0.3369712170999125,0.24014040758844338,0.04798694984639167
2021-09-13,"[12, 18)",partial,abc,0.3369712170999125,0.24014040758844338,0.04798694984639167
2021-09-13,"[12, 18)",partial,delta,0.3059853580562424,0.14718283045743308,0.09603055488740732
2021-09-13,"[12, 18)",partial,omicron,0.019366161902293823,0.0852111123700928,0.24232530790562534
2021-09-13,"[12, 18)",full,WT,0.8123705370136757,0.5714529976260799,0.5228271230882342
2021-09-13,"[12, 18)",full,abc,0.8123705370136757,0.5714529976260799,0.5228271230882342
2021-09-13,"[12, 18)",full,delta,0.7258159084965611,0.34620347455786676,0.6835525081736789
2021-09-13,"[12, 18)",full,omicron,0.04090386677275179,0.19897591609681264,0.5898979612464845
2021-09-13,"[12, 18)",boosted,WT,0.87,0.62,0.5384615384615381
2021-09-13,"[12, 18)",boosted,abc,0.87,0.62,0.5384615384615381
2021-09-13,"[12, 18)",boosted,delta,0.8,0.34,0.6999999999999997
2021-09-13,"[12, 18)",boosted,omicron,0.45,0.34,0.7636363636363637
2021-09-13,"[18, 25)",partial,WT,0.2832894685773624,0.20188444887122378,0.04034231065082969
2021-09-13,"[18, 25)",partial,abc,0.2832894685773624,0.20188444887122378,0.04034231065082969
2021-09-13,"[18, 25)",partial,delta,0.25723986227139806,0.12373562995333072,0.0807322509482366
2021-09-13,"[18, 25)",partial,omicron,0.016281003941227723,0.071636417341402,0.20372128008510595
2021-09-13,"[18, 25)",full,WT,0.7616402659978461,0.5294784456794476,0.5082883419402366
2021-09-13,"[18, 25)",full,abc,0.7616402659978461,0.5294784456794476,0.5082883419402366
2021-09-13,"[18, 25)",full,delta,0.6705647480727455,0.31744371921644954,0.6555539523120921
2021-09-13,"[18, 25)",full,omicron,0.034191087859114386,0.18126220059162831,0.544960781446699
2021-09-13,"[18, 25)",boosted,WT,0.8679515020769394,0.6182624317958608,0.537917250507543
2021-09-13,"[18, 25)",boosted,abc,0.8679515020769394,0.6182624317958608,0.537917250507543
2021-09-13,"[18, 25)",boosted,delta,0.7975934061961883,0.3391982476049637,0.6990515885625918
2021-09-13,"[18, 25)",boosted,omicron,0.4399273308472104,0.3377173438916244,0.7604099145640528
2021-09-13,"[25, 35)",partial,WT,0.2694432466419989,0.19201702634257398,0.03837051625458222
2021-09-13,"[25, 35)",partial,abc,0.2694432466419989,0.19201702634257398,0.03837051625458222
2021-09-13,"[25, 35)",partial,delta,0.24466685614618303,0.117687854855126,0.07678633418124788
2021-09-13,"[25, 35)",partial,omicron,0.015485244059885002,0.068135073863494,0.1937640795185611
2021-09-13,"[25, 35)",full,WT,0.7488260793596867,0.5189396206353024,0.5045471734895358
2021-09-13,"[25, 35)",full,abc,0.7488260793596867,0.5189396206353024,0.5045471734895358
2021-09-13,"[25, 35)",full,delta,0.65671288808947,0.31026114219650874,0.6483992863424909
2021-09-13,"[25, 35)",full,omicron,0.03259116894228229,0.17685295725520223,0.5336950523947904
2021-09-13,"[25, 35)",boosted,WT,0.8679099972444867,0.6182272267432337,0.5379062226319068
2021-09-13,"[25, 35)",boosted,abc,0.8679099972444867,0.6182272267432337,0.5379062226319068
2021-09-13,"[25, 35)",boosted,delta,0.7975446459453313,0.3391820032151355,0.6990323726984394
2021-09-13,"[25, 35)",boosted,omicron,0.4397232474352474,0.33767109475548485,0.7603445431391391
2021-09-13,"[35, 45)",partial,WT,0.2573691370544867,0.18341248847561123,0.036651082481566545
2021-09-13,"[35, 45)",partial,abc,0.2573691370544867,0.18341248847561123,0.036651082481566545
2021-09-13,"[35, 45)",partial,delta,0.23370300950924652,0.11241410583989075,0.07334543660714918
2021-09-13,"[35, 45)",partial,omicron,0.0147913297157751,0.06508185074941042,0.1850812538794423
2021-09-13,"[35, 45)",full,WT,0.7368181016881383,0.508992409622146,0.5011230141820572
2021-09-13,"[35, 45)",full,abc,0.7368181016881383,0.508992409622146,0.5011230141820572
2021-09-13,"[35, 45)",full,delta,0.6436160335036873,0.3034397759562607,0.6417910800096048
2021-09-13,"[35, 45)",full,omicron,0.030999800648815006,0.17264968206757839,0.523042991737232
2021-09-13,"[35, 45)",boosted,WT,0.8678266137844235,0.618156499579039,0.5378840675628858
2021-09-13,"[35, 45)",boosted,abc,0.8678266137844235,0.618156499579039,0.5378840675628858
2021-09-13,"[35, 45)",boosted,delta,0.7974466863056999,0.3391493681374722,0.6989937679108416
2021-09-13,"[35, 45)",boosted,omicron,0.43931324262314764,0.33757817996054756,0.7602132115501058
2021-09-13,"[45, 55)",partial,WT,0.24024004896369439,0.17120555213504657,0.034211786038975844
2021-09-13,"[45, 55)",partial,abc,0.24024004896369439,0.17120555213504657,0.034211786038975844
2021-09-13,"[45, 55)",partial,delta,0.2181490099785271,0.10493243517954468,0.06846396379700605
2021-09-13,"[45, 55)",partial,omicron,0.013806899365729562,0.06075035720921008,0.17276325360194944
2021-09-13,"[45, 55)",full,WT,0.7235712580272795,0.4980955164265939,0.4972641395538927
2021-09-13,"[45, 55)",full,abc,0.7235712580272795,0.4980955164265939,0.4972641395538927
2021-09-13,"[45, 55)",full,delta,0.629293395017497,0.296013446003067,0.6344030863187797
2021-09-13,"[45, 55)",full,omicron,0.029361692052878068,0.16809139455506175,0.511394377627233
2021-09-13,"[45, 55)",boosted,WT,0.8675412886550555,0.6179144823101657,0.5378082563896652
2021-09-13,"[45, 55)",boosted,abc,0.8675412886550555,0.6179144823101657,0.5378082563896652
2021-09-13,"[45, 55)",boosted,delta,0.7971114837747729,0.3390376960174961,0.6988616683792647
2021-09-13,"[45, 55)",boosted,omicron,0.43791027042740016,0.33726024009734684,0.7597638154396227
2021-09-13,"[55, 65)",partial,WT,0.22755637190389746,0.16216660986254766,0.032405545790403396
2021-09-13,"[55, 65)",partial,abc,0.22755637190389746,0.16216660986254766,0.032405545790403396
2021-09-13,"[55, 65)",partial,delta,0.20663164805066553,0.09939243830285177,0.06484935078480973
2021-09-13,"[55, 65)",partial,omicron,0.01307795240826997,0.057542990596387865,0.1636420711598909
2021-09-13,"[55, 65)",full,WT,0.7102530765810261,0.48716949686303607,0.49335250022142324
2021-09-13,"[55, 65)",full,abc,0.7102530765810261,0.48716949686303607,0.49335250022142324
2021-09-13,"[55, 65)",full,delta,0.6149419823231858,0.2885851034916842,0.6269369931205743
2021-09-13,"[55, 65)",full,omicron,0.027758107821780828,0.1635387125202118,0.49972252114324406
2021-09-13,"[55, 65)",boosted,WT,0.8676932519012164,0.6180434359312619,0.5378485805502512
2021-09-13,"[55, 65)",boosted,abc,0.8676932519012164,0.6180434359312619,0.5378485805502512
2021-09-13,"[55, 65)",boosted,delta,0.7972901247510892,0.33909717243131265,0.6989319559428612
2021-09-13,"[55, 65)",boosted,omicron,0.43867200517380106,0.3374302898011147,0.7600035966078009
2021-09-13,"[65, 75)",partial,WT,0.2089799968999998,0.14892827365287345,0.029760146033974078
2021-09-13,"[65, 75)",partial,abc,0.2089799968999998,0.14892827365287345,0.029760146033974078
2021-09-13,"[65, 75)",partial,delta,0.1897634454609193,0.0912786193356321,0.059555428013679024
2021-09-13,"[65, 75)",partial,omicron,0.01201034464942528,0.052845516457471216,0.15028328689537276
2021-09-13,"[65, 75)",full,WT,0.6941369018968703,0.4739387662865637,0.4886335471103372
2021-09-13,"[65, 75)",full,abc,0.6941369018968703,0.4739387662865637,0.4886335471103372
2021-09-13,"[65, 75)",full,delta,0.5975607198929846,0.27958536289860725,0.6179181959135627
2021-09-13,"[65, 75)",full,omicron,0.025816732022090297,0.15802156174769078,0.4855864767558783
2021-09-13,"[65, 75)",boosted,WT,0.867657537537997,0.6180131278405603,0.5378391049330046
2021-09-13,"[65, 75)",boosted,abc,0.867657537537997,0.6180131278405603,0.5378391049330046
2021-09-13,"[65, 75)",boosted,delta,0.7972481376767278,0.3390831942945549,0.6989154387363459
2021-09-13,"[65, 75)",boosted,omicron,0.4384926082546039,0.3373903063066864,0.7599472321046422
2021-09-13,"[75, 85)",partial,WT,0.1939154690830712,0.1381926331396599,0.027614856750717027
2021-09-13,"[75, 85)",partial,abc,0.1939154690830712,0.1381926331396599,0.027614856750717027
2021-09-13,"[75, 85)",partial,delta,0.1760841615811796,0.08469871063398512,0.05526231663809377
2021-09-13,"[75, 85)",partial,omicron,0.011144567188682253,0.0490360956302019,0.1394499689250498
2021-09-13,"[75, 85)",full,WT,0.6640901206164778,0.4496121689769847,0.4794502962962316
2021-09-13,"[75, 85)",full,abc,0.6640901206164778,0.4496121689769847,0.4794502962962316
2021-09-13,"[75, 85)",full,delta,0.5657110935625014,0.2632398291755208,0.6006478714908663
2021-09-13,"[75, 85)",full,omicron,0.022651185514261398,0.14807751914855974,0.45968524087503154
2021-09-13,"[75, 85)",boosted,WT,0.868741836166157,0.6189328056188521,0.538127243068214
2021-09-13,"[75, 85)",boosted,abc,0.868741836166157,0.6189328056188521,0.538127243068214
2021-09-13,"[75, 85)",boosted,delta,0.7985218978000317,0.3395075729119488,0.6994174966170493
2021-09-13,"[75, 85)",boosted,omicron,0.44381348260320835,0.33859801890530206,0.7616547157719359
2021-09-13,"[85, 120)",partial,WT,0.17559871089174267,0.1251393112102074,0.02500642816076078
2021-09-13,"[85, 120)",partial,abc,0.17559871089174267,0.1251393112102074,0.02500642816076078
2021-09-13,"[85, 120)",partial,delta,0.15945170299365138,0.07669828751593358,0.0500423798494564
2021-09-13,"[85, 120)",partial,omicron,0.010091879936307047,0.04440427171975102,0.12627788227994463
2021-09-13,"[85, 120)",full,WT,0.6409039089833879,0.43131245081333114,0.47181070157139476
2021-09-13,"[85, 120)",full,abc,0.6409039089833879,0.43131245081333114,0.47181070157139476
2021-09-13,"[85, 120)",full,delta,0.5419028445527333,0.251222964812252,0.5866727010525521
2021-09-13,"[85, 120)",full,omicron,0.020787867964828965,0.14087238765389248,0.4403260639979395
2021-09-13,"[85, 120)",boosted,WT,0.8692400491988646,0.6193553977605258,0.5382596187710027
2021-09-13,"[85, 120)",boosted,abc,0.8692400491988646,0.6193553977605258,0.5382596187710027
2021-09-13,"[85, 120)",boosted,delta,0.7991072029565539,0.3397025662715783,0.6996481587686514
2021-09-13,"[85, 120)",boosted,omicron,0.446263245910058,0.33915318130482414,0.7624394170689677
2021-09-20,"[0, 12)",partial,WT,0.3281275256360795,0.23383800677513714,0.04672754917002447
2021-09-20,"[0, 12)",partial,abc,0.3281275256360795,0.23383800677513714,0.04672754917002447
2021-09-20,"[0, 12)",partial,delta,0.297954879600578,0.14332006866863248,0.0935102666389511
2021-09-20,"[0, 12)",partial,omicron,0.018857903772188482,0.08297477659762931,0.23596556514943545
2021-09-20,"[0, 12)",full,WT,0.8032878489100871,0.5638581763807857,0.5203081804842583
2021-09-20,"[0, 12)",full,abc,0.8032878489100871,0.5638581763807857,0.5203081804842583
2021-09-20,"[0, 12)",full,delta,0.7157931087079429,0.340951242638698,0.6786410860300945
2021-09-20,"[0, 12)",full,omicron,0.039576446188582394,0.19572227626246727,0.5817457299835559
2021-09-20,"[0, 12)",boosted,WT,0.8659741441631765,0.6165852056681311,0.5373918645254132
2021-09-20,"[0, 12)",boosted,abc,0.8659741441631765,0.6165852056681311,0.5373918645254132
2021-09-20,"[0, 12)",boosted,delta,0.7952703883158141,0.3384243383784243,0.698136113452683
2021-09-20,"[0, 12)",boosted,omicron,0.430204464234671,0.3355139596121071,0.7572955132582636
2021-09-20,"[12, 18)",partial,WT,0.32781328409257476,0.23361406452574296,0.0466827990773679
2021-09-20,"[12, 18)",partial,abc,0.32781328409257476,0.23361406452574296,0.0466827990773679
2021-09-20,"[12, 18)",partial,delta,0.2976695338311886,0.1431828137415844,0.09342071361999846
2021-09-20,"[12, 18)",partial,omicron,0.018839843913366367,0.08289531321881202,0.23573958537750744
2021-09-20,"[12, 18)",full,WT,0.8030047471359691,0.56362077614382,0.5202303533760125
2021-09-20,"[12, 18)",full,abc,0.8030047471359691,0.56362077614382,0.5202303533760125
2021-09-20,"[12, 18)",full,delta,0.7154795966283657,0.3407866548805472,0.6784888363388015
2021-09-20,"[12, 18)",full,omicron,0.039533914794740714,0.19562015818021364,0.581490725426603
2021-09-20,"[12, 18)",boosted,WT,0.8661879340047389,0.6167665455791386,0.5374486687008723
2021-09-20,"[12, 18)",boosted,abc,0.8661879340047389,0.6167665455791386,0.5374486687008723
2021-09-20,"[12, 18)",boosted,delta,0.7955215505465539,0.3385080126236249,0.6982350936511283
2021-09-20,"[12, 18)",boosted,omicron,0.4312556902662147,0.3357521871847384,0.757632239026063
2021-09-20,"[18, 25)",partial,WT,0.27547446290866884,0.1963151344866376,0.03922940169587382
2021-09-20,"[18, 25)",partial,abc,0.27547446290866884,0.1963151344866376,0.03922940169587382
2021-09-20,"[18, 25)",partial,delta,0.25014347781361884,0.12032217920148754,0.0785051190962293
2021-09-20,"[18, 25)",partial,omicron,0.015831865684406254,0.06966020901138752,0.19810129369205787
2021-09-20,"[18, 25)",full,WT,0.7521360741440465,0.5216239884699987,0.5055557044083143
2021-09-20,"[18, 25)",full,abc,0.7521360741440465,0.5216239884699987,0.5055557044083143
2021-09-20,"[18, 25)",full,delta,0.6602290440963839,0.31206807251862273,0.6502974981224913
2021-09-20,"[18, 25)",full,omicron,0.03295235062484191,0.17795363669916564,0.5365545423758105
2021-09-20,"[18, 25)",boosted,WT,0.8638606580926227,0.6147945188972208,0.5368284246340238
2021-09-20,"[18, 25)",boosted,abc,0.8638606580926227,0.6147945188972208,0.5368284246340238
2021-09-20,"[18, 25)",boosted,delta,0.792791498993702,0.33759715779462596,0.6971551708797048
2021-09-20,"[18, 25)",boosted,omicron,0.4203320608639952,0.33318452467629417,0.7539822558618754
2021-09-20,"[25, 35)",partial,WT,0.26173546700516515,0.18652412591172682,0.037272877002057815
2021-09-20,"[25, 35)",partial,abc,0.26173546700516515,0.18652412591172682,0.037272877002057815
2021-09-20,"[25, 35)",partial,delta,0.23766783785526488,0.11432123846202616,0.0745897597620875
2021-09-20,"[25, 35)",partial,omicron,0.015042268218687652,0.06618598016222567,0.18822120232614298
2021-09-20,"[25, 35)",full,WT,0.739268999148815,0.5110657923415766,0.5017733179334152
2021-09-20,"[25, 35)",full,abc,0.739268999148815,0.5110657923415766,0.5017733179334152
2021-09-20,"[25, 35)",full,delta,0.6463595232680709,0.30488696324698705,0.6430823310022548
2021-09-20,"[25, 35)",full,omicron,0.03138294261953537,0.17355095412452265,0.5252745808832445
2021-09-20,"[25, 35)",boosted,WT,0.8647749667716197,0.6155697809084337,0.537071610163626
2021-09-20,"[25, 35)",boosted,abc,0.8647749667716197,0.6155697809084337,0.537071610163626
2021-09-20,"[25, 35)",boosted,delta,0.7938650933597273,0.3379550039892129,0.6975788042717151
2021-09-20,"[25, 35)",boosted,omicron,0.4247580778149247,0.3341999063167294,0.7554202350351418
2021-09-20,"[35, 45)",partial,WT,0.24976670962764203,0.17799466663119318,0.035568446086735636
2021-09-20,"[35, 45)",partial,abc,0.24976670962764203,0.17799466663119318,0.035568446086735636
2021-09-20,"[35, 45)",partial,delta,0.22679965586877837,0.10909350535460226,0.07117888561631286
2021-09-20,"[35, 45)",partial,omicron,0.01435440859928977,0.06315939783687499,0.17961413837060028
2021-09-20,"[35, 45)",full,WT,0.7270895026892086,0.501001300663727,0.4982744221195851
2021-09-20,"[35, 45)",full,abc,0.7270895026892086,0.501001300663727,0.4982744221195851
2021-09-20,"[35, 45)",full,delta,0.6331162726058195,0.29800030961313445,0.6363484642563858
2021-09-20,"[35, 45)",full,omicron,0.029808591741739592,0.16931330123285804,0.5145035867510795
2021-09-20,"[35, 45)",boosted,WT,0.8643443732318867,0.615204751700918,0.5369570064913433
2021-09-20,"[35, 45)",boosted,abc,0.8643443732318867,0.615204751700918,0.5369570064913433
2021-09-20,"[35, 45)",boosted,delta,0.7933596465928853,0.337786476665383,0.6973791963359476
2021-09-20,"[35, 45)",boosted,omicron,0.4226944665426536,0.33372273937936364,0.7547436417925766
2021-09-20,"[45, 55)",partial,WT,0.23291262669338322,0.16598371097689374,0.03316831221348141
2021-09-20,"[45, 55)",partial,abc,0.23291262669338322,0.16598371097689374,0.03316831221348141
2021-09-20,"[45, 55)",partial,delta,0.2114953736641066,0.10173195188906393,0.06637578418164235
2021-09-20,"[45, 55)",partial,omicron,0.013385783143297886,0.0588974458305107,0.16749390189562485
2021-09-20,"[45, 55)",full,WT,0.7136866895675616,0.4900017057142804,0.49434268837983764
2021-09-20,"[45, 55)",full,abc,0.7136866895675616,0.4900017057142804,0.49434268837983764
2021-09-20,"[45, 55)",full,delta,0.6186669075630009,0.2905195128712379,0.6288405417454654
2021-09-20,"[45, 55)",full,omicron,0.02818967286853131,0.16472755900423633,0.5027520446933131
2021-09-20,"[45, 55)",boosted,WT,0.8636484918465799,0.6146149728729249,0.5367716602416956
2021-09-20,"[45, 55)",boosted,abc,0.8636484918465799,0.6146149728729249,0.5367716602416956
2021-09-20,"[45, 55)",boosted,delta,0.7925430864298233,0.337514120503629,0.697056434712813
2021-09-20,"[45, 55)",boosted,omicron,0.41939683778455494,0.3329534339095656,0.7536513186473499
2021-09-20,"[55, 65)",partial,WT,0.2204981067441152,0.15713658181764534,0.03140040173347174
2021-09-20,"[55, 65)",partial,abc,0.2204981067441152,0.15713658181764534,0.03140040173347174
2021-09-20,"[55, 65)",partial,delta,0.20022241876764485,0.09630951788823423,0.0628378759601354
2021-09-20,"[55, 65)",partial,omicron,0.012672304985293979,0.05575814193529353,0.15856627776470417
2021-09-20,"[55, 65)",full,WT,0.7003742522477089,0.4791076619459405,0.49040332580461643
2021-09-20,"[55, 65)",full,abc,0.7003742522477089,0.4791076619459405,0.49040332580461643
2021-09-20,"[55, 65)",full,delta,0.6043663002342822,0.28312943709383775,0.6213424109017726
2021-09-20,"[55, 65)",full,omicron,0.026627187792349124,0.160204692697379,0.4911216557146993
2021-09-20,"[55, 65)",boosted,WT,0.8636959248472108,0.6146550863707033,0.5367843756843101
2021-09-20,"[55, 65)",boosted,abc,0.8636959248472108,0.6146550863707033,0.5367843756843101
2021-09-20,"[55, 65)",boosted,delta,0.7925985687129551,0.3375326846604334,0.6970785410249436
2021-09-20,"[55, 65)",boosted,omicron,0.41959824713676996,0.33300474845204214,0.753725095645523
2021-09-20,"[65, 75)",partial,WT,0.20244793830761953,0.14427324339163689,0.028829937303495746
2021-09-20,"[65, 75)",partial,abc,0.20244793830761953,0.14427324339163689,0.028829937303495746
2021-09-20,"[65, 75)",partial,delta,0.18383203593450506,0.0884255362722936,0.05769391231337115
2021-09-20,"[65, 75)",partial,omicron,0.011634938983196523,0.0511937315260647,0.14558590317435657
2021-09-20,"[65, 75)",full,WT,0.6844057236422812,0.4660330154092546,0.48569021370792725
2021-09-20,"[65, 75)",full,abc,0.6844057236422812,0.4660330154092546,0.48569021370792725
2021-09-20,"[65, 75)",full,delta,0.5872013584104472,0.2742570415878393,0.6123613261042895
2021-09-20,"[65, 75)",full,omicron,0.02475557579947204,0.15477377013416801,0.4771617327145218
2021-09-20,"[65, 75)",boosted,WT,0.8635374349282292,0.6145207347057391,0.5367421877745662
2021-09-20,"[65, 75)",boosted,abc,0.8635374349282292,0.6145207347057391,0.5367421877745662
2021-09-20,"[65, 75)",boosted,delta,0.792412539035965,0.33747065429889617,0.6970050637205868
2021-09-20,"[65, 75)",boosted,omicron,0.41884036683183457,0.3328291918372914,0.7534761050831883
2021-09-20,"[75, 85)",partial,WT,0.1878350602962169,0.13385946825707412,0.0267489659663008
2021-09-20,"[75, 85)",partial,abc,0.1878350602962169,0.13385946825707412,0.0267489659663008
2021-09-20,"[75, 85)",partial,delta,0.17056287084369126,0.08204289989949702,0.05352951276609197
2021-09-20,"[75, 85)",partial,omicron,0.010795118407828557,0.04749852099444565,0.13507737905180353
2021-09-20,"[75, 85)",full,WT,0.6547482614122838,0.4420863722110139,0.476552552119578
2021-09-20,"[75, 85)",full,abc,0.6547482614122838,0.4420863722110139,0.476552552119578
2021-09-20,"[75, 85)",full,delta,0.5558700547675647,0.2582056654185466,0.5952279935705638
2021-09-20,"[75, 85)",full,omicron,0.02171686421406141,0.14502355204462086,0.45168236593158345
2021-09-20,"[75, 85)",boosted,WT,0.864132370003655,0.6150242283543614,0.5369013337633641
2021-09-20,"[75, 85)",boosted,abc,0.864132370003655,0.6150242283543614,0.5369013337633641
2021-09-20,"[75, 85)",boosted,delta,0.7931091707997525,0.3377034991550721,0.6972818946670422
2021-09-20,"[75, 85)",boosted,omicron,0.42147087217995427,0.3334775680011157,0.7544043109082792
2021-09-20,"[85, 120)",partial,WT,0.17007991723199573,0.12120637779751417,0.024220515117973095
2021-09-20,"[85, 120)",partial,abc,0.17007991723199573,0.12120637779751417,0.024220515117973095
2021-09-20,"[85, 120)",partial,delta,0.1544403846129616,0.0742877799404119,0.04846962588543619
2021-09-20,"[85, 120)",partial,omicron,0.009774707886896305,0.04300871470234373,0.12230916535398455
2021-09-20,"[85, 120)",full,WT,0.6319001550607644,0.42410290598397565,0.4689624757796453
2021-09-20,"[85, 120)",full,abc,0.6319001550607644,0.42410290598397565,0.4689624757796453
2021-09-20,"[85, 120)",full,delta,0.5324890792778184,0.24642545876252397,0.5813854277395143
2021-09-20,"[85, 120)",full,omicron,0.019932048680729092,0.13797125120533082,0.43267088357935046
2021-09-20,"[85, 120)",boosted,WT,0.8667941412178143,0.6172811661662361,0.5376093381685266
2021-09-20,"[85, 120)",boosted,abc,0.8667941412178143,0.6172811661662361,0.5376093381685266
2021-09-20,"[85, 120)",boosted,delta,0.7962345893945955,0.3387452748762958,0.6985152357828893
2021-09-20,"[85, 120)",boosted,omicron,0.43434691576542367,0.33643313548052395,0.7585903384401079
2021-09-27,"[0, 12)",partial,WT,0.318959752987939,0.2273046515546232,0.045421997170492695
2021-09-27,"[0, 12)",partial,abc,0.318959752987939,0.2273046515546232,0.045421997170492695
2021-09-27,"[0, 12)",partial,delta,0.289630120529278,0.13931575417864003,0.09089762125618092
2021-09-27,"[0, 12)",partial,omicron,0.018331020286663162,0.08065648926131792,0.22937276666388787
2021-09-27,"[0, 12)",full,WT,0.7933312541575029,0.5555473413360847,0.5175321221752657
2021-09-27,"[0, 12)",full,abc,0.7933312541575029,0.5555473413360847,0.5175321221752657
2021-09-27,"[0, 12)",full,delta,0.704830172055668,0.3352129261277093,0.6732390461149087
2021-09-27,"[0, 12)",full,omicron,0.03814718945393075,0.19217104797889428,0.5728289011881195
2021-09-27,"[0, 12)",boosted,WT,0.8620010379140526,0.6132196769451597,0.5363319562428988
2021-09-27,"[0, 12)",boosted,abc,0.8620010379140526,0.6132196769451597,0.5363319562428988
2021-09-27,"[0, 12)",boosted,delta,0.7906118879522833,0.33686933848639405,0.6962911394322633
2021-09-27,"[0, 12)",boosted,omicron,0.41184059711789267,0.3311445170418776,0.7510728135932137
2021-09-27,"[12, 18)",partial,WT,0.3186472385335115,0.22708194010434152,0.0453774930268452
2021-09-27,"[12, 18)",partial,abc,0.3186472385335115,0.22708194010434152,0.0453774930268452
2021-09-27,"[12, 18)",partial,delta,0.2893463430361771,0.13917925361233838,0.09080856042562306
2021-09-27,"[12, 18)",partial,omicron,0.018313059685833993,0.08057746261766958,0.22914802888941008
2021-09-27,"[12, 18)",full,WT,0.7930292098838316,0.5552946281922043,0.5174485215217784
2021-09-27,"[12, 18)",full,abc,0.7930292098838316,0.5552946281922043,0.5174485215217784
2021-09-27,"[12, 18)",full,delta,0.7044966231684959,0.3350380750954647,0.6730759142753994
2021-09-27,"[12, 18)",full,omicron,0.03810284311492384,0.19206269957736738,0.5725576022046392
2021-09-27,"[12, 18)",boosted,WT,0.8621478142021028,0.6133439110684125,0.5363712027824994
2021-09-27,"[12, 18)",boosted,abc,0.8621478142021028,0.6133439110684125,0.5363712027824994
2021-09-27,"[12, 18)",boosted,delta,0.7907837888149654,0.336926783646858,0.6963594151716573
2021-09-27,"[12, 18)",boosted,omicron,0.4124939220571081,0.3313046979312109,0.7513019450856941
2021-09-27,"[18, 25)",partial,WT,0.26768817994439087,0.19076628915577276,0.03812058304568676
2021-09-27,"[18, 25)",partial,abc,0.26768817994439087,0.19076628915577276,0.03812058304568676
2021-09-27,"[18, 25)",partial,delta,0.24307317489203312,0.11692127399869945,0.07628617268292694
2021-09-27,"[18, 25)",partial,omicron,0.015384378157723616,0.06769126389398389,0.19250196258895189
2021-09-27,"[18, 25)",full,WT,0.7424387004907786,0.5136276658301341,0.5027488566341237
2021-09-27,"[18, 25)",full,abc,0.7424387004907786,0.5136276658301341,0.5027488566341237
2021-09-27,"[18, 25)",full,delta,0.64971241044186,0.306606177529973,0.6449116562715591
2021-09-27,"[18, 25)",full,omicron,0.031716656928027394,0.17459618021200232,0.5280012461895296
2021-09-27,"[18, 25)",boosted,WT,0.8599104057130433,0.6114506424757975,0.5357724468573866
2021-09-27,"[18, 25)",boosted,abc,0.8599104057130433,0.6114506424757975,0.5357724468573866
2021-09-27,"[18, 25)",boosted,delta,0.7881644272466857,0.336051110760893,0.6953180040004361
2021-09-27,"[18, 25)",boosted,omicron,0.4026346013555353,0.3288692026463109,0.7478130593414138
2021-09-27,"[25, 35)",partial,WT,0.2541144195201324,0.18109303460055415,0.03618758898669359
2021-09-27,"[25, 35)",partial,abc,0.2541144195201324,0.18109303460055415,0.03618758898669359
2021-09-27,"[25, 35)",partial,delta,0.23074757634586743,0.11099250507775901,0.07241790239958174
2021-09-27,"[25, 35)",partial,omicron,0.014604276983915658,0.0642588187292289,0.1827406966192524
2021-09-27,"[25, 35)",full,WT,0.7295283778144581,0.5030584526120954,0.4989273597632667
