start_week,NIS,age,CUMULATIVE,INCIDENCE
2021-09-06,20002,"[35, 45)",41164.0,130.0
2021-09-06,20002,"[45, 55)",48509.0,71.0
2021-09-06,20002,"[55, 65)",48709.0,45.0
2021-09-06,20002,"[65, 75)",39854.0,35.0
2021-09-06,20002,"[75, 85)",22403.0,8.0
2021-09-06,20002,"[85, 120)",9856.0,0.0
2021-09-06,21000,"[0, 18)",27158.0,1752.0
2021-09-06,21000,"[18, 25)",46345.0,1571.0
2021-09-06,21000,"[25, 35)",117047.0,2032.0
2021-09-06,21000,"[35, 45)",116483.0,1356.0
2021-09-06,21000,"[45, 55)",116236.0,762.0
2021-09-06,21000,"[55, 65)",96083.0,378.0
2021-09-06,21000,"[65, 75)",67393.0,181.0
2021-09-06,21000,"[75, 85)",41187.0,90.0
2021-09-06,21000,"[85, 120)",21215.0,44.0
2021-09-06,30000,"[0, 18)",71210.0,709.0
2021-09-06,30000,"[18, 25)",80244.0,393.0
2021-09-06,30000,"[25, 35)",123604.0,472.0
2021-09-06,30000,"[35, 45)",128885.0,250.0
2021-09-06,30000,"[45, 55)",147636.0,161.0
2021-09-06,30000,"[55, 65)",166497.0,90.0
2021-09-06,30000,"[65, 75)",139229.0,43.0
2021-09-06,30000,"[75, 85)",92288.0,28.0
2021-09-06,30000,"[85, 120)",42016.0,17.0
2021-09-06,40000,"[0, 18)",97525.0,900.0
2021-09-06,40000,"[18, 25)",104423.0,413.0
2021-09-06,40000,"[25, 35)",173886.0,472.0
2021-09-06,40000,"[35, 45)",181729.0,349.0
2021-09-06,40000,"[45, 55)",194334.0,200.0
2021-09-06,40000,"[55, 65)",196876.0,110.0
2021-09-06,40000,"[65, 75)",153136.0,48.0
2021-09-06,40000,"[75, 85)",96303.0,29.0
2021-09-06,40000,"[85, 120)",44918.0,9.0
2021-09-06,50000,"[0, 18)",29481.0,336.0
2021-09-06,50000,"[18, 25)",75198.0,2711.0
2021-09-06,50000,"[25, 35)",109408.0,1244.0
2021-09-06,50000,"[35, 45)",126766.0,364.0
2021-09-06,50000,"[45, 55)",152029.0,221.0
2021-09-06,50000,"[55, 65)",154475.0,128.0
2021-09-06,50000,"[65, 75)",130697.0,87.0
2021-09-06,50000,"[75, 85)",65190.0,28.0
2021-09-06,50000,"[85, 120)",30229.0,21.0
2021-09-06,60000,"[0, 18)",14112.0,328.0
2021-09-06,60000,"[18, 25)",54231.0,846.0
2021-09-06,60000,"[25, 35)",88990.0,1483.0
2021-09-06,60000,"[35, 45)",101708.0,799.0
2021-09-06,60000,"[45, 55)",118368.0,237.0
2021-09-06,60000,"[55, 65)",125762.0,144.0
2021-09-06,60000,"[65, 75)",104991.0,62.0
2021-09-06,60000,"[75, 85)",56033.0,37.0
2021-09-06,60000,"[85, 120)",24363.0,11.0
2021-09-06,70000,"[0, 18)",48331.0,1431.0
2021-09-06,70000,"[18, 25)",55462.0,363.0
2021-09-06,70000,"[25, 35)",87964.0,347.0
2021-09-06,70000,"[35, 45)",101674.0,261.0
2021-09-06,70000,"[45, 55)",110045.0,148.0
2021-09-06,70000,"[55, 65)",125041.0,72.0
2021-09-06,70000,"[65, 75)",97648.0,42.0
2021-09-06,70000,"[75, 85)",57106.0,11.0
2021-09-06,70000,"[85, 120)",23666.0,7.0
2021-09-06,80000,"[0, 18)",919.0,9.0
2021-09-06,80000,"[18, 25)",12524.0,87.0
2021-09-06,80000,"[25, 35)",20652.0,71.0
2021-09-06,80000,"[35, 45)",27672.0,48.0
2021-09-06,80000,"[45, 55)",32250.0,36.0
2021-09-06,80000,"[55, 65)",32520.0,12.0
2021-09-06,80000,"[65, 75)",24953.0,7.0
2021-09-06,80000,"[75, 85)",12616.0,4.0
2021-09-06,80000,"[85, 120)",6230.0,2.0
2021-09-06,90000,"[0, 18)",8008.0,709.0
2021-09-06,90000,"[18, 25)",30969.0,188.0
2021-09-06,90000,"[25, 35)",46209.0,186.0
2021-09-06,90000,"[35, 45)",49696.0,113.0
2021-09-06,90000,"[45, 55)",56511.0,67.0
2021-09-06,90000,"[55, 65)",59266.0,39.0
2021-09-06,90000,"[65, 75)",49610.0,22.0
2021-09-06,90000,"[75, 85)",24617.0,4.0
2021-09-06,90000,"[85, 120)",11108.0,4.0
2021-09-13,10000,"[0, 18)",109731.0,1739.0
2021-09-13,10000,"[18, 25)",119436.0,580.0
2021-09-13,10000,"[25, 35)",203370.0,656.0
2021-09-13,10000,"[35, 45)",212345.0,488.0
2021-09-13,10000,"[45, 55)",224046.0,264.0
2021-09-13,10000,"[55, 65)",240652.0,131.0
2021-09-13,10000,"[65, 75)",184612.0,66.0
2021-09-13,10000,"[75, 85)",115562.0,13.0
2021-09-13,10000,"[85, 120)",52302.0,20.0
2021-09-13,20001,"[0, 18)",71663.0,907.0
2021-09-13,20001,"[18, 25)",77282.0,404.0
2021-09-13,20001,"[25, 35)",114879.0,415.0
2021-09-13,20001,"[35, 45)",131414.0,343.0
2021-09-13,20001,"[45, 55)",144071.0,192.0
2021-09-13,20001,"[55, 65)",149112.0,106.0
2021-09-13,20001,"[65, 75)",112698.0,57.0
2021-09-13,20001,"[75, 85)",70670.0,44.0
2021-09-13,20001,"[85, 120)",33226.0,8.0
2021-09-13,20002,"[0, 18)",11729.0,1184.0
2021-09-13,20002,"[18, 25)",25411.0,930.0
2021-09-13,20002,"[25, 35)",34896.0,247.0
2021-09-13,20002,"[35, 45)",41294.0,164.0
2021-09-13,20002,"[45, 55)",48580.0,124.0
2021-09-13,20002,"[55, 65)",48754.0,65.0
2021-09-13,20002,"[65, 75)",39889.0,26.0
2021-09-13,20002,"[75, 85)",22411.0,13.0
2021-09-13,20002,"[85, 120)",9856.0,6.0
2021-09-13,21000,"[0, 18)",28910.0,1462.0
2021-09-13,21000,"[18, 25)",47916.0,1641.0
2021-09-13,21000,"[25, 35)",119079.0,1987.0
2021-09-13,21000,"[35, 45)",117839.0,1297.0
2021-09-13,21000,"[45, 55)",116998.0,781.0
2021-09-13,21000,"[55, 65)",96461.0,442.0
2021-09-13,21000,"[65, 75)",67574.0,223.0
2021-09-13,21000,"[75, 85)",41277.0,97.0
2021-09-13,21000,"[85, 120)",21259.0,37.0
2021-09-13,30000,"[0, 18)",71919.0,441.0
2021-09-13,30000,"[18, 25)",80637.0,238.0
2021-09-13,30000,"[25, 35)",124076.0,292.0
2021-09-13,30000,"[35, 45)",129135.0,188.0
2021-09-13,30000,"[45, 55)",147797.0,107.0
2021-09-13,30000,"[55, 65)",166587.0,65.0
2021-09-13,30000,"[65, 75)",139272.0,36.0
2021-09-13,30000,"[75, 85)",92316.0,26.0
2021-09-13,30000,"[85, 120)",42033.0,9.0
2021-09-13,40000,"[0, 18)",98425.0,761.0
2021-09-13,40000,"[18, 25)",104836.0,388.0
2021-09-13,40000,"[25, 35)",174358.0,462.0
2021-09-13,40000,"[35, 45)",182078.0,297.0
2021-09-13,40000,"[45, 55)",194534.0,205.0
2021-09-13,40000,"[55, 65)",196986.0,119.0
2021-09-13,40000,"[65, 75)",153184.0,59.0
2021-09-13,40000,"[75, 85)",96332.0,24.0
2021-09-13,40000,"[85, 120)",44927.0,8.0
2021-09-13,50000,"[0, 18)",29817.0,4462.0
2021-09-13,50000,"[18, 25)",77909.0,681.0
2021-09-13,50000,"[25, 35)",110652.0,767.0
2021-09-13,50000,"[35, 45)",127130.0,545.0
2021-09-13,50000,"[45, 55)",152250.0,405.0
2021-09-13,50000,"[55, 65)",154603.0,268.0
2021-09-13,50000,"[65, 75)",130784.0,124.0
2021-09-13,50000,"[75, 85)",65218.0,51.0
2021-09-13,50000,"[85, 120)",30250.0,39.0
2021-09-13,60000,"[0, 18)",14440.0,493.0
2021-09-13,60000,"[18, 25)",55077.0,777.0
2021-09-13,60000,"[25, 35)",90473.0,914.0
2021-09-13,60000,"[35, 45)",102507.0,717.0
2021-09-13,60000,"[45, 55)",118605.0,491.0
2021-09-13,60000,"[55, 65)",125906.0,292.0
2021-09-13,60000,"[65, 75)",105053.0,147.0
2021-09-13,60000,"[75, 85)",56070.0,36.0
2021-09-13,60000,"[85, 120)",24374.0,27.0
2021-09-13,70000,"[0, 18)",49762.0,1509.0
2021-09-13,70000,"[18, 25)",55825.0,293.0
2021-09-13,70000,"[25, 35)",88311.0,303.0
2021-09-13,70000,"[35, 45)",101935.0,244.0
2021-09-13,70000,"[45, 55)",110193.0,117.0
2021-09-13,70000,"[55, 65)",125113.0,53.0
2021-09-13,70000,"[65, 75)",97690.0,18.0
2021-09-13,70000,"[75, 85)",57117.0,5.0
2021-09-13,70000,"[85, 120)",23673.0,4.0
2021-09-13,80000,"[0, 18)",928.0,21.0
2021-09-13,80000,"[18, 25)",12611.0,148.0
2021-09-13,80000,"[25, 35)",20723.0,411.0
2021-09-13,80000,"[35, 45)",27720.0,653.0
2021-09-13,80000,"[45, 55)",32286.0,95.0
2021-09-13,80000,"[55, 65)",32532.0,60.0
2021-09-13,80000,"[65, 75)",24960.0,33.0
2021-09-13,80000,"[75, 85)",12620.0,12.0
2021-09-13,80000,"[85, 120)",6232.0,2.0
2021-09-13,90000,"[0, 18)",8717.0,189.0
2021-09-13,90000,"[18, 25)",31157.0,521.0
2021-09-13,90000,"[25, 35)",46395.0,371.0
2021-09-13,90000,"[35, 45)",49809.0,234.0
2021-09-13,90000,"[45, 55)",56578.0,167.0
2021-09-13,90000,"[55, 65)",59305.0,98.0
2021-09-13,90000,"[65, 75)",49632.0,51.0
2021-09-13,90000,"[75, 85)",24621.0,19.0
2021-09-13,90000,"[85, 120)",11112.0,11.0
2021-09-20,10000,"[0, 18)",111470.0,1116.0
2021-09-20,10000,"[18, 25)",120016.0,459.0
2021-09-20,10000,"[25, 35)",204026.0,461.0
2021-09-20,10000,"[35, 45)",212833.0,333.0
2021-09-20,10000,"[45, 55)",224310.0,166.0
2021-09-20,10000,"[55, 65)",240783.0,93.0
2021-09-20,10000,"[65, 75)",184678.0,33.0
2021-09-20,10000,"[75, 85)",115575.0,12.0
2021-09-20,10000,"[85, 120)",52322.0,10.0
2021-09-20,20001,"[0, 18)",72570.0,675.0
2021-09-20,20001,"[18, 25)",77686.0,371.0
2021-09-20,20001,"[25, 35)",115294.0,344.0
2021-09-20,20001,"[35, 45)",131757.0,242.0
2021-09-20,20001,"[45, 55)",144263.0,136.0
2021-09-20,20001,"[55, 65)",149218.0,76.0
2021-09-20,20001,"[65, 75)",112755.0,36.0
2021-09-20,20001,"[75, 85)",70714.0,5.0
2021-09-20,20001,"[85, 120)",33234.0,7.0
2021-09-20,20002,"[0, 18)",12913.0,247.0
2021-09-20,20002,"[18, 25)",26341.0,435.0
2021-09-20,20002,"[25, 35)",35143.0,198.0
2021-09-20,20002,"[35, 45)",41458.0,128.0
2021-09-20,20002,"[45, 55)",48704.0,85.0
2021-09-20,20002,"[55, 65)",48819.0,64.0
2021-09-20,20002,"[65, 75)",39915.0,55.0
2021-09-20,20002,"[75, 85)",22424.0,20.0
2021-09-20,20002,"[85, 120)",9862.0,1.0
2021-09-20,21000,"[0, 18)",30372.0,1768.0
2021-09-20,21000,"[18, 25)",49557.0,1529.0
2021-09-20,21000,"[25, 35)",121066.0,1803.0
2021-09-20,21000,"[35, 45)",119136.0,1365.0
2021-09-20,21000,"[45, 55)",117779.0,769.0
2021-09-20,21000,"[55, 65)",96903.0,417.0
2021-09-20,21000,"[65, 75)",67797.0,176.0
2021-09-20,21000,"[75, 85)",41374.0,86.0
2021-09-20,21000,"[85, 120)",21296.0,29.0
2021-09-20,30000,"[0, 18)",72360.0,226.0
2021-09-20,30000,"[18, 25)",80875.0,102.0
2021-09-20,30000,"[25, 35)",124368.0,112.0
2021-09-20,30000,"[35, 45)",129323.0,80.0
2021-09-20,30000,"[45, 55)",147904.0,62.0
2021-09-20,30000,"[55, 65)",166652.0,46.0
2021-09-20,30000,"[65, 75)",139308.0,20.0
2021-09-20,30000,"[75, 85)",92342.0,16.0
2021-09-20,30000,"[85, 120)",42042.0,7.0
2021-09-20,40000,"[0, 18)",99186.0,614.0
2021-09-20,40000,"[18, 25)",105224.0,344.0
2021-09-20,40000,"[25, 35)",174820.0,382.0
2021-09-20,40000,"[35, 45)",182375.0,241.0
2021-09-20,40000,"[45, 55)",194739.0,140.0
2021-09-20,40000,"[55, 65)",197105.0,81.0
2021-09-20,40000,"[65, 75)",153243.0,56.0
2021-09-20,40000,"[75, 85)",96356.0,32.0
2021-09-20,40000,"[85, 120)",44935.0,2.0
2021-09-20,50000,"[0, 18)",34279.0,1907.0
2021-09-20,50000,"[18, 25)",78590.0,965.0
2021-09-20,50000,"[25, 35)",111419.0,1137.0
2021-09-20,50000,"[35, 45)",127675.0,796.0
2021-09-20,50000,"[45, 55)",152655.0,494.0
2021-09-20,50000,"[55, 65)",154871.0,378.0
2021-09-20,50000,"[65, 75)",130908.0,143.0
2021-09-20,50000,"[75, 85)",65269.0,67.0
2021-09-20,50000,"[85, 120)",30289.0,23.0
2021-09-20,60000,"[0, 18)",14933.0,440.0
2021-09-20,60000,"[18, 25)",55854.0,2081.0
2021-09-20,60000,"[25, 35)",91387.0,1338.0
2021-09-20,60000,"[35, 45)",103224.0,600.0
2021-09-20,60000,"[45, 55)",119096.0,412.0
2021-09-20,60000,"[55, 65)",126198.0,240.0
2021-09-20,60000,"[65, 75)",105200.0,130.0
2021-09-20,60000,"[75, 85)",56106.0,70.0
2021-09-20,60000,"[85, 120)",24401.0,12.0
2021-09-20,70000,"[0, 18)",51271.0,243.0
2021-09-20,70000,"[18, 25)",56118.0,169.0
2021-09-20,70000,"[25, 35)",88614.0,175.0
2021-09-20,70000,"[35, 45)",102179.0,128.0
2021-09-20,70000,"[45, 55)",110310.0,70.0
2021-09-20,70000,"[55, 65)",125166.0,41.0
2021-09-20,70000,"[65, 75)",97708.0,20.0
2021-09-20,70000,"[75, 85)",57122.0,4.0
2021-09-20,70000,"[85, 120)",23677.0,2.0
2021-09-20,80000,"[0, 18)",949.0,19.0
2021-09-20,80000,"[18, 25)",12759.0,853.0
2021-09-20,80000,"[25, 35)",21134.0,201.0
2021-09-20,80000,"[35, 45)",28373.0,167.0
2021-09-20,80000,"[45, 55)",32381.0,102.0
2021-09-20,80000,"[55, 65)",32592.0,63.0
2021-09-20,80000,"[65, 75)",24993.0,50.0
2021-09-20,80000,"[75, 85)",12632.0,16.0
2021-09-20,80000,"[85, 120)",6234.0,9.0
2021-09-20,90000,"[0, 18)",8906.0,793.0
2021-09-20,90000,"[18, 25)",31678.0,295.0
2021-09-20,90000,"[25, 35)",46766.0,389.0
2021-09-20,90000,"[35, 45)",50043.0,243.0
2021-09-20,90000,"[45, 55)",56745.0,123.0
2021-09-20,90000,"[55, 65)",59403.0,86.0
2021-09-20,90000,"[65, 75)",49683.0,48.0
2021-09-20,90000,"[75, 85)",24640.0,11.0
2021-09-20,90000,"[85, 120)",11123.0,18.0
2021-09-27,10000,"[0, 18)",112586.0,629.0
2021-09-27,10000,"[18, 25)",120475.0,318.0
2021-09-27,10000,"[25, 35)",204487.0,350.0
2021-09-27,10000,"[35, 45)",213166.0,238.0
2021-09-27,10000,"[45, 55)",224476.0,115.0
2021-09-27,10000,"[55, 65)",240876.0,68.0
2021-09-27,10000,"[65, 75)",184711.0,34.0
2021-09-27,10000,"[75, 85)",115587.0,22.0
2021-09-27,10000,"[85, 120)",52332.0,9.0
2021-09-27,20001,"[0, 18)",73245.0,330.0
2021-09-27,20001,"[18, 25)",78057.0,225.0
2021-09-27,20001,"[25, 35)",115638.0,175.0
2021-09-27,20001,"[35, 45)",131999.0,137.0
2021-09-27,20001,"[45, 55)",144399.0,88.0
2021-09-27,20001,"[55, 65)",149294.0,42.0
2021-09-27,20001,"[65, 75)",112791.0,23.0
2021-09-27,20001,"[75, 85)",70719.0,11.0
2021-09-27,20001,"[85, 120)",33241.0,5.0
2021-09-27,20002,"[0, 18)",13160.0,189.0
2021-09-27,20002,"[18, 25)",26776.0,204.0
2021-09-27,20002,"[25, 35)",35341.0,180.0
2021-09-27,20002,"[35, 45)",41586.0,131.0
2021-09-27,20002,"[45, 55)",48789.0,64.0
2021-09-27,20002,"[55, 65)",48883.0,39.0
2021-09-27,20002,"[65, 75)",39970.0,26.0
2021-09-27,20002,"[75, 85)",22444.0,10.0
2021-09-27,20002,"[85, 120)",9863.0,9.0
2021-09-27,21000,"[0, 18)",32140.0,1014.0
2021-09-27,21000,"[18, 25)",51086.0,1007.0
2021-09-27,21000,"[25, 35)",122869.0,1231.0
2021-09-27,21000,"[35, 45)",120501.0,744.0
2021-09-27,21000,"[45, 55)",118548.0,401.0
2021-09-27,21000,"[55, 65)",97320.0,235.0
2021-09-27,21000,"[65, 75)",67973.0,101.0
2021-09-27,21000,"[75, 85)",41460.0,67.0
2021-09-27,21000,"[85, 120)",21325.0,25.0
2021-09-27,30000,"[0, 18)",72586.0,205.0
2021-09-27,30000,"[18, 25)",80977.0,89.0
2021-09-27,30000,"[25, 35)",124480.0,147.0
2021-09-27,30000,"[35, 45)",129403.0,71.0
2021-09-27,30000,"[45, 55)",147966.0,54.0
2021-09-27,30000,"[55, 65)",166698.0,36.0
2021-09-27,30000,"[65, 75)",139328.0,34.0
2021-09-27,30000,"[75, 85)",92358.0,9.0
2021-09-27,30000,"[85, 120)",42049.0,7.0
2021-09-27,40000,"[0, 18)",99800.0,390.0
2021-09-27,40000,"[18, 25)",105568.0,150.0
2021-09-27,40000,"[25, 35)",175202.0,142.0
2021-09-27,40000,"[35, 45)",182616.0,98.0
2021-09-27,40000,"[45, 55)",194879.0,54.0
2021-09-27,40000,"[55, 65)",197186.0,31.0
2021-09-27,40000,"[65, 75)",153299.0,23.0
2021-09-27,40000,"[75, 85)",96388.0,183.0
2021-09-27,40000,"[85, 120)",44937.0,16.0
2021-09-27,50000,"[0, 18)",36186.0,535.0
2021-09-27,50000,"[18, 25)",79555.0,614.0
2021-09-27,50000,"[25, 35)",112556.0,741.0
2021-09-27,50000,"[35, 45)",128471.0,546.0
2021-09-27,50000,"[45, 55)",153149.0,338.0
2021-09-27,50000,"[55, 65)",155249.0,259.0
2021-09-27,50000,"[65, 75)",131051.0,146.0
2021-09-27,50000,"[75, 85)",65336.0,58.0
2021-09-27,50000,"[85, 120)",30312.0,19.0
2021-09-27,60000,"[0, 18)",15373.0,329.0
2021-09-27,60000,"[18, 25)",57935.0,1518.0
2021-09-27,60000,"[25, 35)",92725.0,765.0
2021-09-27,60000,"[35, 45)",103824.0,477.0
2021-09-27,60000,"[45, 55)",119508.0,314.0
2021-09-27,60000,"[55, 65)",126438.0,246.0
2021-09-27,60000,"[65, 75)",105330.0,99.0
2021-09-27,60000,"[75, 85)",56176.0,47.0
2021-09-27,60000,"[85, 120)",24413.0,15.0
2021-09-27,70000,"[0, 18)",51514.0,101.0
2021-09-27,70000,"[18, 25)",56287.0,61.0
2021-09-27,70000,"[25, 35)",88789.0,51.0
2021-09-27,70000,"[35, 45)",102307.0,38.0
2021-09-27,70000,"[45, 55)",110380.0,20.0
2021-09-27,70000,"[55, 65)",125207.0,10.0
2021-09-27,70000,"[65, 75)",97728.0,5.0
2021-09-27,70000,"[75, 85)",57126.0,10.0
2021-09-27,70000,"[85, 120)",23679.0,2.0
2021-09-27,80000,"[0, 18)",968.0,72.0
2021-09-27,80000,"[18, 25)",13612.0,712.0
2021-09-27,80000,"[25, 35)",21335.0,173.0
2021-09-27,80000,"[35, 45)",28540.0,128.0
2021-09-27,80000,"[45, 55)",32483.0,86.0
2021-09-27,80000,"[55, 65)",32655.0,71.0
2021-09-27,80000,"[65, 75)",25043.0,33.0
2021-09-27,80000,"[75, 85)",12648.0,16.0
2021-09-27,80000,"[85, 120)",6243.0,7.0
2021-09-27,90000,"[0, 18)",9699.0,97.0
2021-09-27,90000,"[18, 25)",31973.0,164.0
2021-09-27,90000,"[25, 35)",47155.0,184.0
2021-09-27,90000,"[35, 45)",50286.0,112.0
2021-09-27,90000,"[45, 55)",56868.0,84.0
2021-09-27,90000,"[55, 65)",59489.0,52.0
2021-09-27,90000,"[65, 75)",49731.0,34.0
2021-09-27,90000,"[75, 85)",24651.0,11.0
2021-09-27,90000,"[85, 120)",11141.0,5.0
2021-10-04,10000,"[0, 18)",113215.0,0.0
2021-10-04,10000,"[18, 25)",120793.0,0.0
2021-10-04,10000,"[25, 35)",204837.0,0.0
2021-10-04,10000,"[35, 45)",213404.0,0.0
2021-10-04,10000,"[45, 55)",224591.0,0.0
2021-10-04,10000,"[55, 65)",240944.0,0.0
2021-10-04,10000,"[65, 75)",184745.0,0.0
2021-10-04,10000,"[75, 85)",115609.0,0.0
2021-10-04,10000,"[85, 120)",52341.0,0.0
2021-10-04,20001,"[0, 18)",73575.0,0.0
2021-10-04,20001,"[18, 25)",78282.0,0.0
2021-10-04,20001,"[25, 35)",115813.0,0.0
2021-10-04,20001,"[35, 45)",132136.0,0.0
2021-10-04,20001,"[45, 55)",144487.0,0.0
2021-10-04,20001,"[55, 65)",149336.0,0.0
2021-10-04,20001,"[65, 75)",112814.0,0.0
2021-10-04,20001,"[75, 85)",70730.0,0.0
2021-10-04,20001,"[85, 120)",33246.0,0.0
2021-10-04,20002,"[0, 18)",13349.0,0.0
2021-10-04,20002,"[18, 25)",26980.0,0.0
2021-10-04,20002,"[25, 35)",35521.0,0.0
2021-10-04,20002,"[35, 45)",41717.0,0.0
2021-10-04,20002,"[45, 55)",48853.0,0.0
2021-10-04,20002,"[55, 65)",48922.0,0.0
2021-10-04,20002,"[65, 75)",39996.0,0.0
2021-10-04,20002,"[75, 85)",22454.0,0.0
2021-10-04,20002,"[85, 120)",9872.0,0.0
2021-10-04,21000,"[0, 18)",33154.0,0.0
2021-10-04,21000,"[18, 25)",52093.0,0.0
2021-10-04,21000,"[25, 35)",124100.0,0.0
2021-10-04,21000,"[35, 45)",121245.0,0.0
2021-10-04,21000,"[45, 55)",118949.0,0.0
2021-10-04,21000,"[55, 65)",97555.0,0.0
2021-10-04,21000,"[65, 75)",68074.0,0.0
2021-10-04,21000,"[75, 85)",41527.0,0.0
2021-10-04,21000,"[85, 120)",21350.0,0.0
2021-10-04,30000,"[0, 18)",72791.0,0.0
2021-10-04,30000,"[18, 25)",81066.0,0.0
2021-10-04,30000,"[25, 35)",124627.0,0.0
2021-10-04,30000,"[35, 45)",129474.0,0.0
2021-10-04,30000,"[45, 55)",148020.0,0.0
2021-10-04,30000,"[55, 65)",166734.0,0.0
2021-10-04,30000,"[65, 75)",139362.0,0.0
2021-10-04,30000,"[75, 85)",92367.0,0.0
2021-10-04,30000,"[85, 120)",42056.0,0.0
2021-10-04,40000,"[0, 18)",100190.0,0.0
2021-10-04,40000,"[18, 25)",105718.0,0.0
2021-10-04,40000,"[25, 35)",175344.0,0.0
2021-10-04,40000,"[35, 45)",182714.0,0.0
2021-10-04,40000,"[45, 55)",194933.0,0.0
2021-10-04,40000,"[55, 65)",197217.0,0.0
2021-10-04,40000,"[65, 75)",153322.0,0.0
2021-10-04,40000,"[75, 85)",96571.0,0.0
2021-10-04,40000,"[85, 120)",44953.0,0.0
2021-10-04,50000,"[0, 18)",36721.0,0.0
2021-10-04,50000,"[18, 25)",80169.0,0.0
2021-10-04,50000,"[25, 35)",113297.0,0.0
2021-10-04,50000,"[35, 45)",129017.0,0.0
2021-10-04,50000,"[45, 55)",153487.0,0.0
2021-10-04,50000,"[55, 65)",155508.0,0.0
2021-10-04,50000,"[65, 75)",131197.0,0.0
2021-10-04,50000,"[75, 85)",65394.0,0.0
2021-10-04,50000,"[85, 120)",30331.0,0.0
2021-10-04,60000,"[0, 18)",15702.0,0.0
2021-10-04,60000,"[18, 25)",59453.0,0.0
2021-10-04,60000,"[25, 35)",93490.0,0.0
2021-10-04,60000,"[35, 45)",104301.0,0.0
2021-10-04,60000,"[45, 55)",119822.0,0.0
2021-10-04,60000,"[55, 65)",126684.0,0.0
2021-10-04,60000,"[65, 75)",105429.0,0.0
2021-10-04,60000,"[75, 85)",56223.0,0.0
2021-10-04,60000,"[85, 120)",24428.0,0.0
2021-10-04,70000,"[0, 18)",51615.0,0.0
2021-10-04,70000,"[18, 25)",56348.0,0.0
2021-10-04,70000,"[25, 35)",88840.0,0.0
2021-10-04,70000,"[35, 45)",102345.0,0.0
2021-10-04,70000,"[45, 55)",110400.0,0.0
2021-10-04,70000,"[55, 65)",125217.0,0.0
2021-10-04,70000,"[65, 75)",97733.0,0.0
2021-10-04,70000,"[75, 85)",57136.0,0.0
2021-10-04,70000,"[85, 120)",23681.0,0.0
2021-10-04,80000,"[0, 18)",1040.0,0.0
2021-10-04,80000,"[18, 25)",14324.0,0.0
2021-10-04,80000,"[25, 35)",21508.0,0.0
2021-10-04,80000,"[35, 45)",28668.0,0.0
2021-10-04,80000,"[45, 55)",32569.0,0.0
2021-10-04,80000,"[55, 65)",32726.0,0.0
2021-10-04,80000,"[65, 75)",25076.0,0.0
2021-10-04,80000,"[75, 85)",12664.0,0.0
2021-10-04,80000,"[85, 120)",6250.0,0.0
2021-10-04,90000,"[0, 18)",9796.0,0.0
2021-10-04,90000,"[18, 25)",32137.0,0.0
2021-10-04,90000,"[25, 35)",47339.0,0.0
2021-10-04,90000,"[35, 45)",50398.0,0.0
2021-10-04,90000,"[45, 55)",56952.0,0.0
2021-10-04,90000,"[55, 65)",59541.0,0.0
2021-10-04,90000,"[65, 75)",49765.0,0.0
2021-10-04,90000,"[75, 85)",24662.0,0.0
2021-10-04,90000,"[85, 120)",11146.0,0.0
