date,age,dose,CUMULATIVE,INCIDENCE
2021-06-28,"[75, 85)",E,0.0,0.0
2021-06-28,"[85, 120)",A,288235.0,315.0
2021-06-28,"[85, 120)",B,274676.0,3405.0
2021-06-28,"[85, 120)",C,9466.0,275.0
2021-06-28,"[85, 120)",E,0.0,0.0
2021-07-05,"[0, 12)",A,0.0,0.0
2021-07-05,"[0, 12)",B,0.0,0.0
2021-07-05,"[0, 12)",C,0.0,0.0
2021-07-05,"[0, 12)",E,0.0,0.0
2021-07-05,"[12, 18)",A,118536.0,60351.0
2021-07-05,"[12, 18)",B,5449.0,5892.0
2021-07-05,"[12, 18)",C,4318.0,927.0
2021-07-05,"[12, 18)",E,0.0,0.0
2021-07-05,"[18, 25)",A,532519.0,51977.0
2021-07-05,"[18, 25)",B,137328.0,32867.0
2021-07-05,"[18, 25)",C,41441.0,4565.0
2021-07-05,"[18, 25)",E,0.0,0.0
2021-07-05,"[25, 35)",A,1023614.0,20079.0
2021-07-05,"[25, 35)",B,325861.0,85732.0
2021-07-05,"[25, 35)",C,17345.0,2635.0
2021-07-05,"[25, 35)",E,0.0,0.0
2021-07-05,"[35, 45)",A,1105925.0,9282.0
2021-07-05,"[35, 45)",B,502218.0,115732.0
2021-07-05,"[35, 45)",C,53862.0,2419.0
2021-07-05,"[35, 45)",E,0.0,0.0
2021-07-05,"[45, 55)",A,1200664.0,5224.0
2021-07-05,"[45, 55)",B,721550.0,219133.0
2021-07-05,"[45, 55)",C,103466.0,3040.0
2021-07-05,"[45, 55)",E,0.0,0.0
2021-07-05,"[55, 65)",A,1338921.0,3467.0
2021-07-05,"[55, 65)",B,1045240.0,125356.0
2021-07-05,"[55, 65)",C,32547.0,2205.0
2021-07-05,"[55, 65)",E,0.0,0.0
2021-07-05,"[65, 75)",A,1084353.0,2086.0
2021-07-05,"[65, 75)",B,990442.0,41268.0
2021-07-05,"[65, 75)",C,9481.0,1600.0
2021-07-05,"[65, 75)",E,0.0,0.0
2021-07-05,"[75, 85)",A,642464.0,837.0
2021-07-05,"[75, 85)",B,627621.0,2904.0
2021-07-05,"[75, 85)",C,8228.0,847.0
2021-07-05,"[75, 85)",E,0.0,0.0
2021-07-05,"[85, 120)",A,288550.0,312.0
2021-07-05,"[85, 120)",B,278081.0,1329.0
2021-07-05,"[85, 120)",C,9741.0,546.0
2021-07-05,"[85, 120)",E,0.0,0.0
2021-07-12,"[0, 12)",A,0.0,0.0
2021-07-12,"[0, 12)",B,0.0,0.0
2021-07-12,"[0, 12)",C,0.0,0.0
2021-07-12,"[0, 12)",E,0.0,0.0
2021-07-12,"[12, 18)",A,178887.0,75228.0
2021-07-12,"[12, 18)",B,11341.0,14176.0
2021-07-12,"[12, 18)",C,5245.0,262.0
2021-07-12,"[12, 18)",E,0.0,0.0
2021-07-12,"[18, 25)",A,584496.0,17503.0
2021-07-12,"[18, 25)",B,170195.0,69840.0
2021-07-12,"[18, 25)",C,46006.0,1461.0
2021-07-12,"[18, 25)",E,0.0,0.0
2021-07-12,"[25, 35)",A,1043693.0,11635.0
2021-07-12,"[25, 35)",B,411593.0,149921.0
2021-07-12,"[25, 35)",C,19980.0,1274.0
2021-07-12,"[25, 35)",E,0.0,0.0
2021-07-12,"[35, 45)",A,1115207.0,6183.0
2021-07-12,"[35, 45)",B,617950.0,268917.0
2021-07-12,"[35, 45)",C,56281.0,1571.0
2021-07-12,"[35, 45)",E,0.0,0.0
2021-07-12,"[45, 55)",A,1205888.0,4001.0
2021-07-12,"[45, 55)",B,940683.0,99671.0
2021-07-12,"[45, 55)",C,106506.0,2271.0
2021-07-12,"[45, 55)",E,0.0,0.0
2021-07-12,"[55, 65)",A,1342388.0,2921.0
2021-07-12,"[55, 65)",B,1170596.0,53318.0
2021-07-12,"[55, 65)",C,34752.0,1729.0
2021-07-12,"[55, 65)",E,0.0,0.0
2021-07-12,"[65, 75)",A,1086439.0,1541.0
2021-07-12,"[65, 75)",B,1031710.0,22623.0
2021-07-12,"[65, 75)",C,11081.0,966.0
2021-07-12,"[65, 75)",E,0.0,0.0
2021-07-12,"[75, 85)",A,643301.0,596.0
2021-07-12,"[75, 85)",B,630525.0,2569.0
2021-07-12,"[75, 85)",C,9075.0,545.0
2021-07-12,"[75, 85)",E,0.0,0.0
2021-07-12,"[85, 120)",A,288862.0,288.0
2021-07-12,"[85, 120)",B,279410.0,1041.0
2021-07-12,"[85, 120)",C,10287.0,386.0
2021-07-12,"[85, 120)",E,0.0,0.0
2021-07-19,"[0, 12)",A,0.0,0.0
2021-07-19,"[0, 12)",B,0.0,0.0
2021-07-19,"[0, 12)",C,0.0,0.0
2021-07-19,"[0, 12)",E,0.0,0.0
2021-07-19,"[12, 18)",A,254115.0,96359.0
2021-07-19,"[12, 18)",B,25517.0,38491.0
2021-07-19,"[12, 18)",C,5507.0,129.0
2021-07-19,"[12, 18)",E,0.0,0.0
2021-07-19,"[18, 25)",A,601999.0,10699.0
2021-07-19,"[18, 25)",B,240035.0,105750.0
2021-07-19,"[18, 25)",C,47467.0,964.0
2021-07-19,"[18, 25)",E,0.0,0.0
2021-07-19,"[25, 35)",A,1055328.0,9840.0
2021-07-19,"[25, 35)",B,561514.0,241747.0
2021-07-19,"[25, 35)",C,21254.0,1294.0
2021-07-19,"[25, 35)",E,0.0,0.0
2021-07-19,"[35, 45)",A,1121390.0,6248.0
2021-07-19,"[35, 45)",B,886867.0,135644.0
2021-07-19,"[35, 45)",C,57852.0,1568.0
2021-07-19,"[35, 45)",E,0.0,0.0
2021-07-19,"[45, 55)",A,1209889.0,4013.0
2021-07-19,"[45, 55)",B,1040354.0,44387.0
2021-07-19,"[45, 55)",C,108777.0,2101.0
2021-07-19,"[45, 55)",E,0.0,0.0
2021-07-19,"[55, 65)",A,1345309.0,2597.0
2021-07-19,"[55, 65)",B,1223914.0,49305.0
2021-07-19,"[55, 65)",C,36481.0,1527.0
2021-07-19,"[55, 65)",E,0.0,0.0
2021-07-19,"[65, 75)",A,1087980.0,1245.0
2021-07-19,"[65, 75)",B,1054333.0,16711.0
2021-07-19,"[65, 75)",C,12047.0,815.0
2021-07-19,"[65, 75)",E,0.0,0.0
2021-07-19,"[75, 85)",A,643897.0,520.0
2021-07-19,"[75, 85)",B,633094.0,2160.0
2021-07-19,"[75, 85)",C,9620.0,331.0
2021-07-19,"[75, 85)",E,0.0,0.0
2021-07-19,"[85, 120)",A,289150.0,195.0
2021-07-19,"[85, 120)",B,280451.0,1051.0
2021-07-19,"[85, 120)",C,10673.0,284.0
2021-07-19,"[85, 120)",E,0.0,0.0
2021-07-26,"[0, 12)",A,0.0,0.0
2021-07-26,"[0, 12)",B,0.0,0.0
2021-07-26,"[0, 12)",C,0.0,0.0
2021-07-26,"[0, 12)",E,0.0,0.0
2021-07-26,"[12, 18)",A,350474.0,104028.0
2021-07-26,"[12, 18)",B,64008.0,54555.0
2021-07-26,"[12, 18)",C,5636.0,141.0
2021-07-26,"[12, 18)",E,0.0,0.0
2021-07-26,"[18, 25)",A,612698.0,9884.0
2021-07-26,"[18, 25)",B,345785.0,112101.0
2021-07-26,"[18, 25)",C,48431.0,1025.0
2021-07-26,"[18, 25)",E,0.0,0.0
2021-07-26,"[25, 35)",A,1065168.0,10941.0
2021-07-26,"[25, 35)",B,803261.0,182982.0
2021-07-26,"[25, 35)",C,22548.0,1299.0
2021-07-26,"[25, 35)",E,0.0,0.0
2021-07-26,"[35, 45)",A,1127638.0,6691.0
2021-07-26,"[35, 45)",B,1022511.0,40977.0
2021-07-26,"[35, 45)",C,59420.0,1567.0
2021-07-26,"[35, 45)",E,0.0,0.0
2021-07-26,"[45, 55)",A,1213902.0,3938.0
2021-07-26,"[45, 55)",B,1084741.0,39753.0
2021-07-26,"[45, 55)",C,110878.0,2010.0
2021-07-26,"[45, 55)",E,0.0,0.0
2021-07-26,"[55, 65)",A,1347906.0,2587.0
2021-07-26,"[55, 65)",B,1273219.0,22885.0
2021-07-26,"[55, 65)",C,38008.0,1395.0
2021-07-26,"[55, 65)",E,0.0,0.0
2021-07-26,"[65, 75)",A,1089225.0,1311.0
2021-07-26,"[65, 75)",B,1071044.0,5693.0
2021-07-26,"[65, 75)",C,12862.0,652.0
2021-07-26,"[65, 75)",E,0.0,0.0
2021-07-26,"[75, 85)",A,644417.0,447.0
2021-07-26,"[75, 85)",B,635254.0,1696.0
2021-07-26,"[75, 85)",C,9951.0,340.0
2021-07-26,"[75, 85)",E,0.0,0.0
2021-07-26,"[85, 120)",A,289345.0,168.0
2021-07-26,"[85, 120)",B,281502.0,612.0
2021-07-26,"[85, 120)",C,10957.0,223.0
2021-07-26,"[85, 120)",E,0.0,0.0
2021-08-02,"[0, 12)",A,0.0,0.0
2021-08-02,"[0, 12)",B,0.0,0.0
2021-08-02,"[0, 12)",C,0.0,0.0
2021-08-02,"[0, 12)",E,0.0,0.0
2021-08-02,"[12, 18)",A,454502.0,51288.0
2021-08-02,"[12, 18)",B,118563.0,53774.0
2021-08-02,"[12, 18)",C,5777.0,64.0
2021-08-02,"[12, 18)",E,0.0,0.0
2021-08-02,"[18, 25)",A,622582.0,7847.0
2021-08-02,"[18, 25)",B,457886.0,79634.0
2021-08-02,"[18, 25)",C,49456.0,845.0
2021-08-02,"[18, 25)",E,0.0,0.0
2021-08-02,"[25, 35)",A,1076109.0,9498.0
2021-08-02,"[25, 35)",B,986243.0,33030.0
2021-08-02,"[25, 35)",C,23847.0,1075.0
2021-08-02,"[25, 35)",E,0.0,0.0
2021-08-02,"[35, 45)",A,1134329.0,6179.0
2021-08-02,"[35, 45)",B,1063488.0,30922.0
2021-08-02,"[35, 45)",C,60987.0,1326.0
2021-08-02,"[35, 45)",E,0.0,0.0
2021-08-02,"[45, 55)",A,1217840.0,3739.0
2021-08-02,"[45, 55)",B,1124494.0,64323.0
2021-08-02,"[45, 55)",C,112888.0,1524.0
2021-08-02,"[45, 55)",E,0.0,0.0
2021-08-02,"[55, 65)",A,1350493.0,2018.0
2021-08-02,"[55, 65)",B,1296104.0,37792.0
2021-08-02,"[55, 65)",C,39403.0,989.0
2021-08-02,"[55, 65)",E,0.0,0.0
2021-08-02,"[65, 75)",A,1090536.0,951.0
2021-08-02,"[65, 75)",B,1076737.0,3968.0
2021-08-02,"[65, 75)",C,13514.0,584.0
2021-08-02,"[65, 75)",E,0.0,0.0
2021-08-02,"[75, 85)",A,644864.0,328.0
2021-08-02,"[75, 85)",B,636950.0,1107.0
2021-08-02,"[75, 85)",C,10291.0,330.0
2021-08-02,"[75, 85)",E,0.0,0.0
2021-08-02,"[85, 120)",A,289513.0,167.0
2021-08-02,"[85, 120)",B,282114.0,513.0
2021-08-02,"[85, 120)",C,11180.0,207.0
2021-08-02,"[85, 120)",E,0.0,0.0
2021-08-09,"[0, 12)",A,0.0,0.0
2021-08-09,"[0, 12)",B,0.0,0.0
2021-08-09,"[0, 12)",C,0.0,0.0
2021-08-09,"[0, 12)",E,0.0,0.0
2021-08-09,"[12, 18)",A,505790.0,25837.0
2021-08-09,"[12, 18)",B,172337.0,104213.0
2021-08-09,"[12, 18)",C,5841.0,100.0
2021-08-09,"[12, 18)",E,0.0,0.0
2021-08-09,"[18, 25)",A,630429.0,6314.0
2021-08-09,"[18, 25)",B,537520.0,46403.0
2021-08-09,"[18, 25)",C,50301.0,974.0
2021-08-09,"[18, 25)",E,0.0,0.0
2021-08-09,"[25, 35)",A,1085607.0,8222.0
2021-08-09,"[25, 35)",B,1019273.0,18965.0
2021-08-09,"[25, 35)",C,24922.0,1161.0
2021-08-09,"[25, 35)",E,0.0,0.0
2021-08-09,"[35, 45)",A,1140508.0,5793.0
2021-08-09,"[35, 45)",B,1094410.0,12892.0
2021-08-09,"[35, 45)",C,62313.0,1125.0
2021-08-09,"[35, 45)",E,0.0,0.0
2021-08-09,"[45, 55)",A,1221579.0,2696.0
2021-08-09,"[45, 55)",B,1188817.0,9523.0
2021-08-09,"[45, 55)",C,114412.0,1044.0
2021-08-09,"[45, 55)",E,0.0,0.0
2021-08-09,"[55, 65)",A,1352511.0,1344.0
2021-08-09,"[55, 65)",B,1333896.0,4410.0
2021-08-09,"[55, 65)",C,40392.0,732.0
2021-08-09,"[55, 65)",E,0.0,0.0
2021-08-09,"[65, 75)",A,1091487.0,641.0
2021-08-09,"[65, 75)",B,1080705.0,1818.0
2021-08-09,"[65, 75)",C,14098.0,410.0
2021-08-09,"[65, 75)",E,0.0,0.0
2021-08-09,"[75, 85)",A,645192.0,240.0
2021-08-09,"[75, 85)",B,638057.0,671.0
2021-08-09,"[75, 85)",C,10621.0,201.0
2021-08-09,"[75, 85)",E,0.0,0.0
2021-08-09,"[85, 120)",A,289680.0,94.0
2021-08-09,"[85, 120)",B,282627.0,295.0
2021-08-09,"[85, 120)",C,11387.0,134.0
2021-08-09,"[85, 120)",E,0.0,0.0
2021-08-16,"[0, 12)",A,0.0,0.0
2021-08-16,"[0, 12)",B,0.0,0.0
2021-08-16,"[0, 12)",C,0.0,0.0
2021-08-16,"[0, 12)",E,0.0,0.0
2021-08-16,"[12, 18)",A,531627.0,21893.0
2021-08-16,"[12, 18)",B,276550.0,137153.0
2021-08-16,"[12, 18)",C,5941.0,107.0
2021-08-16,"[12, 18)",E,0.0,0.0
2021-08-16,"[18, 25)",A,636743.0,6273.0
2021-08-16,"[18, 25)",B,583923.0,19653.0
2021-08-16,"[18, 25)",C,51275.0,856.0
2021-08-16,"[18, 25)",E,0.0,0.0
2021-08-16,"[25, 35)",A,1093829.0,7828.0
2021-08-16,"[25, 35)",B,1038238.0,15202.0
2021-08-16,"[25, 35)",C,26083.0,1087.0
2021-08-16,"[25, 35)",E,0.0,0.0
2021-08-16,"[35, 45)",A,1146301.0,5396.0
2021-08-16,"[35, 45)",B,1107302.0,9998.0
2021-08-16,"[35, 45)",C,63438.0,1074.0
2021-08-16,"[35, 45)",E,0.0,0.0
2021-08-16,"[45, 55)",A,1224275.0,2312.0
2021-08-16,"[45, 55)",B,1198340.0,7240.0
2021-08-16,"[45, 55)",C,115456.0,987.0
2021-08-16,"[45, 55)",E,0.0,0.0
2021-08-16,"[55, 65)",A,1353855.0,1086.0
2021-08-16,"[55, 65)",B,1338306.0,4052.0
2021-08-16,"[55, 65)",C,41124.0,646.0
2021-08-16,"[55, 65)",E,0.0,0.0
2021-08-16,"[65, 75)",A,1092128.0,497.0
2021-08-16,"[65, 75)",B,1082523.0,2019.0
2021-08-16,"[65, 75)",C,14508.0,318.0
2021-08-16,"[65, 75)",E,0.0,0.0
2021-08-16,"[75, 85)",A,645432.0,222.0
2021-08-16,"[75, 85)",B,638728.0,809.0
2021-08-16,"[75, 85)",C,10822.0,153.0
2021-08-16,"[75, 85)",E,0.0,0.0
2021-08-16,"[85, 120)",A,289774.0,81.0
2021-08-16,"[85, 120)",B,282922.0,323.0
2021-08-16,"[85, 120)",C,11521.0,103.0
2021-08-16,"[85, 120)",E,0.0,0.0
2021-08-23,"[0, 12)",A,0.0,0.0
2021-08-23,"[0, 12)",B,0.0,0.0
2021-08-23,"[0, 12)",C,0.0,0.0
2021-08-23,"[0, 12)",E,0.0,0.0
2021-08-23,"[12, 18)",A,553520.0,20933.0
2021-08-23,"[12, 18)",B,413703.0,74512.0
2021-08-23,"[12, 18)",C,6048.0,106.0
2021-08-23,"[12, 18)",E,0.0,0.0
2021-08-23,"[18, 25)",A,643016.0,6560.0
2021-08-23,"[18, 25)",B,603576.0,11136.0
2021-08-23,"[18, 25)",C,52131.0,904.0
2021-08-23,"[18, 25)",E,0.0,0.0
2021-08-23,"[25, 35)",A,1101657.0,7609.0
2021-08-23,"[25, 35)",B,1053440.0,11665.0
2021-08-23,"[25, 35)",C,27170.0,1235.0
2021-08-23,"[25, 35)",E,0.0,0.0
2021-08-23,"[35, 45)",A,1151697.0,5086.0
2021-08-23,"[35, 45)",B,1117300.0,8380.0
2021-08-23,"[35, 45)",C,64512.0,1144.0
2021-08-23,"[35, 45)",E,0.0,0.0
2021-08-23,"[45, 55)",A,1226587.0,2233.0
2021-08-23,"[45, 55)",B,1205580.0,5483.0
2021-08-23,"[45, 55)",C,116443.0,926.0
2021-08-23,"[45, 55)",E,0.0,0.0
2021-08-23,"[55, 65)",A,1354941.0,1016.0
2021-08-23,"[55, 65)",B,1342358.0,2849.0
2021-08-23,"[55, 65)",C,41770.0,576.0
2021-08-23,"[55, 65)",E,0.0,0.0
2021-08-23,"[65, 75)",A,1092625.0,471.0
2021-08-23,"[65, 75)",B,1084542.0,1289.0
2021-08-23,"[65, 75)",C,14826.0,317.0
2021-08-23,"[65, 75)",E,0.0,0.0
2021-08-23,"[75, 85)",A,645654.0,188.0
2021-08-23,"[75, 85)",B,639537.0,424.0
2021-08-23,"[75, 85)",C,10975.0,119.0
2021-08-23,"[75, 85)",E,0.0,0.0
2021-08-23,"[85, 120)",A,289855.0,70.0
2021-08-23,"[85, 120)",B,283245.0,202.0
2021-08-23,"[85, 120)",C,11624.0,99.0
2021-08-23,"[85, 120)",E,0.0,0.0
2021-08-30,"[0, 12)",A,0.0,0.0
2021-08-30,"[0, 12)",B,0.0,0.0
2021-08-30,"[0, 12)",C,0.0,0.0
2021-08-30,"[0, 12)",E,0.0,0.0
2021-08-30,"[12, 18)",A,574453.0,14549.0
2021-08-30,"[12, 18)",B,488215.0,27184.0
2021-08-30,"[12, 18)",C,6154.0,98.0
2021-08-30,"[12, 18)",E,0.0,0.0
2021-08-30,"[18, 25)",A,649576.0,5256.0
2021-08-30,"[18, 25)",B,614712.0,7654.0
2021-08-30,"[18, 25)",C,53035.0,752.0
2021-08-30,"[18, 25)",E,0.0,0.0
2021-08-30,"[25, 35)",A,1109266.0,6168.0
2021-08-30,"[25, 35)",B,1065105.0,9021.0
2021-08-30,"[25, 35)",C,28405.0,1052.0
2021-08-30,"[25, 35)",E,0.0,0.0
2021-08-30,"[35, 45)",A,1156783.0,3953.0
2021-08-30,"[35, 45)",B,1125680.0,6444.0
2021-08-30,"[35, 45)",C,65656.0,955.0
2021-08-30,"[35, 45)",E,0.0,0.0
2021-08-30,"[45, 55)",A,1228820.0,1995.0
2021-08-30,"[45, 55)",B,1211063.0,3595.0
2021-08-30,"[45, 55)",C,117369.0,751.0
2021-08-30,"[45, 55)",E,0.0,0.0
2021-08-30,"[55, 65)",A,1355957.0,952.0
2021-08-30,"[55, 65)",B,1345207.0,1756.0
2021-08-30,"[55, 65)",C,42346.0,458.0
2021-08-30,"[55, 65)",E,0.0,30.0
2021-08-30,"[65, 75)",A,1093096.0,469.0
2021-08-30,"[65, 75)",B,1085831.0,798.0
2021-08-30,"[65, 75)",C,15143.0,285.0
2021-08-30,"[65, 75)",E,0.0,32.0
2021-08-30,"[75, 85)",A,645842.0,169.0
2021-08-30,"[75, 85)",B,639961.0,286.0
2021-08-30,"[75, 85)",C,11094.0,141.0
2021-08-30,"[75, 85)",E,0.0,0.0
2021-08-30,"[85, 120)",A,289925.0,53.0
2021-08-30,"[85, 120)",B,283447.0,104.0
2021-08-30,"[85, 120)",C,11723.0,67.0
2021-08-30,"[85, 120)",E,0.0,0.0
2021-09-06,"[0, 12)",A,0.0,0.0
2021-09-06,"[0, 12)",B,0.0,0.0
2021-09-06,"[0, 12)",C,0.0,0.0
2021-09-06,"[0, 12)",E,0.0,0.0
2021-09-06,"[12, 18)",A,589002.0,9469.0
2021-09-06,"[12, 18)",B,515399.0,20475.0
2021-09-06,"[12, 18)",C,6252.0,86.0
2021-09-06,"[12, 18)",E,0.0,0.0
2021-09-06,"[18, 25)",A,654832.0,4549.0
2021-09-06,"[18, 25)",B,622366.0,6867.0
2021-09-06,"[18, 25)",C,53787.0,1159.0
2021-09-06,"[18, 25)",E,0.0,24.0
2021-09-06,"[25, 35)",A,1115434.0,4846.0
2021-09-06,"[25, 35)",B,1074126.0,8570.0
2021-09-06,"[25, 35)",C,29457.0,1490.0
2021-09-06,"[25, 35)",E,0.0,166.0
2021-09-06,"[35, 45)",A,1160736.0,3052.0
2021-09-06,"[35, 45)",B,1132124.0,5976.0
2021-09-06,"[35, 45)",C,66611.0,1291.0
2021-09-06,"[35, 45)",E,0.0,527.0
2021-09-06,"[45, 55)",A,1230815.0,1536.0
2021-09-06,"[45, 55)",B,1214658.0,3095.0
2021-09-06,"[45, 55)",C,118120.0,1021.0
2021-09-06,"[45, 55)",E,0.0,1485.0
2021-09-06,"[55, 65)",A,1356909.0,783.0
2021-09-06,"[55, 65)",B,1346963.0,1389.0
2021-09-06,"[55, 65)",C,42804.0,579.0
2021-09-06,"[55, 65)",E,30.0,2776.0
2021-09-06,"[65, 75)",A,1093565.0,361.0
2021-09-06,"[65, 75)",B,1086629.0,610.0
2021-09-06,"[65, 75)",C,15428.0,358.0
2021-09-06,"[65, 75)",E,32.0,4093.0
2021-09-06,"[75, 85)",A,646011.0,154.0
2021-09-06,"[75, 85)",B,640247.0,233.0
2021-09-06,"[75, 85)",C,11235.0,123.0
2021-09-06,"[75, 85)",E,0.0,1526.0
2021-09-06,"[85, 120)",A,289978.0,76.0
2021-09-06,"[85, 120)",B,283551.0,101.0
2021-09-06,"[85, 120)",C,11790.0,59.0
2021-09-06,"[85, 120)",E,0.0,189.0
2021-09-13,"[0, 12)",A,0.0,0.0
2021-09-13,"[0, 12)",B,0.0,0.0
2021-09-13,"[0, 12)",C,0.0,0.0
2021-09-13,"[0, 12)",E,0.0,0.0
2021-09-13,"[12, 18)",A,598471.0,10035.0
2021-09-13,"[12, 18)",B,535874.0,23158.0
2021-09-13,"[12, 18)",C,6338.0,141.0
2021-09-13,"[12, 18)",E,0.0,13.0
2021-09-13,"[18, 25)",A,659381.0,5349.0
2021-09-13,"[18, 25)",B,629233.0,6900.0
2021-09-13,"[18, 25)",C,54946.0,1121.0
2021-09-13,"[18, 25)",E,24.0,121.0
2021-09-13,"[25, 35)",A,1120280.0,5597.0
2021-09-13,"[25, 35)",B,1082696.0,8431.0
2021-09-13,"[25, 35)",C,30947.0,1485.0
2021-09-13,"[25, 35)",E,166.0,817.0
2021-09-13,"[35, 45)",A,1163788.0,3519.0
2021-09-13,"[35, 45)",B,1138100.0,5615.0
2021-09-13,"[35, 45)",C,67902.0,1329.0
2021-09-13,"[35, 45)",E,527.0,2474.0
2021-09-13,"[45, 55)",A,1232351.0,1944.0
2021-09-13,"[45, 55)",B,1217753.0,2719.0
2021-09-13,"[45, 55)",C,119141.0,1115.0
2021-09-13,"[45, 55)",E,1485.0,5989.0
2021-09-13,"[55, 65)",A,1357692.0,1091.0
2021-09-13,"[55, 65)",B,1348352.0,1406.0
2021-09-13,"[55, 65)",C,43383.0,674.0
2021-09-13,"[55, 65)",E,2806.0,12412.0
2021-09-13,"[65, 75)",A,1093926.0,519.0
2021-09-13,"[65, 75)",B,1087239.0,632.0
2021-09-13,"[65, 75)",C,15786.0,358.0
2021-09-13,"[65, 75)",E,4125.0,17835.0
2021-09-13,"[75, 85)",A,646165.0,204.0
2021-09-13,"[75, 85)",B,640480.0,254.0
2021-09-13,"[75, 85)",C,11358.0,148.0
2021-09-13,"[75, 85)",E,1526.0,13485.0
2021-09-13,"[85, 120)",A,290054.0,87.0
2021-09-13,"[85, 120)",B,283652.0,93.0
2021-09-13,"[85, 120)",C,11849.0,83.0
2021-09-13,"[85, 120)",E,189.0,2889.0
2021-09-20,"[0, 12)",A,0.0,0.0
2021-09-20,"[0, 12)",B,0.0,0.0
2021-09-20,"[0, 12)",C,0.0,0.0
2021-09-20,"[0, 12)",E,0.0,0.0
2021-09-20,"[12, 18)",A,608506.0,8956.0
2021-09-20,"[12, 18)",B,559032.0,18625.0
2021-09-20,"[12, 18)",C,6479.0,95.0
2021-09-20,"[12, 18)",E,13.0,28.0
2021-09-20,"[18, 25)",A,664730.0,5006.0
2021-09-20,"[18, 25)",B,636133.0,6861.0
2021-09-20,"[18, 25)",C,56067.0,953.0
2021-09-20,"[18, 25)",E,145.0,195.0
2021-09-20,"[25, 35)",A,1125877.0,5643.0
2021-09-20,"[25, 35)",B,1091127.0,8239.0
2021-09-20,"[25, 35)",C,32432.0,1173.0
2021-09-20,"[25, 35)",E,983.0,1733.0
2021-09-20,"[35, 45)",A,1167307.0,3711.0
2021-09-20,"[35, 45)",B,1143715.0,5469.0
2021-09-20,"[35, 45)",C,69231.0,917.0
2021-09-20,"[35, 45)",E,3001.0,4703.0
2021-09-20,"[45, 55)",A,1234295.0,1948.0
2021-09-20,"[45, 55)",B,1220472.0,2722.0
2021-09-20,"[45, 55)",C,120256.0,784.0
2021-09-20,"[45, 55)",E,7474.0,9943.0
2021-09-20,"[55, 65)",A,1358783.0,1169.0
2021-09-20,"[55, 65)",B,1349758.0,1342.0
2021-09-20,"[55, 65)",C,44057.0,505.0
2021-09-20,"[55, 65)",E,15218.0,20149.0
2021-09-20,"[65, 75)",A,1094445.0,563.0
2021-09-20,"[65, 75)",B,1087871.0,640.0
2021-09-20,"[65, 75)",C,16144.0,213.0
2021-09-20,"[65, 75)",E,21960.0,27943.0
2021-09-20,"[75, 85)",A,646369.0,240.0
2021-09-20,"[75, 85)",B,640734.0,223.0
2021-09-20,"[75, 85)",C,11506.0,96.0
2021-09-20,"[75, 85)",E,15011.0,19824.0
2021-09-20,"[85, 120)",A,290141.0,77.0
2021-09-20,"[85, 120)",B,283745.0,94.0
2021-09-20,"[85, 120)",C,11932.0,47.0
2021-09-20,"[85, 120)",E,3078.0,9524.0
2021-09-27,"[0, 12)",A,0.0,0.0
2021-09-27,"[0, 12)",B,0.0,0.0
2021-09-27,"[0, 12)",C,0.0,0.0
2021-09-27,"[0, 12)",E,0.0,0.0
2021-09-27,"[12, 18)",A,617462.0,6759.0
2021-09-27,"[12, 18)",B,577657.0,11023.0
2021-09-27,"[12, 18)",C,6574.0,74.0
2021-09-27,"[12, 18)",E,41.0,43.0
2021-09-27,"[18, 25)",A,669736.0,3928.0
2021-09-27,"[18, 25)",B,642994.0,4865.0
2021-09-27,"[18, 25)",C,57020.0,634.0
2021-09-27,"[18, 25)",E,340.0,281.0
2021-09-27,"[25, 35)",A,1131520.0,4436.0
2021-09-27,"[25, 35)",B,1099366.0,5412.0
2021-09-27,"[25, 35)",C,33605.0,842.0
2021-09-27,"[25, 35)",E,2716.0,2299.0
2021-09-27,"[35, 45)",A,1171018.0,2590.0
2021-09-27,"[35, 45)",B,1149184.0,3522.0
2021-09-27,"[35, 45)",C,70148.0,781.0
2021-09-27,"[35, 45)",E,7704.0,4751.0
2021-09-27,"[45, 55)",A,1236243.0,1335.0
2021-09-27,"[45, 55)",B,1223194.0,1814.0
2021-09-27,"[45, 55)",C,121040.0,715.0
2021-09-27,"[45, 55)",E,17417.0,9072.0
2021-09-27,"[55, 65)",A,1359952.0,893.0
2021-09-27,"[55, 65)",B,1351100.0,979.0
2021-09-27,"[55, 65)",C,44562.0,435.0
2021-09-27,"[55, 65)",E,35367.0,15644.0
2021-09-27,"[65, 75)",A,1095008.0,472.0
2021-09-27,"[65, 75)",B,1088511.0,501.0
2021-09-27,"[65, 75)",C,16357.0,207.0
2021-09-27,"[65, 75)",E,49903.0,17655.0
2021-09-27,"[75, 85)",A,646609.0,233.0
2021-09-27,"[75, 85)",B,640957.0,308.0
2021-09-27,"[75, 85)",C,11602.0,95.0
2021-09-27,"[75, 85)",E,34835.0,25971.0
2021-09-27,"[85, 120)",A,290218.0,123.0
2021-09-27,"[85, 120)",B,283839.0,265.0
2021-09-27,"[85, 120)",C,11979.0,35.0
2021-09-27,"[85, 120)",E,12602.0,62150.0
2021-10-04,"[0, 12)",A,0.0,0.0
2021-10-04,"[0, 12)",B,0.0,0.0
2021-10-04,"[0, 12)",C,0.0,0.0
2021-10-04,"[0, 12)",E,0.0,0.0
