date,NIS,age,dose,CUMULATIVE,INCIDENCE
2021-08-30,23000,"[55, 65)",B,77676,128
2021-08-30,23000,"[55, 65)",C,2715,24
2021-08-30,23000,"[55, 65)",E,0,0
2021-08-30,23000,"[65, 75)",A,59370,30
2021-08-30,23000,"[65, 75)",B,58976,56
2021-08-30,23000,"[65, 75)",C,460,6
2021-08-30,23000,"[65, 75)",E,0,0
2021-08-30,23000,"[75, 85)",A,37411,13
2021-08-30,23000,"[75, 85)",B,37080,13
2021-08-30,23000,"[75, 85)",C,358,3
2021-08-30,23000,"[75, 85)",E,0,0
2021-08-30,23000,"[85, 120)",A,17672,6
2021-08-30,23000,"[85, 120)",B,17280,10
2021-08-30,23000,"[85, 120)",C,563,0
2021-08-30,23000,"[85, 120)",E,0,0
2021-08-30,24000,"[0, 12)",A,0,0
2021-08-30,24000,"[0, 12)",B,0,0
2021-08-30,24000,"[0, 12)",C,0,0
2021-08-30,24000,"[0, 12)",E,0,0
2021-08-30,24000,"[12, 18)",A,32321,484
2021-08-30,24000,"[12, 18)",B,28122,1884
2021-08-30,24000,"[12, 18)",C,757,4
2021-08-30,24000,"[12, 18)",E,0,0
2021-08-30,24000,"[18, 25)",A,31249,115
2021-08-30,24000,"[18, 25)",B,30120,341
2021-08-30,24000,"[18, 25)",C,5194,25
2021-08-30,24000,"[18, 25)",E,0,0
2021-08-30,24000,"[25, 35)",A,58272,111
2021-08-30,24000,"[25, 35)",B,57054,321
2021-08-30,24000,"[25, 35)",C,1622,20
2021-08-30,24000,"[25, 35)",E,0,0
2021-08-30,24000,"[35, 45)",A,56900,87
2021-08-30,24000,"[35, 45)",B,56173,188
2021-08-30,24000,"[35, 45)",C,4267,26
2021-08-30,24000,"[35, 45)",E,0,0
2021-08-30,24000,"[45, 55)",A,57266,52
2021-08-30,24000,"[45, 55)",B,56878,98
2021-08-30,24000,"[45, 55)",C,7901,11
2021-08-30,24000,"[45, 55)",E,0,0
2021-08-30,24000,"[55, 65)",A,66223,17
2021-08-30,24000,"[55, 65)",B,65936,48
2021-08-30,24000,"[55, 65)",C,1945,12
2021-08-30,24000,"[55, 65)",E,0,0
2021-08-30,24000,"[65, 75)",A,52595,5
2021-08-30,24000,"[65, 75)",B,52400,21
2021-08-30,24000,"[65, 75)",C,416,2
2021-08-30,24000,"[65, 75)",E,0,0
2021-08-30,24000,"[75, 85)",A,32679,1
2021-08-30,24000,"[75, 85)",B,32488,11
2021-08-30,24000,"[75, 85)",C,304,3
2021-08-30,24000,"[75, 85)",E,0,0
2021-08-30,24000,"[85, 120)",A,15328,1
2021-08-30,24000,"[85, 120)",B,15001,3
2021-08-30,24000,"[85, 120)",C,412,0
2021-08-30,24000,"[85, 120)",E,0,0
2021-08-30,25000,"[0, 12)",A,0,0
2021-08-30,25000,"[0, 12)",B,0,0
2021-08-30,25000,"[0, 12)",C,0,0
2021-08-30,25000,"[0, 12)",E,0,0
2021-08-30,25000,"[12, 18)",A,20032,305
2021-08-30,25000,"[12, 18)",B,17204,835
2021-08-30,25000,"[12, 18)",C,0,0
2021-08-30,25000,"[12, 18)",E,0,0
2021-08-30,25000,"[18, 25)",A,26615,96
2021-08-30,25000,"[18, 25)",B,25452,213
2021-08-30,25000,"[18, 25)",C,103,11
2021-08-30,25000,"[18, 25)",E,0,0
2021-08-30,25000,"[25, 35)",A,34700,151
2021-08-30,25000,"[25, 35)",B,33438,236
2021-08-30,25000,"[25, 35)",C,179,8
2021-08-30,25000,"[25, 35)",E,0,0
2021-08-30,25000,"[35, 45)",A,40646,67
2021-08-30,25000,"[35, 45)",B,39585,136
2021-08-30,25000,"[35, 45)",C,614,24
2021-08-30,25000,"[35, 45)",E,0,0
2021-08-30,25000,"[45, 55)",A,47220,29
2021-08-30,25000,"[45, 55)",B,46571,67
2021-08-30,25000,"[45, 55)",C,1382,15
2021-08-30,25000,"[45, 55)",E,0,0
2021-08-30,25000,"[55, 65)",A,47924,36
2021-08-30,25000,"[55, 65)",B,47469,45
2021-08-30,25000,"[55, 65)",C,862,20
2021-08-30,25000,"[55, 65)",E,0,0
2021-08-30,25000,"[65, 75)",A,39619,5
2021-08-30,25000,"[65, 75)",B,39358,18
2021-08-30,25000,"[65, 75)",C,362,6
2021-08-30,25000,"[65, 75)",E,0,0
2021-08-30,25000,"[75, 85)",A,22115,5
2021-08-30,25000,"[75, 85)",B,21900,6
2021-08-30,25000,"[75, 85)",C,335,2
2021-08-30,25000,"[75, 85)",E,0,0
2021-08-30,25000,"[85, 120)",A,9550,3
2021-08-30,25000,"[85, 120)",B,9299,3
2021-08-30,25000,"[85, 120)",C,313,4
2021-08-30,25000,"[85, 120)",E,0,0
2021-08-30,31000,"[0, 12)",A,0,0
2021-08-30,31000,"[0, 12)",B,0,0
2021-08-30,31000,"[0, 12)",C,0,0
2021-08-30,31000,"[0, 12)",E,0,0
2021-08-30,31000,"[12, 18)",A,15702,420
2021-08-30,31000,"[12, 18)",B,13865,1023
2021-08-30,31000,"[12, 18)",C,282,2
2021-08-30,31000,"[12, 18)",E,0,0
2021-08-30,31000,"[18, 25)",A,15971,114
2021-08-30,31000,"[18, 25)",B,15498,150
2021-08-30,31000,"[18, 25)",C,2698,26
2021-08-30,31000,"[18, 25)",E,0,0
2021-08-30,31000,"[25, 35)",A,27338,119
2021-08-30,31000,"[25, 35)",B,26753,119
2021-08-30,31000,"[25, 35)",C,581,50
2021-08-30,31000,"[25, 35)",E,0,0
2021-08-30,31000,"[35, 45)",A,27681,74
2021-08-30,31000,"[35, 45)",B,27302,76
2021-08-30,31000,"[35, 45)",C,1774,19
2021-08-30,31000,"[35, 45)",E,0,0
2021-08-30,31000,"[45, 55)",A,30972,57
2021-08-30,31000,"[45, 55)",B,30742,66
2021-08-30,31000,"[45, 55)",C,4372,15
2021-08-30,31000,"[45, 55)",E,0,0
2021-08-30,31000,"[55, 65)",A,39560,28
2021-08-30,31000,"[55, 65)",B,39409,28
2021-08-30,31000,"[55, 65)",C,1379,23
2021-08-30,31000,"[55, 65)",E,0,0
2021-08-30,31000,"[65, 75)",A,35106,16
2021-08-30,31000,"[65, 75)",B,34951,29
2021-08-30,31000,"[65, 75)",C,296,11
2021-08-30,31000,"[65, 75)",E,0,0
2021-08-30,31000,"[75, 85)",A,23360,5
2021-08-30,31000,"[75, 85)",B,23196,5
2021-08-30,31000,"[75, 85)",C,165,3
2021-08-30,31000,"[75, 85)",E,0,0
2021-08-30,31000,"[85, 120)",A,10526,2
2021-08-30,31000,"[85, 120)",B,10306,2
2021-08-30,31000,"[85, 120)",C,178,1
2021-08-30,31000,"[85, 120)",E,0,0
2021-08-30,32000,"[0, 12)",A,0,0
2021-08-30,32000,"[0, 12)",B,0,0
2021-08-30,32000,"[0, 12)",C,0,0
2021-08-30,32000,"[0, 12)",E,0,0
2021-08-30,32000,"[12, 18)",A,3334,46
2021-08-30,32000,"[12, 18)",B,3095,71
2021-08-30,32000,"[12, 18)",C,49,0
2021-08-30,32000,"[12, 18)",E,0,0
2021-08-30,32000,"[18, 25)",A,3201,5
2021-08-30,32000,"[18, 25)",B,3135,5
2021-08-30,32000,"[18, 25)",C,354,0
2021-08-30,32000,"[18, 25)",E,0,0
2021-08-30,32000,"[25, 35)",A,5607,9
2021-08-30,32000,"[25, 35)",B,5514,9
2021-08-30,32000,"[25, 35)",C,104,0
2021-08-30,32000,"[25, 35)",E,0,0
2021-08-30,32000,"[35, 45)",A,5582,6
2021-08-30,32000,"[35, 45)",B,5516,10
2021-08-30,32000,"[35, 45)",C,333,1
2021-08-30,32000,"[35, 45)",E,0,0
2021-08-30,32000,"[45, 55)",A,5769,4
2021-08-30,32000,"[45, 55)",B,5728,11
2021-08-30,32000,"[45, 55)",C,775,0
2021-08-30,32000,"[45, 55)",E,0,0
2021-08-30,32000,"[55, 65)",A,6468,0
2021-08-30,32000,"[55, 65)",B,6435,6
2021-08-30,32000,"[55, 65)",C,540,0
2021-08-30,32000,"[55, 65)",E,0,0
2021-08-30,32000,"[65, 75)",A,5155,0
2021-08-30,32000,"[65, 75)",B,5139,0
2021-08-30,32000,"[65, 75)",C,31,0
2021-08-30,32000,"[65, 75)",E,0,0
2021-08-30,32000,"[75, 85)",A,3483,0
2021-08-30,32000,"[75, 85)",B,3464,0
2021-08-30,32000,"[75, 85)",C,23,0
2021-08-30,32000,"[75, 85)",E,0,0
2021-08-30,32000,"[85, 120)",A,1750,0
2021-08-30,32000,"[85, 120)",B,1702,1
2021-08-30,32000,"[85, 120)",C,51,0
2021-08-30,32000,"[85, 120)",E,0,0
2021-08-30,33000,"[0, 12)",A,0,0
2021-08-30,33000,"[0, 12)",B,0,0
2021-08-30,33000,"[0, 12)",C,0,0
2021-08-30,33000,"[0, 12)",E,0,0
2021-08-30,33000,"[12, 18)",A,7126,75
2021-08-30,33000,"[12, 18)",B,6507,259
2021-08-30,33000,"[12, 18)",C,81,0
2021-08-30,33000,"[12, 18)",E,0,0
2021-08-30,33000,"[18, 25)",A,6744,35
2021-08-30,33000,"[18, 25)",B,6536,49
2021-08-30,33000,"[18, 25)",C,791,4
2021-08-30,33000,"[18, 25)",E,0,0
2021-08-30,33000,"[25, 35)",A,10843,38
2021-08-30,33000,"[25, 35)",B,10610,35
2021-08-30,33000,"[25, 35)",C,130,0
2021-08-30,33000,"[25, 35)",E,0,0
2021-08-30,33000,"[35, 45)",A,10523,19
2021-08-30,33000,"[35, 45)",B,10375,22
2021-08-30,33000,"[35, 45)",C,1134,2
2021-08-30,33000,"[35, 45)",E,0,0
2021-08-30,33000,"[45, 55)",A,12139,6
2021-08-30,33000,"[45, 55)",B,12037,41
2021-08-30,33000,"[45, 55)",C,1081,4
2021-08-30,33000,"[45, 55)",E,0,0
2021-08-30,33000,"[55, 65)",A,13717,6
2021-08-30,33000,"[55, 65)",B,13629,19
2021-08-30,33000,"[55, 65)",C,567,0
2021-08-30,33000,"[55, 65)",E,0,0
2021-08-30,33000,"[65, 75)",A,11465,3
2021-08-30,33000,"[65, 75)",B,11431,4
2021-08-30,33000,"[65, 75)",C,32,0
2021-08-30,33000,"[65, 75)",E,0,0
2021-08-30,33000,"[75, 85)",A,7495,2
2021-08-30,33000,"[75, 85)",B,7449,0
2021-08-30,33000,"[75, 85)",C,47,0
2021-08-30,33000,"[75, 85)",E,0,0
2021-08-30,33000,"[85, 120)",A,3629,1
2021-08-30,33000,"[85, 120)",B,3570,2
2021-08-30,33000,"[85, 120)",C,69,0
2021-08-30,33000,"[85, 120)",E,0,0
2021-08-30,34000,"[0, 12)",A,0,0
2021-08-30,34000,"[0, 12)",B,0,0
2021-08-30,34000,"[0, 12)",C,0,0
2021-08-30,34000,"[0, 12)",E,0,0
2021-08-30,34000,"[12, 18)",A,17261,422
2021-08-30,34000,"[12, 18)",B,14657,1296
2021-08-30,34000,"[12, 18)",C,291,3
2021-08-30,34000,"[12, 18)",E,0,0
2021-08-30,34000,"[18, 25)",A,17932,256
2021-08-30,34000,"[18, 25)",B,17290,153
2021-08-30,34000,"[18, 25)",C,1900,9
2021-08-30,34000,"[18, 25)",E,0,0
2021-08-30,34000,"[25, 35)",A,31743,111
2021-08-30,34000,"[25, 35)",B,30758,126
2021-08-30,34000,"[25, 35)",C,914,17
2021-08-30,34000,"[25, 35)",E,0,0
2021-08-30,34000,"[35, 45)",A,29791,60
2021-08-30,34000,"[35, 45)",B,29213,158
2021-08-30,34000,"[35, 45)",C,3161,22
2021-08-30,34000,"[35, 45)",E,0,0
2021-08-30,34000,"[45, 55)",A,31092,20
2021-08-30,34000,"[45, 55)",B,30837,58
2021-08-30,34000,"[45, 55)",C,4043,18
2021-08-30,34000,"[45, 55)",E,0,0
2021-08-30,34000,"[55, 65)",A,37771,11
2021-08-30,34000,"[55, 65)",B,37549,36
2021-08-30,34000,"[55, 65)",C,830,7
2021-08-30,34000,"[55, 65)",E,0,0
2021-08-30,34000,"[65, 75)",A,29917,7
2021-08-30,34000,"[65, 75)",B,29775,15
2021-08-30,34000,"[65, 75)",C,166,15
2021-08-30,34000,"[65, 75)",E,0,0
2021-08-30,34000,"[75, 85)",A,20352,1
2021-08-30,34000,"[75, 85)",B,20218,4
2021-08-30,34000,"[75, 85)",C,134,2
2021-08-30,34000,"[75, 85)",E,0,0
2021-08-30,34000,"[85, 120)",A,9346,1
2021-08-30,34000,"[85, 120)",B,9135,0
2021-08-30,34000,"[85, 120)",C,182,1
2021-08-30,34000,"[85, 120)",E,0,0
2021-08-30,35000,"[0, 12)",A,0,0
2021-08-30,35000,"[0, 12)",B,0,0
2021-08-30,35000,"[0, 12)",C,0,0
2021-08-30,35000,"[0, 12)",E,0,0
2021-08-30,35000,"[12, 18)",A,8393,142
2021-08-30,35000,"[12, 18)",B,7514,292
2021-08-30,35000,"[12, 18)",C,69,1
2021-08-30,35000,"[12, 18)",E,0,0
2021-08-30,35000,"[18, 25)",A,8804,29
2021-08-30,35000,"[18, 25)",B,8447,96
2021-08-30,35000,"[18, 25)",C,553,10
2021-08-30,35000,"[18, 25)",E,0,0
2021-08-30,35000,"[25, 35)",A,14293,46
2021-08-30,35000,"[25, 35)",B,13835,96
2021-08-30,35000,"[25, 35)",C,290,11
2021-08-30,35000,"[25, 35)",E,0,0
2021-08-30,35000,"[35, 45)",A,14339,18
2021-08-30,35000,"[35, 45)",B,14085,51
2021-08-30,35000,"[35, 45)",C,1029,11
2021-08-30,35000,"[35, 45)",E,0,0
2021-08-30,35000,"[45, 55)",A,16830,20
2021-08-30,35000,"[45, 55)",B,16606,38
2021-08-30,35000,"[45, 55)",C,2037,11
2021-08-30,35000,"[45, 55)",E,0,0
2021-08-30,35000,"[55, 65)",A,22352,7
2021-08-30,35000,"[55, 65)",B,22284,19
2021-08-30,35000,"[55, 65)",C,1134,5
2021-08-30,35000,"[55, 65)",E,0,0
2021-08-30,35000,"[65, 75)",A,21516,9
2021-08-30,35000,"[65, 75)",B,21369,12
2021-08-30,35000,"[65, 75)",C,306,5
2021-08-30,35000,"[65, 75)",E,0,0
2021-08-30,35000,"[75, 85)",A,13740,0
2021-08-30,35000,"[75, 85)",B,13598,3
2021-08-30,35000,"[75, 85)",C,123,0
2021-08-30,35000,"[75, 85)",E,0,0
2021-08-30,35000,"[85, 120)",A,5941,0
2021-08-30,35000,"[85, 120)",B,5793,1
2021-08-30,35000,"[85, 120)",C,131,0
2021-08-30,35000,"[85, 120)",E,0,0
2021-08-30,36000,"[0, 12)",A,0,0
2021-08-30,36000,"[0, 12)",B,0,0
2021-08-30,36000,"[0, 12)",C,0,0
2021-08-30,36000,"[0, 12)",E,0,0
2021-08-30,36000,"[12, 18)",A,9973,150
2021-08-30,36000,"[12, 18)",B,9177,196
2021-08-30,36000,"[12, 18)",C,61,1
2021-08-30,36000,"[12, 18)",E,0,0
2021-08-30,36000,"[18, 25)",A,10010,29
2021-08-30,36000,"[18, 25)",B,9629,68
2021-08-30,36000,"[18, 25)",C,928,4
2021-08-30,36000,"[18, 25)",E,0,0
2021-08-30,36000,"[25, 35)",A,16738,41
2021-08-30,36000,"[25, 35)",B,16253,135
2021-08-30,36000,"[25, 35)",C,335,3
2021-08-30,36000,"[25, 35)",E,0,0
2021-08-30,36000,"[35, 45)",A,17009,20
2021-08-30,36000,"[35, 45)",B,16810,43
2021-08-30,36000,"[35, 45)",C,952,3
2021-08-30,36000,"[35, 45)",E,0,0
2021-08-30,36000,"[45, 55)",A,17200,7
2021-08-30,36000,"[45, 55)",B,17094,14
2021-08-30,36000,"[45, 55)",C,2420,4
2021-08-30,36000,"[45, 55)",E,0,0
2021-08-30,36000,"[55, 65)",A,19221,6
2021-08-30,36000,"[55, 65)",B,19158,8
2021-08-30,36000,"[55, 65)",C,427,1
2021-08-30,36000,"[55, 65)",E,0,0
2021-08-30,36000,"[65, 75)",A,15238,5
2021-08-30,36000,"[65, 75)",B,15180,1
2021-08-30,36000,"[65, 75)",C,45,0
2021-08-30,36000,"[65, 75)",E,0,0
2021-08-30,36000,"[75, 85)",A,10930,2
2021-08-30,36000,"[75, 85)",B,10856,1
2021-08-30,36000,"[75, 85)",C,33,0
2021-08-30,36000,"[75, 85)",E,0,0
2021-08-30,36000,"[85, 120)",A,5037,0
2021-08-30,36000,"[85, 120)",B,4938,0
2021-08-30,36000,"[85, 120)",C,82,1
2021-08-30,36000,"[85, 120)",E,0,0
2021-08-30,37000,"[0, 12)",A,0,0
2021-08-30,37000,"[0, 12)",B,0,0
2021-08-30,37000,"[0, 12)",C,0,0
2021-08-30,37000,"[0, 12)",E,0,0
2021-08-30,37000,"[12, 18)",A,5972,66
2021-08-30,37000,"[12, 18)",B,4917,606
2021-08-30,37000,"[12, 18)",C,67,1
2021-08-30,37000,"[12, 18)",E,0,0
2021-08-30,37000,"[18, 25)",A,5745,13
2021-08-30,37000,"[18, 25)",B,5598,56
2021-08-30,37000,"[18, 25)",C,839,2
2021-08-30,37000,"[18, 25)",E,0,0
2021-08-30,37000,"[25, 35)",A,9879,16
2021-08-30,37000,"[25, 35)",B,9676,26
2021-08-30,37000,"[25, 35)",C,99,4
2021-08-30,37000,"[25, 35)",E,0,0
2021-08-30,37000,"[35, 45)",A,9535,18
2021-08-30,37000,"[35, 45)",B,9409,44
2021-08-30,37000,"[35, 45)",C,1196,9
2021-08-30,37000,"[35, 45)",E,0,0
2021-08-30,37000,"[45, 55)",A,11289,7
2021-08-30,37000,"[45, 55)",B,11183,46
2021-08-30,37000,"[45, 55)",C,739,10
2021-08-30,37000,"[45, 55)",E,0,0
2021-08-30,37000,"[55, 65)",A,12463,7
2021-08-30,37000,"[55, 65)",B,12401,8
2021-08-30,37000,"[55, 65)",C,152,3
2021-08-30,37000,"[55, 65)",E,0,0
2021-08-30,37000,"[65, 75)",A,9249,1
2021-08-30,37000,"[65, 75)",B,9204,6
2021-08-30,37000,"[65, 75)",C,55,7
2021-08-30,37000,"[65, 75)",E,0,0
2021-08-30,37000,"[75, 85)",A,6218,0
2021-08-30,37000,"[75, 85)",B,6176,4
2021-08-30,37000,"[75, 85)",C,27,0
2021-08-30,37000,"[75, 85)",E,0,0
2021-08-30,37000,"[85, 120)",A,3206,0
2021-08-30,37000,"[85, 120)",B,3120,0
2021-08-30,37000,"[85, 120)",C,50,0
2021-08-30,37000,"[85, 120)",E,0,0
2021-08-30,38000,"[0, 12)",A,0,0
2021-08-30,38000,"[0, 12)",B,0,0
2021-08-30,38000,"[0, 12)",C,0,0
2021-08-30,38000,"[0, 12)",E,0,0
2021-08-30,38000,"[12, 18)",A,2907,54
2021-08-30,38000,"[12, 18)",B,2531,166
2021-08-30,38000,"[12, 18)",C,0,0
2021-08-30,38000,"[12, 18)",E,0,0
2021-08-30,38000,"[18, 25)",A,3319,23
2021-08-30,38000,"[18, 25)",B,3129,75
2021-08-30,38000,"[18, 25)",C,154,1
2021-08-30,38000,"[18, 25)",E,0,0
2021-08-30,38000,"[25, 35)",A,4755,16
2021-08-30,38000,"[25, 35)",B,4544,84
2021-08-30,38000,"[25, 35)",C,48,0
2021-08-30,38000,"[25, 35)",E,0,0
2021-08-30,38000,"[35, 45)",A,4537,8
2021-08-30,38000,"[35, 45)",B,4380,97
2021-08-30,38000,"[35, 45)",C,311,1
2021-08-30,38000,"[35, 45)",E,0,0
2021-08-30,38000,"[45, 55)",A,6413,14
2021-08-30,38000,"[45, 55)",B,6321,36
2021-08-30,38000,"[45, 55)",C,478,0
2021-08-30,38000,"[45, 55)",E,0,0
2021-08-30,38000,"[55, 65)",A,9283,9
2021-08-30,38000,"[55, 65)",B,9284,6
2021-08-30,38000,"[55, 65)",C,731,2
2021-08-30,38000,"[55, 65)",E,0,0
2021-08-30,38000,"[65, 75)",A,10696,7
2021-08-30,38000,"[65, 75)",B,10637,16
2021-08-30,38000,"[65, 75)",C,142,1
2021-08-30,38000,"[65, 75)",E,0,0
2021-08-30,38000,"[75, 85)",A,6428,1
2021-08-30,38000,"[75, 85)",B,6378,6
2021-08-30,38000,"[75, 85)",C,73,1
2021-08-30,38000,"[75, 85)",E,0,0
2021-08-30,38000,"[85, 120)",A,2537,2
2021-08-30,38000,"[85, 120)",B,2478,3
2021-08-30,38000,"[85, 120)",C,62,0
2021-08-30,38000,"[85, 120)",E,0,0
2021-08-30,41000,"[0, 12)",A,0,0
2021-08-30,41000,"[0, 12)",B,0,0
2021-08-30,41000,"[0, 12)",C,0,0
2021-08-30,41000,"[0, 12)",E,0,0
2021-08-30,41000,"[12, 18)",A,18201,325
2021-08-30,41000,"[12, 18)",B,15788,1180
2021-08-30,41000,"[12, 18)",C,207,1
2021-08-30,41000,"[12, 18)",E,0,0
2021-08-30,41000,"[18, 25)",A,17508,99
2021-08-30,41000,"[18, 25)",B,16721,165
2021-08-30,41000,"[18, 25)",C,1713,15
2021-08-30,41000,"[18, 25)",E,0,0
2021-08-30,41000,"[25, 35)",A,29054,95
2021-08-30,41000,"[25, 35)",B,28217,200
2021-08-30,41000,"[25, 35)",C,732,24
2021-08-30,41000,"[25, 35)",E,0,0
2021-08-30,41000,"[35, 45)",A,31963,55
2021-08-30,41000,"[35, 45)",B,31301,166
2021-08-30,41000,"[35, 45)",C,3120,23
2021-08-30,41000,"[35, 45)",E,0,0
2021-08-30,41000,"[45, 55)",A,34739,45
2021-08-30,41000,"[45, 55)",B,34290,105
2021-08-30,41000,"[45, 55)",C,4331,21
2021-08-30,41000,"[45, 55)",E,0,0
2021-08-30,41000,"[55, 65)",A,39623,16
2021-08-30,41000,"[55, 65)",B,39403,32
2021-08-30,41000,"[55, 65)",C,507,9
2021-08-30,41000,"[55, 65)",E,0,0
2021-08-30,41000,"[65, 75)",A,30346,15
2021-08-30,41000,"[65, 75)",B,30231,12
2021-08-30,41000,"[65, 75)",C,317,4
2021-08-30,41000,"[65, 75)",E,0,0
2021-08-30,41000,"[75, 85)",A,18658,4
2021-08-30,41000,"[75, 85)",B,18522,3
2021-08-30,41000,"[75, 85)",C,258,0
2021-08-30,41000,"[75, 85)",E,0,0
2021-08-30,41000,"[85, 120)",A,8499,0
2021-08-30,41000,"[85, 120)",B,8320,3
2021-08-30,41000,"[85, 120)",C,450,0
2021-08-30,41000,"[85, 120)",E,0,0
2021-08-30,42000,"[0, 12)",A,0,0
2021-08-30,42000,"[0, 12)",B,0,0
2021-08-30,42000,"[0, 12)",C,0,0
2021-08-30,42000,"[0, 12)",E,0,0
2021-08-30,42000,"[12, 18)",A,13223,427
2021-08-30,42000,"[12, 18)",B,12021,366
2021-08-30,42000,"[12, 18)",C,171,1
2021-08-30,42000,"[12, 18)",E,0,0
2021-08-30,42000,"[18, 25)",A,12066,86
2021-08-30,42000,"[18, 25)",B,11509,123
2021-08-30,42000,"[18, 25)",C,1730,15
2021-08-30,42000,"[18, 25)",E,0,0
2021-08-30,42000,"[25, 35)",A,21144,79
2021-08-30,42000,"[25, 35)",B,20555,172
2021-08-30,42000,"[25, 35)",C,560,15
2021-08-30,42000,"[25, 35)",E,0,0
2021-08-30,42000,"[35, 45)",A,23313,65
2021-08-30,42000,"[35, 45)",B,22877,123
2021-08-30,42000,"[35, 45)",C,887,11
2021-08-30,42000,"[35, 45)",E,0,0
2021-08-30,42000,"[45, 55)",A,23403,52
2021-08-30,42000,"[45, 55)",B,23135,74
2021-08-30,42000,"[45, 55)",C,3375,11
2021-08-30,42000,"[45, 55)",E,0,0
2021-08-30,42000,"[55, 65)",A,27462,31
2021-08-30,42000,"[55, 65)",B,27307,28
2021-08-30,42000,"[55, 65)",C,214,2
2021-08-30,42000,"[55, 65)",E,0,0
2021-08-30,42000,"[65, 75)",A,21567,14
2021-08-30,42000,"[65, 75)",B,21455,10
2021-08-30,42000,"[65, 75)",C,194,1
2021-08-30,42000,"[65, 75)",E,0,0
2021-08-30,42000,"[75, 85)",A,12873,3
2021-08-30,42000,"[75, 85)",B,12787,1
2021-08-30,42000,"[75, 85)",C,243,1
2021-08-30,42000,"[75, 85)",E,0,0
2021-08-30,42000,"[85, 120)",A,5329,1
2021-08-30,42000,"[85, 120)",B,5239,1
2021-08-30,42000,"[85, 120)",C,267,0
2021-08-30,42000,"[85, 120)",E,0,0
2021-08-30,43000,"[0, 12)",A,0,0
2021-08-30,43000,"[0, 12)",B,0,0
2021-08-30,43000,"[0, 12)",C,0,0
2021-08-30,43000,"[0, 12)",E,0,0
2021-08-30,43000,"[12, 18)",A,5409,92
2021-08-30,43000,"[12, 18)",B,4846,107
2021-08-30,43000,"[12, 18)",C,30,0
2021-08-30,43000,"[12, 18)",E,0,0
2021-08-30,43000,"[18, 25)",A,5615,34
2021-08-30,43000,"[18, 25)",B,5338,17
2021-08-30,43000,"[18, 25)",C,290,2
2021-08-30,43000,"[18, 25)",E,0,0
2021-08-30,43000,"[25, 35)",A,8885,31
2021-08-30,43000,"[25, 35)",B,8544,46
2021-08-30,43000,"[25, 35)",C,164,1
2021-08-30,43000,"[25, 35)",E,0,0
2021-08-30,43000,"[35, 45)",A,9325,29
2021-08-30,43000,"[35, 45)",B,9033,57
2021-08-30,43000,"[35, 45)",C,463,1
2021-08-30,43000,"[35, 45)",E,0,0
2021-08-30,43000,"[45, 55)",A,9143,10
2021-08-30,43000,"[45, 55)",B,8950,30
2021-08-30,43000,"[45, 55)",C,2324,1
2021-08-30,43000,"[45, 55)",E,0,0
2021-08-30,43000,"[55, 65)",A,11676,13
2021-08-30,43000,"[55, 65)",B,11599,6
2021-08-30,43000,"[55, 65)",C,104,0
2021-08-30,43000,"[55, 65)",E,0,0
2021-08-30,43000,"[65, 75)",A,9305,5
2021-08-30,43000,"[65, 75)",B,9260,1
2021-08-30,43000,"[65, 75)",C,80,0
2021-08-30,43000,"[65, 75)",E,0,0
2021-08-30,43000,"[75, 85)",A,6066,2
2021-08-30,43000,"[75, 85)",B,6032,0
2021-08-30,43000,"[75, 85)",C,67,0
2021-08-30,43000,"[75, 85)",E,0,0
2021-08-30,43000,"[85, 120)",A,2964,1
2021-08-30,43000,"[85, 120)",B,2901,0
2021-08-30,43000,"[85, 120)",C,43,0
2021-08-30,43000,"[85, 120)",E,0,0
2021-08-30,44000,"[0, 12)",A,0,0
2021-08-30,44000,"[0, 12)",B,0,0
2021-08-30,44000,"[0, 12)",C,0,0
2021-08-30,44000,"[0, 12)",E,0,0
2021-08-30,44000,"[12, 18)",A,32410,1089
2021-08-30,44000,"[12, 18)",B,25348,1976
2021-08-30,44000,"[12, 18)",C,386,10
2021-08-30,44000,"[12, 18)",E,0,0
2021-08-30,44000,"[18, 25)",A,36345,338
2021-08-30,44000,"[18, 25)",B,34139,469
2021-08-30,44000,"[18, 25)",C,2700,39
2021-08-30,44000,"[18, 25)",E,0,0
2021-08-30,44000,"[25, 35)",A,72758,364
2021-08-30,44000,"[25, 35)",B,69755,567
2021-08-30,44000,"[25, 35)",C,1356,87
2021-08-30,44000,"[25, 35)",E,0,0
2021-08-30,44000,"[35, 45)",A,65849,188
2021-08-30,44000,"[35, 45)",B,63938,306
2021-08-30,44000,"[35, 45)",C,2750,66
2021-08-30,44000,"[35, 45)",E,0,0
2021-08-30,44000,"[45, 55)",A,60862,109
2021-08-30,44000,"[45, 55)",B,59888,187
2021-08-30,44000,"[45, 55)",C,7247,34
2021-08-30,44000,"[45, 55)",E,0,0
2021-08-30,44000,"[55, 65)",A,67173,47
2021-08-30,44000,"[55, 65)",B,66599,78
2021-08-30,44000,"[55, 65)",C,1031,16
2021-08-30,44000,"[55, 65)",E,0,0
2021-08-30,44000,"[65, 75)",A,52186,32
2021-08-30,44000,"[65, 75)",B,51813,53
2021-08-30,44000,"[65, 75)",C,526,7
2021-08-30,44000,"[65, 75)",E,0,0
2021-08-30,44000,"[75, 85)",A,33756,4
2021-08-30,44000,"[75, 85)",B,33517,14
