date,NIS,age,dose,fraction,E_susc,E_inf,E_hosp
2021-08-02,30000,"[85, 120)",weighted_sum,1.0,0.44235102029202095,0.7267103210339406,0.15654978584466708
2021-08-02,40000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-08-02,40000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-08-02,40000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-08-02,40000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-08-02,40000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[12, 18)",first,0.6522415971695728,0.0,0.0,0.0
2021-08-02,40000,"[12, 18)",full,0.19912054586808187,0.0,0.0,0.0
2021-08-02,40000,"[12, 18)",none,0.14863785696234538,1.0,1.0,1.0
2021-08-02,40000,"[12, 18)",weighted_sum,1.0,0.5937065949192651,0.8150321880646473,0.4121979570873375
2021-08-02,40000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[18, 25)",first,0.1323922972368321,0.0,0.0,0.0
2021-08-02,40000,"[18, 25)",full,0.7168027285544234,0.0,0.0,0.0
2021-08-02,40000,"[18, 25)",none,0.1508049742087445,1.0,1.0,1.0
2021-08-02,40000,"[18, 25)",weighted_sum,1.0,0.4314000633998028,0.7451456359991003,0.21410103946833886
2021-08-02,40000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[25, 35)",first,0.03833732947923463,0.0,0.0,0.0
2021-08-02,40000,"[25, 35)",full,0.832346704591546,0.0,0.0,0.0
2021-08-02,40000,"[25, 35)",none,0.12931596592921935,1.0,1.0,1.0
2021-08-02,40000,"[25, 35)",weighted_sum,1.0,0.39245731550644747,0.71595424865812,0.187850078753591
2021-08-02,40000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[35, 45)",first,0.028247025769128187,0.0,0.0,0.0
2021-08-02,40000,"[35, 45)",full,0.8690835800340774,0.0,0.0,0.0
2021-08-02,40000,"[35, 45)",none,0.10266939419679444,1.0,1.0,1.0
2021-08-02,40000,"[35, 45)",weighted_sum,1.0,0.3486644863929115,0.6959501811818717,0.15765930493727429
2021-08-02,40000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[45, 55)",first,0.02021957040572797,0.0,0.0,0.0
2021-08-02,40000,"[45, 55)",full,0.900582338902148,0.0,0.0,0.0
2021-08-02,40000,"[45, 55)",none,0.07919809069212402,1.0,1.0,1.0
2021-08-02,40000,"[45, 55)",weighted_sum,1.0,0.3467941609654243,0.698267533786943,0.14007581122837945
2021-08-02,40000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[55, 65)",first,0.011357670966064326,0.0,0.0,0.0
2021-08-02,40000,"[55, 65)",full,0.9526804594092049,0.0,0.0,0.0
2021-08-02,40000,"[55, 65)",none,0.0359618696247308,1.0,1.0,1.0
2021-08-02,40000,"[55, 65)",weighted_sum,1.0,0.32685902605833694,0.685110191869232,0.10324121545903767
2021-08-02,40000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[65, 75)",first,0.0075132868558901444,0.0,0.0,0.0
2021-08-02,40000,"[65, 75)",full,0.9681434088273155,0.0,0.0,0.0
2021-08-02,40000,"[65, 75)",none,0.024343304316794323,1.0,1.0,1.0
2021-08-02,40000,"[65, 75)",weighted_sum,1.0,0.33612996299129916,0.6850771110599507,0.09820001240025493
2021-08-02,40000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[75, 85)",first,0.0076338184198599945,0.0,0.0,0.0
2021-08-02,40000,"[75, 85)",full,0.9678533662319352,0.0,0.0,0.0
2021-08-02,40000,"[75, 85)",none,0.02451281534820482,1.0,1.0,1.0
2021-08-02,40000,"[75, 85)",weighted_sum,1.0,0.3959866582815744,0.706143547713504,0.11735818111973892
2021-08-02,40000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-08-02,40000,"[85, 120)",first,0.019835540769568727,0.0,0.0,0.0
2021-08-02,40000,"[85, 120)",full,0.9206159897892997,0.0,0.0,0.0
2021-08-02,40000,"[85, 120)",none,0.05954846944113157,1.0,1.0,1.0
2021-08-02,40000,"[85, 120)",weighted_sum,1.0,0.4398572898346018,0.7259785594954115,0.15803875661838887
2021-08-02,50000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-08-02,50000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-08-02,50000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-08-02,50000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-08-02,50000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[12, 18)",first,0.24482117014678517,0.0,0.0,0.0
2021-08-02,50000,"[12, 18)",full,0.3472710357659706,0.0,0.0,0.0
2021-08-02,50000,"[12, 18)",none,0.4079077940872442,1.0,1.0,1.0
2021-08-02,50000,"[12, 18)",weighted_sum,1.0,0.638144231947545,0.8407766194537991,0.49580780594130464
2021-08-02,50000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[18, 25)",first,0.06507694219129934,0.0,0.0,0.0
2021-08-02,50000,"[18, 25)",full,0.6370582701762483,0.0,0.0,0.0
2021-08-02,50000,"[18, 25)",none,0.2978647876324524,1.0,1.0,1.0
2021-08-02,50000,"[18, 25)",weighted_sum,1.0,0.500022024578414,0.7692294266712196,0.34373811219856715
2021-08-02,50000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[25, 35)",first,0.05078146028100272,0.0,0.0,0.0
2021-08-02,50000,"[25, 35)",full,0.6148025863254918,0.0,0.0,0.0
2021-08-02,50000,"[25, 35)",none,0.3344159533935055,1.0,1.0,1.0
2021-08-02,50000,"[25, 35)",weighted_sum,1.0,0.5300304999325227,0.7817520525991408,0.3794970844617382
2021-08-02,50000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[35, 45)",first,0.033616623916975064,0.0,0.0,0.0
2021-08-02,50000,"[35, 45)",full,0.7056122268058297,0.0,0.0,0.0
2021-08-02,50000,"[35, 45)",none,0.26077114927719525,1.0,1.0,1.0
2021-08-02,50000,"[35, 45)",weighted_sum,1.0,0.47561196342547646,0.7560208864861415,0.3101865903310582
2021-08-02,50000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[45, 55)",first,0.02003597991568884,0.0,0.0,0.0
2021-08-02,50000,"[45, 55)",full,0.790607630964208,0.0,0.0,0.0
2021-08-02,50000,"[45, 55)",none,0.1893563891201031,1.0,1.0,1.0
2021-08-02,50000,"[45, 55)",weighted_sum,1.0,0.433991646716047,0.7349879136890789,0.24599658332137092
2021-08-02,50000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[55, 65)",first,0.015274295064755194,0.0,0.0,0.0
2021-08-02,50000,"[55, 65)",full,0.8445651991801585,0.0,0.0,0.0
2021-08-02,50000,"[55, 65)",none,0.14016050575508632,1.0,1.0,1.0
2021-08-02,50000,"[55, 65)",weighted_sum,1.0,0.4082270592811941,0.7211027518217039,0.20301484456641278
2021-08-02,50000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[65, 75)",first,0.012148187116691855,0.0,0.0,0.0
2021-08-02,50000,"[65, 75)",full,0.8909985740589481,0.0,0.0,0.0
2021-08-02,50000,"[65, 75)",none,0.09685323882436003,1.0,1.0,1.0
2021-08-02,50000,"[65, 75)",weighted_sum,1.0,0.39788422290731457,0.7133475046839843,0.16899071837168383
2021-08-02,50000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[75, 85)",first,0.01513285718195001,0.0,0.0,0.0
2021-08-02,50000,"[75, 85)",full,0.8744903264647128,0.0,0.0,0.0
2021-08-02,50000,"[75, 85)",none,0.11037681635333718,1.0,1.0,1.0
2021-08-02,50000,"[75, 85)",weighted_sum,1.0,0.430997611739283,0.7264802033326234,0.18947979994942746
2021-08-02,50000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-08-02,50000,"[85, 120)",first,0.023356168078105588,0.0,0.0,0.0
2021-08-02,50000,"[85, 120)",full,0.7898753978100221,0.0,0.0,0.0
2021-08-02,50000,"[85, 120)",none,0.18676843411187227,1.0,1.0,1.0
2021-08-02,50000,"[85, 120)",weighted_sum,1.0,0.5239260210801171,0.7665297670460549,0.2746284926009162
2021-08-02,60000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-08-02,60000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-08-02,60000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-08-02,60000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-08-02,60000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[12, 18)",first,0.21425114137331086,0.0,0.0,0.0
2021-08-02,60000,"[12, 18)",full,0.2784296796305744,0.0,0.0,0.0
2021-08-02,60000,"[12, 18)",none,0.5073191789961148,1.0,1.0,1.0
2021-08-02,60000,"[12, 18)",weighted_sum,1.0,0.7009542661876653,0.8667276531160527,0.5857860653824462
2021-08-02,60000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[18, 25)",first,0.05808511097211133,0.0,0.0,0.0
2021-08-02,60000,"[18, 25)",full,0.5900718245152385,0.0,0.0,0.0
2021-08-02,60000,"[18, 25)",none,0.3518430645126501,1.0,1.0,1.0
2021-08-02,60000,"[18, 25)",weighted_sum,1.0,0.5372557965872957,0.7849794332826563,0.3938562658284071
2021-08-02,60000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[25, 35)",first,0.044455721545209936,0.0,0.0,0.0
2021-08-02,60000,"[25, 35)",full,0.5879486413024588,0.0,0.0,0.0
2021-08-02,60000,"[25, 35)",none,0.36759563715233123,1.0,1.0,1.0
2021-08-02,60000,"[25, 35)",weighted_sum,1.0,0.5521287604190878,0.7915228169712005,0.4101125787381337
2021-08-02,60000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[35, 45)",first,0.0327955128759696,0.0,0.0,0.0
2021-08-02,60000,"[35, 45)",full,0.6928872163105229,0.0,0.0,0.0
2021-08-02,60000,"[35, 45)",none,0.27431727081350754,1.0,1.0,1.0
2021-08-02,60000,"[35, 45)",weighted_sum,1.0,0.4883708054072718,0.7612446343386045,0.32380367228109186
2021-08-02,60000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[45, 55)",first,0.02138022178541954,0.0,0.0,0.0
2021-08-02,60000,"[45, 55)",full,0.767138726578695,0.0,0.0,0.0
2021-08-02,60000,"[45, 55)",none,0.2114810516358855,1.0,1.0,1.0
2021-08-02,60000,"[45, 55)",weighted_sum,1.0,0.45290096062723434,0.7433781470655755,0.2677003418543676
2021-08-02,60000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[55, 65)",first,0.015516763646439502,0.0,0.0,0.0
2021-08-02,60000,"[55, 65)",full,0.8328433658401422,0.0,0.0,0.0
2021-08-02,60000,"[55, 65)",none,0.15163987051341832,1.0,1.0,1.0
2021-08-02,60000,"[55, 65)",weighted_sum,1.0,0.4228062006705092,0.7272019902145476,0.215721195122019
2021-08-02,60000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[65, 75)",first,0.01136861643164655,0.0,0.0,0.0
2021-08-02,60000,"[65, 75)",full,0.892380535003824,0.0,0.0,0.0
2021-08-02,60000,"[65, 75)",none,0.09625084856452948,1.0,1.0,1.0
2021-08-02,60000,"[65, 75)",weighted_sum,1.0,0.4027561089809477,0.7149667998330361,0.1701404798711776
2021-08-02,60000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[75, 85)",first,0.014696714668661515,0.0,0.0,0.0
2021-08-02,60000,"[75, 85)",full,0.8661243064646843,0.0,0.0,0.0
2021-08-02,60000,"[75, 85)",none,0.11917897886665418,1.0,1.0,1.0
2021-08-02,60000,"[75, 85)",weighted_sum,1.0,0.4361009130026096,0.7288579560263707,0.19729792247678832
2021-08-02,60000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-08-02,60000,"[85, 120)",first,0.021437495890050506,0.0,0.0,0.0
2021-08-02,60000,"[85, 120)",full,0.7935161438811075,0.0,0.0,0.0
2021-08-02,60000,"[85, 120)",none,0.18504636022884202,1.0,1.0,1.0
2021-08-02,60000,"[85, 120)",weighted_sum,1.0,0.5170381101298263,0.763708984626132,0.27105694797463586
2021-08-02,70000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-08-02,70000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-08-02,70000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-08-02,70000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-08-02,70000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[12, 18)",first,0.5598679383712399,0.0,0.0,0.0
2021-08-02,70000,"[12, 18)",full,0.2444424064563463,0.0,0.0,0.0
2021-08-02,70000,"[12, 18)",none,0.19568965517241377,1.0,1.0,1.0
2021-08-02,70000,"[12, 18)",weighted_sum,1.0,0.6014602163990154,0.824041112635453,0.4236972350743833
2021-08-02,70000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[18, 25)",first,0.11914342537347944,0.0,0.0,0.0
2021-08-02,70000,"[18, 25)",full,0.7091870557945208,0.0,0.0,0.0
2021-08-02,70000,"[18, 25)",none,0.17166951883199977,1.0,1.0,1.0
2021-08-02,70000,"[18, 25)",weighted_sum,1.0,0.4451147088657442,0.7517611802845803,0.23330080952177024
2021-08-02,70000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[25, 35)",first,0.041183480105792425,0.0,0.0,0.0
2021-08-02,70000,"[25, 35)",full,0.7929975489483729,0.0,0.0,0.0
2021-08-02,70000,"[25, 35)",none,0.16581897094583464,1.0,1.0,1.0
2021-08-02,70000,"[25, 35)",weighted_sum,1.0,0.41923498373863305,0.7270667535781271,0.22227465782027434
2021-08-02,70000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[35, 45)",first,0.030762989160632692,0.0,0.0,0.0
2021-08-02,70000,"[35, 45)",full,0.8519795736574266,0.0,0.0,0.0
2021-08-02,70000,"[35, 45)",none,0.1172574371819407,1.0,1.0,1.0
2021-08-02,70000,"[35, 45)",weighted_sum,1.0,0.36089345381649707,0.7017240240141419,0.1716233459731579
2021-08-02,70000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[45, 55)",first,0.020218880273641493,0.0,0.0,0.0
2021-08-02,70000,"[45, 55)",full,0.8807340958238433,0.0,0.0,0.0
2021-08-02,70000,"[45, 55)",none,0.09904702390251519,1.0,1.0,1.0
2021-08-02,70000,"[45, 55)",weighted_sum,1.0,0.35772078740221697,0.7045387203559618,0.15748978630250135
2021-08-02,70000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[55, 65)",first,0.01170736915966264,0.0,0.0,0.0
2021-08-02,70000,"[55, 65)",full,0.9442012294644355,0.0,0.0,0.0
2021-08-02,70000,"[55, 65)",none,0.04409140137590184,1.0,1.0,1.0
2021-08-02,70000,"[55, 65)",weighted_sum,1.0,0.3281212188826063,0.686890637233806,0.10914071855058965
2021-08-02,70000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[65, 75)",first,0.007277828035901379,0.0,0.0,0.0
2021-08-02,70000,"[65, 75)",full,0.9864709649220886,0.0,0.0,0.0
2021-08-02,70000,"[65, 75)",none,0.0062512070420099874,1.0,1.0,1.0
2021-08-02,70000,"[65, 75)",weighted_sum,1.0,0.3177829394087176,0.6766278110719786,0.07951889330651889
2021-08-02,70000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[75, 85)",first,0.007990144917617625,0.0,0.0,0.0
2021-08-02,70000,"[75, 85)",full,0.9702636576727635,0.0,0.0,0.0
2021-08-02,70000,"[75, 85)",none,0.021746197409618917,1.0,1.0,1.0
2021-08-02,70000,"[75, 85)",weighted_sum,1.0,0.38459109662628893,0.7019701358598723,0.11180613836037676
2021-08-02,70000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-08-02,70000,"[85, 120)",first,0.019838683395795975,0.0,0.0,0.0
2021-08-02,70000,"[85, 120)",full,0.9454945413068274,0.0,0.0,0.0
2021-08-02,70000,"[85, 120)",none,0.034666775297376606,1.0,1.0,1.0
2021-08-02,70000,"[85, 120)",weighted_sum,1.0,0.42179906232290426,0.7175568990128818,0.13458352469216922
2021-08-02,80000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-08-02,80000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-08-02,80000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-08-02,80000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-08-02,80000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[12, 18)",first,0.24558425471395146,0.0,0.0,0.0
2021-08-02,80000,"[12, 18)",full,0.3569298527320273,0.0,0.0,0.0
2021-08-02,80000,"[12, 18)",none,0.39748589255402117,1.0,1.0,1.0
2021-08-02,80000,"[12, 18)",weighted_sum,1.0,0.6289938295949299,0.8354837704953142,0.48642249872415483
2021-08-02,80000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[18, 25)",first,0.06023336486912645,0.0,0.0,0.0
2021-08-02,80000,"[18, 25)",full,0.6721460107221696,0.0,0.0,0.0
2021-08-02,80000,"[18, 25)",none,0.26762062440870393,1.0,1.0,1.0
2021-08-02,80000,"[18, 25)",weighted_sum,1.0,0.47052193793655883,0.7555041789412612,0.3133232432754684
2021-08-02,80000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[25, 35)",first,0.04271085960657506,0.0,0.0,0.0
2021-08-02,80000,"[25, 35)",full,0.656723255187281,0.0,0.0,0.0
2021-08-02,80000,"[25, 35)",none,0.3005658852061439,1.0,1.0,1.0
2021-08-02,80000,"[25, 35)",weighted_sum,1.0,0.5018017984057694,0.7689392504595405,0.34687822470596147
2021-08-02,80000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[35, 45)",first,0.023494058188772038,0.0,0.0,0.0
2021-08-02,80000,"[35, 45)",full,0.742412238765196,0.0,0.0,0.0
2021-08-02,80000,"[35, 45)",none,0.23409370304603194,1.0,1.0,1.0
2021-08-02,80000,"[35, 45)",weighted_sum,1.0,0.4716196642617921,0.7516823037675111,0.28962694904566677
2021-08-02,80000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[45, 55)",first,0.01303395957435971,0.0,0.0,0.0
2021-08-02,80000,"[45, 55)",full,0.8059416526653429,0.0,0.0,0.0
2021-08-02,80000,"[45, 55)",none,0.1810243877602974,1.0,1.0,1.0
2021-08-02,80000,"[45, 55)",weighted_sum,1.0,0.44819198191659027,0.7382225080147516,0.24435280852724395
2021-08-02,80000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[55, 65)",first,0.011996433492745373,0.0,0.0,0.0
2021-08-02,80000,"[55, 65)",full,0.8650941611953202,0.0,0.0,0.0
2021-08-02,80000,"[55, 65)",none,0.1229094053119344,1.0,1.0,1.0
2021-08-02,80000,"[55, 65)",weighted_sum,1.0,0.41093812455629347,0.7202420165479444,0.19163656550305352
2021-08-02,80000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[65, 75)",first,0.009429135297127411,0.0,0.0,0.0
2021-08-02,80000,"[65, 75)",full,0.915685987866384,0.0,0.0,0.0
2021-08-02,80000,"[65, 75)",none,0.07488487683648859,1.0,1.0,1.0
2021-08-02,80000,"[65, 75)",weighted_sum,1.0,0.38526325662244865,0.7069361393187923,0.149577370626845
2021-08-02,80000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[75, 85)",first,0.0132595174629212,0.0,0.0,0.0
2021-08-02,80000,"[75, 85)",full,0.8800492105802747,0.0,0.0,0.0
2021-08-02,80000,"[75, 85)",none,0.10669127195680406,1.0,1.0,1.0
2021-08-02,80000,"[75, 85)",weighted_sum,1.0,0.4557274415351249,0.7346816791720089,0.19511307032918235
2021-08-02,80000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-08-02,80000,"[85, 120)",first,0.02361682366989526,0.0,0.0,0.0
2021-08-02,80000,"[85, 120)",full,0.8179647074432798,0.0,0.0,0.0
2021-08-02,80000,"[85, 120)",none,0.15841846888682498,1.0,1.0,1.0
2021-08-02,80000,"[85, 120)",weighted_sum,1.0,0.5312469351887152,0.7667794424342314,0.25716587778902544
2021-08-02,90000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-08-02,90000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-08-02,90000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-08-02,90000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-08-02,90000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[12, 18)",first,0.24012382494106949,0.0,0.0,0.0
2021-08-02,90000,"[12, 18)",full,0.3674703927749851,0.0,0.0,0.0
2021-08-02,90000,"[12, 18)",none,0.39240578228394535,1.0,1.0,1.0
2021-08-02,90000,"[12, 18)",weighted_sum,1.0,0.6289257494019407,0.8367578362919953,0.4835637485991312
2021-08-02,90000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[18, 25)",first,0.049441597997780584,0.0,0.0,0.0
2021-08-02,90000,"[18, 25)",full,0.6884518215946922,0.0,0.0,0.0
2021-08-02,90000,"[18, 25)",none,0.2621065804075272,1.0,1.0,1.0
2021-08-02,90000,"[18, 25)",weighted_sum,1.0,0.4695306036230579,0.7544097162695903,0.30863962618314
2021-08-02,90000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[25, 35)",first,0.03858775781980761,0.0,0.0,0.0
2021-08-02,90000,"[25, 35)",full,0.6819125830334353,0.0,0.0,0.0
2021-08-02,90000,"[25, 35)",none,0.2794996591467571,1.0,1.0,1.0
2021-08-02,90000,"[25, 35)",weighted_sum,1.0,0.48639648761389287,0.7617613930581065,0.3270712413862582
2021-08-02,90000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[35, 45)",first,0.019908165558873536,0.0,0.0,0.0
2021-08-02,90000,"[35, 45)",full,0.7705744469062069,0.0,0.0,0.0
2021-08-02,90000,"[35, 45)",none,0.20951738753491955,1.0,1.0,1.0
2021-08-02,90000,"[35, 45)",weighted_sum,1.0,0.4461492769959917,0.7410644602374855,0.264445132127407
2021-08-02,90000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[45, 55)",first,0.012832727922348575,0.0,0.0,0.0
2021-08-02,90000,"[45, 55)",full,0.8238551777526351,0.0,0.0,0.0
2021-08-02,90000,"[45, 55)",none,0.16331209432501637,1.0,1.0,1.0
2021-08-02,90000,"[45, 55)",weighted_sum,1.0,0.427846803435931,0.730509369646964,0.22531560266341893
2021-08-02,90000,"[55, 65)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[55, 65)",first,0.009441560766064061,0.0,0.0,0.0
2021-08-02,90000,"[55, 65)",full,0.8714426346876678,0.0,0.0,0.0
2021-08-02,90000,"[55, 65)",none,0.11911580454626813,1.0,1.0,1.0
2021-08-02,90000,"[55, 65)",weighted_sum,1.0,0.40440915098462954,0.7177098943104084,0.18688178101361994
2021-08-02,90000,"[65, 75)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[65, 75)",first,0.00877242100154918,0.0,0.0,0.0
2021-08-02,90000,"[65, 75)",full,0.9169419713683111,0.0,0.0,0.0
2021-08-02,90000,"[65, 75)",none,0.0742856076301397,1.0,1.0,1.0
2021-08-02,90000,"[65, 75)",weighted_sum,1.0,0.3842359296354075,0.7065230385605576,0.14880972973843556
2021-08-02,90000,"[75, 85)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[75, 85)",first,0.01307624113475181,0.0,0.0,0.0
2021-08-02,90000,"[75, 85)",full,0.8954639479905437,0.0,0.0,0.0
2021-08-02,90000,"[75, 85)",none,0.09145981087470445,1.0,1.0,1.0
2021-08-02,90000,"[75, 85)",weighted_sum,1.0,0.422231904882134,0.7217439234276901,0.17346938938031256
2021-08-02,90000,"[85, 120)",booster,0.0,0.0,0.0,0.0
2021-08-02,90000,"[85, 120)",first,0.024347427873606997,0.0,0.0,0.0
2021-08-02,90000,"[85, 120)",full,0.8217829339032209,0.0,0.0,0.0
2021-08-02,90000,"[85, 120)",none,0.15386963822317212,1.0,1.0,1.0
2021-08-02,90000,"[85, 120)",weighted_sum,1.0,0.49068228698232563,0.7520489439789793,0.2405847393080773
2021-08-09,10000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-08-09,10000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-08-09,10000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-08-09,10000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-08-09,10000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-08-09,10000,"[12, 18)",booster,0.0,0.0,0.0,0.0
2021-08-09,10000,"[12, 18)",first,0.4400996223199875,0.0,0.0,0.0
2021-08-09,10000,"[12, 18)",full,0.34625310295671835,0.0,0.0,0.0
2021-08-09,10000,"[12, 18)",none,0.2136472747232941,1.0,1.0,1.0
2021-08-09,10000,"[12, 18)",weighted_sum,1.0,0.5467687756919435,0.8025839237367612,0.35413718483921636
2021-08-09,10000,"[18, 25)",booster,0.0,0.0,0.0,0.0
2021-08-09,10000,"[18, 25)",first,0.06844778096710091,0.0,0.0,0.0
2021-08-09,10000,"[18, 25)",full,0.7284582689335395,0.0,0.0,0.0
2021-08-09,10000,"[18, 25)",none,0.2030939500993596,1.0,1.0,1.0
2021-08-09,10000,"[18, 25)",weighted_sum,1.0,0.44403643774212775,0.7437795457163118,0.2573697155306426
2021-08-09,10000,"[25, 35)",booster,0.0,0.0,0.0,0.0
2021-08-09,10000,"[25, 35)",first,0.03981685406282598,0.0,0.0,0.0
2021-08-09,10000,"[25, 35)",full,0.7858136415572372,0.0,0.0,0.0
2021-08-09,10000,"[25, 35)",none,0.1743695043799368,1.0,1.0,1.0
2021-08-09,10000,"[25, 35)",weighted_sum,1.0,0.40238763645585873,0.7204086080001434,0.22539707706415824
2021-08-09,10000,"[35, 45)",booster,0.0,0.0,0.0,0.0
2021-08-09,10000,"[35, 45)",first,0.028551058782327332,0.0,0.0,0.0
2021-08-09,10000,"[35, 45)",full,0.8450913275325097,0.0,0.0,0.0
2021-08-09,10000,"[35, 45)",none,0.12635761368516296,1.0,1.0,1.0
2021-08-09,10000,"[35, 45)",weighted_sum,1.0,0.36510705330379645,0.7056684323638478,0.18012977003564043
2021-08-09,10000,"[45, 55)",booster,0.0,0.0,0.0,0.0
2021-08-09,10000,"[45, 55)",first,0.019484921045559545,0.0,0.0,0.0
