time,S1,S1_LL,S1_UL,S4a,S4a_LL,S4a_UL,S4b,S4b_LL,S4b_UL,S4c,S4c_LL,S4c_UL,S4d,S4d_LL,S4d_UL,S5a,S5a_LL,S5a_UL,S5b,S5b_LL,S5b_UL,S5c,S5c_LL,S5c_UL,S5d,S5d_LL,S5d_UL
2020-10-11,3348.14989518556,3345.9504691219054,3351.392408899141,3337.115340484188,3335.091551770636,3340.161079925453,3280.4186135183654,3279.317099084222,3281.718409074524,3253.7523321531385,3253.321453721508,3254.7596191267535,3243.4085942151787,3243.361885142361,3243.4655203047923,3344.8860159516043,3342.368988394648,3348.257520569482,3316.4189294681555,3314.3121678531656,3319.530364098402,3281.0595921864424,3280.4149130664546,3281.8143528308406,3263.6724505430057,3263.425459766724,3263.916339252459
2020-10-12,3359.2366104470557,3356.725047200109,3362.906554337557,3346.61291901198,3344.2942557925344,3350.083399836877,3284.3975395388816,3283.147675529135,3285.873428703889,3255.093638799237,3254.6078606602928,3256.21976638341,3243.6776137996876,3243.6263753605117,3243.7400788616073,3355.342454629239,3352.4792293767723,3359.1742800784405,3322.8252698103115,3320.458082275075,3326.2816150945996,3283.2077499173283,3282.511939954061,3284.0224031278485,3264.530639349372,3264.2704734701456,3264.78845232359
2020-10-13,3371.321936387996,3368.4580297057,3375.4659794160225,3356.90863867882,3354.2547241877137,3360.856748362401,3288.6892966185123,3287.27400534436,3290.3616504358542,3256.5247548829843,3255.978076925228,3257.7795173282157,3243.9407495842806,3243.8846219171146,3244.0091003546722,3366.687304441619,3363.4373860551805,3371.0371740486476,3329.6397537074104,3326.9877081003597,3333.4699490454605,3285.3694857271066,3284.620332103383,3286.2470345257607,3265.3616978730915,3265.0882348495643,3265.6336454887805
2020-10-14,3384.4963758017875,3381.2352549830057,3389.1648424931554,3368.0724892600592,3365.038665838606,3372.5568391153174,3293.320924139405,3291.722000108265,3295.211422119776,3258.0545910621477,3257.440349391516,3259.448530955825,3244.1991254498353,3244.1377111465426,3244.273704007406,3378.994847234636,3375.3140086927933,3383.9266049962407,3336.888926172669,3333.9258599891723,3341.1235901819964,3287.5445481950983,3286.73987732929,3288.487894869554,3266.166633460057,3265.8797542377843,3266.4529149878026
2020-10-15,3398.8615813564925,3395.153340915263,3404.1063029154175,3380.1797532487026,3376.7172703195783,3385.2648038896236,3298.3226302984376,3296.520755934103,3300.453942663726,3259.6930129455955,3259.004007980603,3261.237307555992,3244.453781671753,3244.386648065377,3244.534928263053,3392.3456225001123,3388.184421859978,3397.9325556079484,3344.600265720979,3341.2979252797513,3349.273743333182,3289.7326981860947,3288.8703388447657,3290.744873854868,3266.9464750396846,3266.64606449248,3267.247280078318
2020-10-16,3414.525733137022,3410.315043763924,3420.400950959718,3393.311445161348,3389.3667280974814,3399.0684720837617,3303.726269259826,3301.7008689488875,3306.122293922308,3261.450507143816,3260.6789169730937,3263.1571051392957,3244.705695636678,3244.6323738876335,3244.7937499308223,3406.8248625394217,3402.1282974818005,3413.1501650535292,3352.8023944021234,3349.1303487268237,3357.952413181968,3291.9335417987086,3291.0113376804643,3293.0176263928115,3267.7021841340843,3267.388132715473,3268.0176930513844
2020-10-17,3431.6061560603075,3426.831768003689,3438.1686816649094,3407.555127151383,3403.069018072575,3414.0635225733927,3309.565546371159,3307.2948180996036,3312.251440104238,3263.3379752667315,3262.4753275030434,3265.219570065099,3244.955805495606,3244.875751155765,3245.051063780303,3422.5242919842212,3417.230471040456,3429.6817717702725,3361.5251308828874,3357.4508046925166,3367.1925124659924,3294.146731457394,3293.1625468773213,3295.305832323533,3268.434756857103,3268.106956824382,3268.765142347633
2020-10-18,3450.2286878853674,3444.8229854726765,3457.538259077794,3423.003975914732,3417.9111601590766,3430.351151903979,3315.8760552425238,3313.336715518227,3318.8786412683703,3265.366210196855,3264.403336342776,3267.4367852904315,3245.2049258627535,3245.117571475852,3245.3076912098577,3439.5403068843357,3433.5799070381518,3447.6366157003367,3370.7990845280037,3366.287624939315,3377.0286410239814,3296.3718810741125,3295.32361700805,3297.609110996997,3269.1451589552003,3268.8035019670933,3269.4905834010156
2020-10-19,3470.529886848678,3464.418121151616,3478.651357654951,3439.757624939155,3433.9864445416633,3448.040014751042,3322.6957205101116,3319.8622801457263,3326.0437928707447,3267.5464843918753,3266.4734585969018,3269.821180779094,3245.4538107053872,3245.358565096717,3245.5643972849266,3457.9767398649474,3451.2717705963196,3467.131829685482,3380.6561438601407,3375.670169646701,3387.4968974140447,3298.6086869343158,3297.4941772967077,3299.9270725040187,3269.834379210937,3269.478763916066,3270.1950099165856
2020-10-20,3492.6554886508757,3485.754945895652,3501.662722793946,3457.9232495576493,3451.3947587784032,3467.247448276954,3330.064531578246,3326.9091501971534,3333.7896136593945,3269.89066559367,3268.6968472671624,3272.385780847919,3245.703166216479,3245.599409778528,3245.8218866451457,3477.9453499098618,3470.405980845265,3488.291541900656,3391.1293889179387,3385.6291410282547,3398.6349047907693,3300.8567869451017,3299.6738907348463,3302.2593821994824,3270.5033582257297,3270.133685656725,3270.8793562160386
2020-10-21,3516.761434309565,3508.9810953920487,3526.735053368862,3477.6171665643906,3470.2444694897245,3488.1011760104752,3338.0259342021263,3334.5176118143254,3342.163449598243,3272.4114545836883,3271.085257846971,3275.1449892243245,3245.9536706858826,3245.8407597702903,3246.080848219701,3499.5645654309697,3491.08997317975,3511.2478212710485,3402.2538201904945,3396.1971070916293,3410.4818551476305,3303.115804364953,3301.8623885509223,3304.6056029211104,3271.153001947829,3270.7691681830356,3271.5445202913806
2020-10-22,3543.0148850426303,3534.2542657116473,3554.0522098559504,3498.962765167058,3490.6517408204754,3510.736255320402,3346.6266659257485,3342.730749863136,3351.2165054328625,3275.1225768438926,3273.6514850574467,3278.114448717857,3246.2059545501907,3246.0832354143727,3246.3419484627584,3522.962472774239,3513.4347758647937,3536.1406805568236,3414.065630181746,3407.407081538761,3423.0781845818947,3305.3853948340584,3304.0592624149203,3306.965387327701,3271.7841947939446,3271.3860957988227,3272.1913808944328
2020-10-23,3571.5884483015443,3561.737423882013,3583.803926794419,3522.090263281415,3512.7383027853357,3535.29638506443,3355.9153630821666,3351.5920606587506,3361.0026361402024,3278.038055484344,3276.408189626066,3281.310649694856,3246.4605995302654,3246.3274050228742,3246.605816203185,3548.2709875106652,3537.575524764032,3563.113844537964,3426.601166032646,3419.2930403690857,3436.4648838143703,3307.6650945263236,3306.264032148314,3309.338142090487,3272.3977710989893,3271.985304471259,3272.8207606368223
2020-10-24,3602.6582981653837,3591.5980953786675,3616.1975132598445,3547.131741318742,3536.629809166433,3561.9270874199105,3365.941084509116,3361.1440593084803,3371.5763265721134,3281.1717806936404,3279.3673303551873,3284.7499022128313,3246.718179244986,3246.5737510725585,3246.8729996996562,3575.62357645498,3563.6400430855183,3592.3136526289113,3439.896572198453,3431.8891055884715,3450.6814658298726,3309.954234080631,3308.4760106051567,3311.723026899419,3272.994511853578,3272.567583515278,3273.433412333564
2020-10-25,3636.3974067016215,3624.000783188265,3651.425670437889,3574.2141163236693,3562.450678498573,3590.7710940001543,3376.751391536543,3371.424897575581,3382.989406067883,3284.5362695193626,3282.5392141221623,3288.446912024927,3246.9790921218405,3246.8226334808,3247.1439397997165,3605.1506479259115,3591.754392757155,3623.883856189126,3453.9842239160444,3445.2240522871607,3465.7654072548116,3312.251928766328,3310.6940071607396,3314.118873206593,3273.5751381458535,3273.1336729122586,3274.030001225993
2020-10-26,3672.9715543244747,3659.101171931465,3689.6942651232225,3603.4562528137785,3590.3227464836127,3621.962045199222,3388.3907585691563,3382.467478124376,3395.290292521449,3288.142476694447,3285.9318378175303,3292.4092766674758,3247.243623965568,3247.0742703308706,3247.4189396748534,3636.9741859644373,3622.0177751776714,3657.960610353256,3468.8920623699555,3459.322466854217,3481.7519019281835,3314.5569586961005,3312.9163084372926,3316.5239451215202,3274.14030007934,3273.684236790711,3274.6110954011774
2020-10-27,3712.5209551434255,3696.993873982732,3731.188691360074,3634.958217070359,3620.350869356248,3655.540131196213,3400.896908829665,3394.295480868839,3408.5185631674954,3291.9984448694754,3289.549943462399,3296.6458497127724,3247.5119292603486,3247.328733055875,3247.6981492453,3671.19544771363,3654.5246238471213,3694.6484254226752,3484.639689984281,3474.2002767262456,3498.6697537087257,3316.867530808754,3315.139932837693,3318.9359015374266,3274.69054487843,3274.219868185926,3275.1771059920693
2020-10-28,3755.142269959516,3737.787458574997,3776.059605131434,3668.7867666589527,3652.606664504715,3691.5193939113133,3414.294689676426,3406.9206937511576,3422.6989920642095,3296.1080944360447,3293.3945823602194,3301.1591655270113,3247.783971192668,3247.5859055257115,3247.9815019865264,3707.877762110348,3689.340744094434,3734.012348847541,3501.233568249909,3489.860458531439,3516.533186530018,3319.1811079726963,3317.3610146295705,3321.351568070234,3275.2263077988528,3274.741009095749,3275.7282989359865
2020-10-29,3800.8720721886243,3781.527230557889,3824.389497846124,3704.9621599643883,3687.114851611133,3729.9355995214246,3428.592374334309,3420.343058462071,3437.8402054305534,3300.4700120118814,3297.461848459671,3305.9467335702216,3248.0595160870466,3247.845514575647,3248.2687536546778,3747.032563336395,3726.4672303001353,3776.069090174845,3518.66140018594,3506.264361350842,3535.332105550143,3321.4941674931506,3319.574678979023,3323.7668889229826,3275.7478712334014,3275.247903155847,3276.264832131891
2020-10-30,3849.6718624766854,3828.200609710095,3876.161259537571,3743.445809384435,3723.8358518020395,3770.7485984183227,3443.777139276377,3434.5474931745603,3453.9268500844964,3305.076808660776,3301.7423944733036,3311.0079855088925,3248.3381106703655,3248.107123702932,3248.5594573294698,3788.607077814943,3765.8282797266056,3820.820402257574,3536.888636755561,3523.3821244748033,3555.028618262864,3323.801995753044,3321.7737733625427,3326.1769210629527,3276.2553495038983,3275.740631261907,3276.786684303609
2020-10-31,3901.42832352148,3877.7305991408093,3931.26662612797,3784.1432781236545,3762.6758662565926,3813.859645336157,3459.814479284514,3449.5028458997995,3470.921879678052,3309.914831373604,3306.222074770287,3316.330453922953,3248.619095424672,3248.370112934566,3248.8529379355064,3832.4877251569674,3807.2574057042593,3868.2265049891244,3555.858650898351,3541.1699834104356,3575.558935886635,3326.098933644851,3323.950237093087,3328.5758404774433,3276.7487138655024,3276.219135339453,3277.2937155388454
2020-11-01,3955.9590313986046,3929.6816698839166,3989.502778556823,3826.9071617448008,3803.484645892742,3859.1172388464156,3476.6492583170275,3465.163075420138,3488.767290294375,3314.9648418314823,3310.881525083042,3321.919708081921,3248.9016471874147,3248.63373861536,3249.148371211772,3878.5047030381043,3850.7080430487076,3918.0709834977642,3575.4955371603364,3559.573188696321,3596.8336330803877,3328.3786287278704,3326.099400590626,3330.957158751726,3277.2278288284133,3276.6832369308204,3277.785722105349
2020-11-02,4013.020624969376,3983.6551815337098,4050.6045198610996,3871.544963028301,3846.0669524763825,3906.3259514974047,3494.209187556362,3481.4674595484184,3507.38494281715,3320.2028984379094,3315.764206313992,3327.7317105221555,3249.1848101735495,3248.897157911415,3249.4447964461624,3926.442334104364,3896.016086507114,3970.21731407784,3595.707264979635,3578.4663160228456,3618.745947073611,3330.6342755613,3328.238494436761,3333.3138981052025,3277.692475714155,3277.1326906349013,3278.2624423668985
2020-11-03,4072.325149279807,4039.3709702891383,4114.244635686748,3917.830894169772,3890.19861209383,3955.255801715163,3512.408730174393,3498.3417261682253,3526.683619538546,3325.601749635669,3320.8224886719945,3333.7349536257616,3249.467558651641,3249.159467017534,3249.741179444989,3976.05132565611,3942.9651706766117,4024.290353930136,3616.390924458634,3597.7418316332614,3641.177680658433,3332.858921041016,3330.369956533839,3335.647098735471,3278.1423872230835,3277.5672358563197,3278.7235905380207
2020-11-04,4133.55398641662,4096.665857746009,4180.07575022343,3965.517601005295,3935.635096591438,4005.650288696078,3531.1538227785563,3515.7037910763147,3546.5636180902284,3331.1319688569256,3325.9767172093743,3339.8978875048747,3249.748833896967,3249.419723268227,3250.0364423401315,4027.0609169544,3991.282566555604,4079.954483042581,3637.437452083217,3617.269850686912,3664.0246004993096,3335.0457638760654,3332.464375465519,3337.955964123511,3278.5772807860712,3277.9866120211555,3279.1688851722815
2020-11-05,4196.368411950949,4155.272781363345,4247.712685149504,4014.3436124219525,3982.097580258881,4057.7131723344946,3550.345226160306,3533.4652330204435,3566.919608103073,3336.7632180585233,3331.1883125474515,3346.1876420747717,3250.027593401741,3249.677024234764,3250.329518609171,4079.1872476649187,4040.5745181352722,4136.883447022031,3658.734948431076,3637.023221907515,3687.1554130767395,3337.1883259511096,3334.5155748169677,3340.225552603909,3278.9968967775485,3278.3905894053396,3279.598278040555
2020-11-06,4260.416267427534,4214.857918043342,4316.748341247597,4064.038944977505,4028.7691619914995,4111.399480346996,3569.8801077883145,3551.533730457131,3587.5669004384235,3342.464548374114,3336.449295322148,3352.5583317443034,3250.3028232006145,3249.9304793715423,3250.6193629940494,4132.13967715404,4090.2471390144624,4194.7455617602445,3680.17095391737,3656.9190619115707,3710.4244063314477,3339.2806096431673,3336.5178565142432,3342.455199751619,3279.4009899959055,3278.7789725504617,3280.0126190768215
2020-11-07,4325.3430279181175,4275.033256137269,4386.7851218524775,4114.332706747421,4075.1302503684065,4166.0946193251875,3589.6549223444695,3569.778804140297,3608.4766627052813,3348.2051159985867,3341.7301220076024,3358.911280252437,3250.573553680414,3250.179241639798,3250.904969314763,4185.628822219991,4140.418816938871,4253.213442774542,3701.6358226332923,3676.8231597159415,3733.7061224240033,3341.3171640289656,3338.466009557918,3344.6298775600008,3279.78935885019,3279.1516219518217,3280.411156130175
2020-11-08,4390.802399529746,4335.265732248273,4457.437933722257,4164.961132814679,4121.526697823294,4221.363579546438,3609.56818790971,3588.017747107682,3629.9725758403283,3353.954955368698,3347.0027045717547,3365.271975784054,3250.8388891296763,3250.422533029348,3251.1853972293375,4239.375288262281,4191.079179815343,4311.934345334506,3723.0254748552898,3696.62052724889,3756.882436397609,3343.2932393296574,3340.3555400084115,3346.743028419349,3280.1618670909957,3279.508465336695,3280.793213528472
2020-11-09,4456.461396712166,4395.357851801144,4528.33931993928,4215.671618006099,4167.844982957917,4276.846742306057,3629.5222912252866,3606.224372411114,3651.251301087068,3359.685580945485,3352.2408154554987,3371.6152370328864,3251.0980251610263,3250.659663098613,3251.4597923121128,4293.113251836447,4241.914606703607,4370.55473667671,3744.242679465401,3716.237489334786,3779.8443882047336,3345.2048184108066,3342.1826511050067,3348.7911059694134,3280.5184422667517,3279.8497186881623,3281.1587298054515
2020-11-10,4522.008553383701,4455.205105132718,4598.702679973112,4266.227735620148,4213.968125436464,4332.238498979045,3649.425637514656,3624.277991423009,3672.551430059435,3365.3707071561503,3357.42043289722,3377.9137096827735,3251.350256617791,3250.8900352214114,3251.7274006155385,4346.5962371990145,4292.469258601732,4428.849747627983,3765.198826589527,3735.530199998665,3802.4938975264663,3347.048653452432,3343.9442749383898,3350.780507930638,3280.859087032688,3280.1763590941237,3281.5077270676006
2020-11-11,4587.159032454456,4514.430413387387,4668.012421553123,4316.414968907376,4259.723013494208,4387.270619421735,3669.1948563487567,3642.0698212671964,3693.525296911799,3370.9867597363373,3362.5203199839743,3384.143188762968,3251.59498777319,3251.113125627159,3251.9875693401436,4399.601454003826,4342.277082286652,4486.603506821428,3785.815321328232,3754.2355339311166,3824.7445763890123,3348.822267519732,3345.638114428508,3352.6987532329626,3281.183884410599,3280.4878209950257,3281.8403123783137
2020-11-12,4651.65711727327,4572.884649028831,4735.8730618322625,4366.041293104838,4304.93022065948,4441.7024517225,3688.7553716368448,3659.3357594147637,3714.2854552454246,3376.5131262831833,3367.5221676206284,3390.282492609961,3251.8317436137313,3251.3285473339006,3252.2397784870986,4451.930522747278,4391.116045841531,4543.597534802808,3806.02370719134,3772.4529565360817,3846.52202739176,3350.5239059245864,3347.2625439362773,3354.5417132267103,3281.492985183052,3280.7839489048447,3282.1566592686913
2020-11-13,4715.276682869472,4630.415751485122,4802.546155512611,4414.9370793309645,4349.4641285982925,4495.319477096895,3708.0415429180375,3676.239874599564,3734.761646177105,3381.93208846356,3372.410559228815,3396.313235975271,3252.0601586320136,3251.5365102163773,3252.4836119318356,4503.409779731976,4438.870914431315,4599.641294428799,3825.7654995562953,3790.3677870482975,3867.763684079234,3352.1525040555803,3348.8166101259167,3356.307733030775,3281.786610772845,3281.0656024821124,3282.457015986747
2020-11-14,4777.820231534426,4686.902511139087,4869.617390661075,4462.954439928175,4393.221249815698,4547.933984164834,3726.9959364508386,3692.6923901459113,3754.931704525659,3387.228515003773,3377.172596801478,3402.21969027178,3252.279965814234,3251.742799908584,3252.7187548841885,4553.88899568994,4485.414738415392,4654.339550645011,3844.9917903974438,3807.9400099776335,3888.418350755148,3353.707621798881,3350.299964258489,3357.9958888758683,3282.0650468392555,3281.3323111041263,3282.741697974444
2020-11-15,4839.116216753009,4742.331344583572,4936.428347589508,4509.964910371959,4436.096078269153,4599.383478939095,3745.5685729975785,3708.9683352954667,3774.834918449499,3392.389602995043,3381.7975918207776,3407.9882698613073,3252.4909814950033,3251.9411175849937,3252.9453058502163,4603.239114348205,4531.025798268867,4707.672487528187,3863.66236159057,3824.957965415712,3908.4744878356323,3355.189374647475,3351.7127790301533,3359.6059061479677,3282.3286332890957,3281.584439944578,3283.0110745956927
2020-11-16,4899.019276385107,4796.523735675644,5002.72871821471,4555.859555681445,4477.997894620952,4649.527640945057,3763.7168729219748,3725.0903766750307,3794.335338859813,3397.404787869136,3386.2770584836753,3413.607559890038,3252.6931047091693,3252.1313618985523,3253.1640558297963,4651.3521805532055,4575.729554993606,4759.7215623891025,3881.7451646789905,3841.369131310994,3927.90750713992,3356.5983747261644,3353.055694385088,3361.138087518673,3282.5777594518904,3281.8224046328833,3283.2655771174486
2020-11-17,4957.409558692227,4849.401939442731,5067.733132927888,4600.54856028316,4518.850733658053,4698.253878481411,3781.405599914666,3740.9129190460776,3813.443914642874,3402.2657216023017,3390.60442054176,3419.068248362051,3252.88630783784,3252.3134961121605,3253.3735672952644,4698.140591665963,4618.945017664259,4810.362442779189,3899.2161534397483,3857.181440527498,3946.6887810917806,3357.9356743977633,3354.3252565683765,3362.593258852524,3282.8128563731116,3282.046659390813,3283.5056579292245
2020-11-18,5014.191005360217,4900.855539902555,5130.916344968239,4643.960246447105,4558.59309071941,4745.472591778682,3798.606329771271,3756.2615547329015,3832.062782335731,3406.9661445408547,3394.7751547523217,3424.3631746908723,3253.0706329626682,3252.4875469178146,3253.573840981716,4743.535696136418,4660.565274655044,4859.402313042587,3916.0583714322047,3872.349166382286,3964.787527166712,3359.2026912708407,3355.505281359084,3363.9726882548675,3283.0343899409145,3282.257690637097,3283.7318091320576
2020-11-19,5069.290758739267,4950.508367222908,5191.65274907785,4686.040665549258,4597.178423730844,4791.116648212483,3815.297763287208,3771.3229518861326,3850.168268813394,3411.5019128391514,3398.786524343593,3429.4873158856453,3253.2461845900675,3252.65359779714,3253.764948023939,4787.487158564065,4700.8001635609235,4906.940255303663,3932.2614897160665,3886.930843150701,3982.195088064027,3360.4011572692525,3356.608296840182,3365.2780279612016,3283.2428537524875,3282.4560094510953,3283.944553390811
2020-11-20,5122.6563473479255,4998.4052500345015,5250.125259764629,4726.7516514952495,4634.573424812745,4835.139905719311,3831.4646951381374,3785.8758999778706,3867.743023767593,3415.8707399642108,3402.637444143028,3434.4375883891435,3253.4131217464064,3252.8117829427756,3253.947021694093,4829.960806280336,4739.692765570825,4952.967840000584,3947.820939889288,3900.828906762167,3998.908716460008,3361.533056806744,3357.6443206345425,3366.511288594585,3283.4387607783938,3282.6421423852853,3284.1444295701476
2020-11-21,5174.254353386394,5044.286713450716,5306.442927667104,4766.069538145612,4670.757076585939,4877.519940508917,3847.09759584392,3799.911409753207,3884.775400588267,3420.071995980533,3406.3282384877134,3439.2126637041074,3253.5716497110316,3252.962279723389,3254.120248117825,4870.937207291971,4777.030100847078,4997.432847606626,3962.7373508442774,3914.1407337180517,4014.930686639137,3362.6005755863243,3358.6212263134594,3367.6758741428293,3283.622638569395,3282.8166274268206,3284.331989305364
2020-11-22,5224.067551359696,5088.458010879298,5360.7986429121665,4803.983069654667,4705.712436004781,4918.249080810443,3862.191803555066,3813.427204395619,3901.258302602128,3424.1064327766467,3409.8604055602327,3443.8126088916006,3253.722008984899,3253.105298714599,3254.2848533564047,4910.409780029391,4813.2947800768925,5040.311456276894,3977.0157148733315,3926.8642418048507,4030.267279464708,3363.6060576152076,3359.5407838066994,3368.776182548145,3283.7950247926187,3282.9800081992926,3284.507792874553
2020-11-23,5272.093874643115,5130.80810599641,5413.216486029597,4840.492459969106,4739.395989787483,4957.329094126122,3876.7471449154355,3826.4251213952875,3917.1894006792,3427.976009587864,3413.236465428925,3448.238906046174,3253.864469116859,3253.2410764459237,3254.441100807262,4948.383478653725,4848.166462111512,5081.581282114326,3990.664896094524,3939.02850019712,4044.9287881781383,3364.5519670264875,3360.4060236794967,3369.8120629948435,3283.9564606719014,3283.132828212414,3284.6724022678586
2020-11-24,5318.34353277355,5171.44451240254,5463.706911679457,4875.607324410722,4771.857266518845,4994.769204989694,3890.766877662547,3838.899670597769,3932.569814908724,3431.683648191238,3416.4597651336517,3452.4940116391876,3253.9993214304736,3253.3698702978936,3254.5892780158683,4984.872579150739,4881.450856671756,5121.445457921069,4003.696852511018,3950.646073107735,4058.928274370485,3365.4408359461504,3361.21881430001,3370.786132360387,3284.107486214375,3283.275628307494,3284.826933221741
2020-11-25,5362.835123471487,5210.409982965362,5512.288718877136,4909.3437054065025,4803.1131793830755,5030.589944535214,3904.2570418105324,3850.8659757526857,3947.523419189265,3435.2329126191926,3419.5341668625188,3456.580962191105,3254.126869323971,3253.4919515597376,3254.7296830838204,5019.8980081592645,4912.928474416308,5160.02438514315,4016.125766302403,3961.730047862654,4072.280964381357,3366.275239984928,3361.982375680015,3371.700886609727,3284.2486370439883,3283.408939401578,3284.9717326098207
2020-11-26,5405.596862761271,5247.738350557078,5558.992489274227,4941.725115795947,4833.055224606096,5064.822329053648,3917.2263991738782,3862.340957335855,3962.096806991619,3438.628105155709,3422.464113698448,3460.503790642194,3254.2474263265512,3253.607599018138,3254.8626355051183,5053.487803845534,4942.933369631956,5197.324313592838,4027.9678767890637,3972.295297833638,4085.0041428318136,3367.0577688867934,3362.6990944418485,3372.5590892900345,3284.380440069498,3283.533282456871,3285.1071417507164
2020-11-27,5446.662384448924,5283.4673522085595,5603.855950372421,4972.77926431209,4861.757251611378,5097.5026805461675,3929.6855828527528,3873.3364125251646,3976.1862745996887,3441.8739342594336,3425.254418731766,3464.266943721351,3254.3613105295485,3253.7170960689446,3254.988456944377,5085.674152105106,4971.565581674258,5233.328256113449,4039.2408640341287,3982.3578196602075,4097.151188767265,3367.7909874061997,3363.3713101144585,3373.3634751504296,3284.503409560659,3283.649165284789,3285.2336010018785
2020-11-28,5486.069288663413,5317.6397355951485,5646.948844006698,5002.537043603814,4889.305397624483,5128.672029418014,3941.6466723966114,3883.8651504583345,3989.8853950006605,3444.975437291337,3427.9101369352747,3467.8751925092265,3254.468841537285,3253.8207298220514,3255.107472344563,5116.49217078155,4998.667584839337,5267.918557673857,4049.9631950751536,3991.9339696810403,4108.7600782518775,3368.477431443459,3364.0013283607195,3374.116765584381,3284.618046920208,3283.75707817788,3285.351533354771
2020-11-29,5523.860021224358,5350.223235633644,5688.286980130635,5031.033196053711,4915.662934374988,5158.375812810835,3953.1227772947186,3893.940354951847,4003.1028587423007,3447.937885957618,3430.4365242693602,3471.3337415321002,3254.5703344640287,3253.918783384079,3255.220007965091,5145.98021276711,5024.09625284354,5300.1467552290405,4060.1540798964934,4001.040869806327,4119.8053077159175,3369.119590141626,3364.5912797326528,3374.8216581513775,3284.724836128922,3283.857494416746,3285.46143145136
