time,F1,F1_LL,F1_UL,F4a,F4a_LL,F4a_UL,F4b,F4b_LL,F4b_UL,F4c,F4c_LL,F4c_UL,F4d,F4d_LL,F4d_UL,F5a,F5a_LL,F5a_UL,F5b,F5b_LL,F5b_UL,F5c,F5c_LL,F5c_UL,F5d,F5d_LL,F5d_UL
2020-09-01,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692,11.367041284527694,11.367041284527692,11.367041284527692
2020-09-02,11.090800378130565,11.090657537083034,11.090945790587893,11.091073658264994,11.09099066190515,11.09119885050692,11.065441794852854,11.065369240803955,11.06552288941108,11.034869390566351,11.034795232548774,11.034958450193017,11.02276309304039,11.022701288238522,11.022845798228925,11.090799017065331,11.09068851453929,11.09093495679873,11.08993698413881,11.089813413030521,11.090076098191066,11.087288404563829,11.08721246179936,11.087414665082841,11.08151237596379,11.081450081566063,11.08157842556756
2020-09-03,10.893769550567558,10.892537781105007,10.895022450479868,10.892487472274478,10.891696885190061,10.893676217842254,10.727459272334045,10.726544764287013,10.728840169207956,10.564546357193162,10.564168631974372,10.564994011082488,10.49070308964323,10.490526134094555,10.490912732368567,10.893641531644324,10.892684200952969,10.894818089772468,10.888993999349884,10.887898269579319,10.890224706003574,10.866281135262982,10.865494724060866,10.86757396289782,10.818632712735658,10.817881102082598,10.819421210000481
2020-09-04,10.816331750847286,10.81136010454287,10.82138518655411,10.813393418448921,10.81025510134876,10.818111237808036,10.440495825768101,10.437623271151118,10.444778806504011,10.00113236374381,9.999816207175439,10.002721814081163,9.79650207066619,9.796012381094314,9.797162865031668,10.815855058054217,10.811994704377073,10.820596382272555,10.800260767140895,10.79588395378293,10.805175497793496,10.730737479512415,10.727753977728906,10.735666034581604,10.586247218621622,10.583553743816834,10.589078859771623
2020-09-05,10.884980341534684,10.873935732405403,10.896221380164253,10.878336007884961,10.869968000284537,10.89135442282305,10.231663658730186,10.22510543185215,10.241523651229858,9.42063570714682,9.417597186074156,9.424300739441527,9.020726274602895,9.019627386925086,9.022194486899568,10.883761013507677,10.875185119414741,10.894307291742273,10.848722408131067,10.83904177963837,10.859572573560516,10.69601549285925,10.689464688774294,10.706837023173417,10.392873750638042,10.387017314290398,10.399029723759304
2020-09-06,11.111784169804398,11.090753056750065,11.133164552311058,11.09310402214659,11.083148568255798,11.106911459188169,10.153362978858592,10.140744295990842,10.172339826424118,8.89173392962326,8.886166411857888,8.898463480833687,8.245579951763727,8.243627942022165,8.248217496584855,11.109241684777263,11.092918348115498,11.129293138376541,11.040457973686987,11.022165523549273,11.061061346523735,10.761980307831337,10.749873419258757,10.781984032009124,10.236720987616472,10.226225019401424,10.24775735518709
2020-09-07,11.484438258836075,11.449700099328453,11.519815987806,11.452049828677627,11.434648154846979,11.473644000483546,10.227566811369904,10.207416161983934,10.257891678332165,8.439751561105034,8.430795407769612,8.450581302234106,7.509763738652319,7.506687793519654,7.5139160214929746,11.479763263897688,11.4528083849166,11.512930862199973,11.357493163135826,11.32774612357872,11.390916971372237,10.89981617726027,10.880951563630052,10.931008839178162,10.102667866826856,10.087026707135367,10.119117562092095
2020-09-08,12.035419998483324,11.98277855280529,12.089050431129646,11.981681802819548,11.951993289269923,12.014322977335187,10.451609238780252,10.420388279103076,10.498646382911229,8.118451576416941,8.104716302666123,8.135071538696236,6.844260140082928,6.839775324066249,6.850324932813015,12.027390078021195,11.986562061643697,12.077646203436139,11.825229029542141,11.780343896348368,11.875315574435252,11.115642484911037,11.088439405728145,11.160643056951702,9.98713506349434,9.965030875022453,10.010388192779315
2020-09-09,12.728496929778387,12.65509636779824,12.803334973430783,12.648599035372708,12.605899581724456,12.69373092333592,10.852313330860682,10.808864236715443,10.917792587319616,7.907708981872474,7.888588103559939,7.930855577494371,6.257899917943106,6.251769897181246,6.266195379611224,12.71560792270151,12.658709775003466,12.785697659835549,12.40908701873031,12.34781980673765,12.478145497965606,11.387058157624516,11.350684430767044,11.447241112451207,9.879666763782737,9.851493200318185,9.909310643421188
2020-09-10,13.548856841254596,13.450225480637584,13.649479936046562,13.436858321146595,13.379158897603837,13.496393961229485,11.361957427505095,11.303979481976562,11.44939908850062,7.8009691677491535,7.775335546338509,7.832014981226051,5.748370736243555,5.740416248460509,5.759140899606464,13.529132166531006,13.45272180702976,13.62331177920532,13.080567714750655,12.999741801741463,13.172284411674216,11.669554347467509,11.623326776094435,11.74609252051508,9.757178596899367,9.722620616487275,9.793547492883663
2020-09-11,14.486255490310796,14.358540365385213,14.616671006586367,14.33943193360732,14.268137075663502,14.414090730209004,11.980891045045666,11.906468118075743,12.093193808897054,7.7834477944100815,7.750573846633183,7.823281993236614,5.310311911894611,5.300354533068374,5.323801212010361,14.457239655252009,14.35837669596827,14.579202042513453,13.833820296660836,13.730226861361743,13.950725180653787,11.976402353955002,11.91979464332404,12.070181573227702,9.619413249941152,9.578789898805292,9.662177154730294
2020-09-12,15.536616295580659,15.375914267951766,15.700812954617469,15.348510023256148,15.262263092714383,15.439705442330602,12.698595817200143,12.605110731791278,12.839740419195621,7.839643475511813,7.798642367985556,7.889351380839279,4.937274911830407,4.925187605880084,4.953658289114894,15.495248254635698,15.370953496371584,15.648671432514043,14.65095095700503,14.523343924654442,14.795829889960126,12.266030822743582,12.199090876435701,12.377025442473183,9.45998125161064,9.413578878343673,9.50884402240543
2020-09-13,16.6494952529429,16.451763800083775,16.850879521842252,16.425675843560082,16.33337223232797,16.530988718656815,13.509790175849842,13.394467352338477,13.685207108193966,7.964309272313036,7.914186882800695,8.025113156233791,4.618462602676553,4.6041092465356375,4.637932215761814,16.592283952334544,16.442779375607376,16.78017460777111,15.5007071831609,15.344874795541402,15.676271261796272,12.535897472550253,12.457514833940886,12.665916841804126,9.279672166670727,9.227985897704547,9.33411399455725
2020-09-14,17.961965249098547,17.715885623101382,18.213810764120783,17.68430800611911,17.57198083493887,17.81242085008254,14.470310842114335,14.329722396116205,14.66342145812049,8.156934665145497,8.096374493677983,8.230458198007296,4.362604629402013,4.345575544029992,4.385719946100387,17.882268187229986,17.692391725657533,18.117012373637383,16.46772360481016,16.276779655910733,16.681358113242005,12.821435987251615,12.73225901280487,12.969497780484696,9.071308056914306,9.014893958759934,9.130755307938639
2020-09-15,19.43490157749562,19.140946980886852,19.736567130524598,19.10134870312616,18.97021972963668,19.255018271526243,15.587005573101145,15.416858281051647,15.803809335433598,8.475830713251833,8.401854941730047,8.565711952805472,4.160211396318907,4.140212293698617,4.187372210009022,19.328416672891485,19.101955888474063,19.60917877535965,17.504441183735878,17.28241435481471,17.755756217516478,13.061955781027704,12.96151590373638,13.228951920018472,8.857385302800699,8.796207969262799,8.921877245442372
2020-09-16,21.03322461321585,20.67743170127871,21.396558925559976,20.654342727250466,20.505643991358756,20.862323480929906,16.874356122290383,16.670906208486763,17.109959156669092,8.890726727723518,8.802137197935352,8.99843587017455,4.005435863923351,3.9822568758575096,4.036960294448543,20.890508054708743,20.625599419563308,21.228043621956118,18.621664088145252,18.35657077113915,18.91799849553636,13.349792882495944,13.23664802141104,13.538016850033458,8.631242266030881,8.566203795950592,8.699827883639893
